timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1777225691241000,1777225691241000,0.49161592,0.00016565203,-0.041561797,4.0009794,4.7971113e-05,3.91635,0
1777225691249000,1777225691249000,0.4915893,0.00016284942,0.03171444,3.9837697,2.8052873e-05,3.9010153,0
1777225691345000,1777225691345000,0.49164346,0.00013488362,0.0017883889,3.7912014,9.373561e-08,3.721408,0
1777225691441000,1777225691441000,0.49161196,0.00011431829,-0.081264615,3.6113465,0.00020318484,3.5498428,0
1777225691537000,1777225691537000,0.4916365,9.856693e-05,-0.038886257,3.439742,4.8845424e-05,3.3858914,0
1777225691641000,1777225691641000,0.49177846,8.522704e-05,-0.035841025,3.2646985,4.3719505e-05,3.216675,0
1777225691737000,1777225691737000,0.49178758,7.533919e-05,-0.03506781,3.1107826,4.392433e-05,3.0678077,0
1777225691841000,1777225691841000,0.49173266,6.657024e-05,-0.0014001876,2.953281,7.376073e-08,2.9142635,0
1777225691937000,1777225691937000,0.49159908,5.9822516e-05,-0.028141439,2.8146524,3.1262618e-05,2.7792544,0
1777225692041000,1777225692041000,0.49160177,5.364828e-05,-0.06503178,2.6725028,0.00017582905,2.639977,0
1777225692137000,1777225692137000,0.49158138,4.876473e-05,-0.011897825,2.54739,6.1744345e-06,2.517561,0
1777225692241000,1777225692241000,0.49154347,4.4195185e-05,-0.02684553,2.4189763,3.3103188e-05,2.3913453,0
1777225692337000,1777225692337000,0.49153927,4.051292e-05,-0.010350853,2.3058457,5.1627317e-06,2.2803428,0
1777225692441000,1777225692441000,0.49150345,3.7011192e-05,-0.05707278,2.1897974,0.00016527671,2.166042,0
1777225692545000,1777225692545000,0.4915132,3.3924654e-05,-0.04358225,2.0791087,0.00010150784,2.057322,0
1777225692641000,1777225692641000,0.4914755,3.138906e-05,-0.079855,1.9825209,0.0003573913,1.9619055,0
1777225692737000,1777225692733000,0.4915652,2.9105482e-05,0.0013534799,1.890118,1.0768921e-07,1.8708847,0
1777225692841000,1777225692837000,0.49156442,2.688387e-05,-0.040168256,1.7950408,9.9873236e-05,1.7769876,1
1777225692937000,1777225692937000,0.4916401,2.50301e-05,-0.06048906,1.7113748,0.00023755601,1.6945148,1
1777225693041000,1777225693037000,0.49166474,2.3211249e-05,-0.054537483,1.6253557,0.00020332896,1.6094785,1
1777225693145000,1777225693145000,0.4915979,2.1563439e-05,-0.025182473,1.5433944,4.565384e-05,1.5286895,1
1777225693241000,1777225693241000,0.49156034,2.0177016e-05,-0.034299564,1.4717641,8.881708e-05,1.4577434,1
1777225693337000,1777225693337000,0.49154764,1.8902796e-05,-0.07928169,1.4032161,0.00049771264,1.390086,1
1777225693441000,1777225693441000,0.49149916,1.7637867e-05,-0.07714349,1.3327476,0.00049614446,1.3203388,1
1777225693537000,1777225693537000,0.49149686,1.656285e-05,-0.01467091,1.2707087,1.882026e-05,1.2590238,1
