timestamp,speed_up,speed_down,want_takeoff
1777225644969000,3.0,1.5,0
1777225645969000,3.0,1.5,0
1777225646969000,3.0,1.5,0
1777225647969000,3.0,1.5,0
1777225648969000,3.0,1.5,0
1777225649969000,3.0,1.5,0
1777225650969000,3.0,1.5,0
1777225651969000,3.0,1.5,0
1777225652969000,3.6000001,1.8000001,0
1777225653969000,3.6000001,1.8000001,0
1777225654969000,3.6000001,1.8000001,0
1777225655969000,3.6000001,1.8000001,0
1777225656969000,3.6000001,1.8000001,0
1777225657969000,3.6000001,1.8000001,0
1777225658969000,3.6000001,1.8000001,0
1777225659969000,3.6000001,1.8000001,0
1777225660969000,3.6000001,1.8000001,0
1777225661969000,3.6000001,1.8000001,0
1777225662969000,3.6000001,1.8000001,0
1777225663969000,3.6000001,1.8000001,0
1777225664969000,3.6000001,1.8000001,0
1777225665969000,3.6000001,1.8000001,0
1777225666969000,3.6000001,1.8000001,0
1777225667969000,3.6000001,1.8000001,0
1777225668969000,3.6000001,1.8000001,0
1777225669969000,3.6000001,1.8000001,0
1777225670969000,3.6000001,1.8000001,0
1777225671969000,3.6000001,1.8000001,0
1777225672969000,3.6000001,1.8000001,0
1777225673969000,3.6000001,1.8000001,0
1777225674969000,3.6000001,1.8000001,0
1777225675969000,3.6000001,1.8000001,0
1777225676969000,3.6000001,1.8000001,0
1777225677969000,3.6000001,1.8000001,0
1777225678969000,3.6000001,1.8000001,0
1777225679969000,3.6000001,1.8000001,0
1777225680969000,3.6000001,1.8000001,0
1777225681969000,3.6000001,1.8000001,0
1777225682969000,3.6000001,1.8000001,0
1777225683969000,3.6000001,1.8000001,0
1777225684969000,3.6000001,1.8000001,0
1777225685969000,3.6000001,1.8000001,0
1777225686969000,3.6000001,1.8000001,1
1777225687969000,3.6000001,1.8000001,1
1777225688969000,3.6000001,1.8000001,1
1777225689969000,3.6000001,1.8000001,1
1777225690969000,3.6000001,1.8000001,1
1777225691969000,3.6000001,1.8000001,1
1777225692969000,3.6000001,1.8000001,1
1777225693969000,3.6000001,1.8000001,1
1777225694969000,3.6000001,1.8000001,1
1777225695969000,3.6000001,1.8000001,1
1777225696969000,3.6000001,1.8000001,1
1777225697969000,3.6000001,1.8000001,1
1777225698969000,3.6000001,1.8000001,0
1777225699969000,3.6000001,1.8000001,0
1777225700969000,3.6000001,1.8000001,0
1777225701969000,3.6000001,1.8000001,0
1777225702969000,3.6000001,1.8000001,0
1777225703969000,3.6000001,1.8000001,0
1777225704969000,3.6000001,1.8000001,0
1777225705969000,3.6000001,1.8000001,0
1777225706969000,3.6000001,1.8000001,0
1777225707969000,3.6000001,1.8000001,0
1777225708969000,3.6000001,1.8000001,0
1777225709969000,3.6000001,1.8000001,0
1777225710969000,3.6000001,1.8000001,0
1777225711969000,3.6000001,1.8000001,0
1777225712969000,3.6000001,1.8000001,0
1777225713969000,3.6000001,1.8000001,0
1777225714969000,3.6000001,1.8000001,0
1777225715969000,3.6000001,1.8000001,0
1777225716969000,3.6000001,1.8000001,0
1777225717969000,3.6000001,1.8000001,0
1777225718969000,3.6000001,1.8000001,0
1777225719969000,3.6000001,1.8000001,0
1777225720969000,3.6000001,1.8000001,0
1777225721969000,3.6000001,1.8000001,0
1777225722969000,3.6000001,1.8000001,0
1777225723969000,3.6000001,1.8000001,1
1777225724969000,3.6000001,1.8000001,1
1777225725969000,3.6000001,1.8000001,1
1777225726969000,3.6000001,1.8000001,1
1777225727969000,3.6000001,1.8000001,1
1777225728969000,3.6000001,1.8000001,1
1777225729969000,3.6000001,1.8000001,0
1777225730969000,3.6000001,1.8000001,0
1777225731969000,3.6000001,1.8000001,0
1777225732969000,3.6000001,1.8000001,0
1777225733969000,3.6000001,1.8000001,0
1777225734969000,3.6000001,1.8000001,0
1777225735969000,3.6000001,1.8000001,0
1777225736969000,3.6000001,1.8000001,0
1777225737969000,3.6000001,1.8000001,0
1777225738969000,3.6000001,1.8000001,0
1777225739969000,3.6000001,1.8000001,0
1777225740969000,3.6000001,1.8000001,0
1777225741969000,3.6000001,1.8000001,0
1777225742969000,3.6000001,1.8000001,0
1777225743969000,3.6000001,1.8000001,0
1777225744969000,3.6000001,1.8000001,0
1777225745969000,3.6000001,1.8000001,0
1777225746969000,3.6000001,1.8000001,0
1777225747969000,3.6000001,1.8000001,0
1777225748969000,3.6000001,1.8000001,0
1777225749969000,3.6000001,1.8000001,0
1777225750969000,3.6000001,1.8000001,0
1777225751969000,3.6000001,1.8000001,0
1777225752969000,3.6000001,1.8000001,0
1777225753969000,3.6000001,1.8000001,0
1777225754969000,3.6000001,1.8000001,0
1777225755969000,3.6000001,1.8000001,0
1777225756969000,3.6000001,1.8000001,0
1777225757969000,3.6000001,1.8000001,0
1777225758969000,3.6000001,1.8000001,0
1777225759969000,3.6000001,1.8000001,0
1777225760969000,3.6000001,1.8000001,0
1777225761969000,3.6000001,1.8000001,0
1777225762969000,3.6000001,1.8000001,0
1777225763969000,3.6000001,1.8000001,0
