timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1777225644881000,1777225644881000,1310988,-0.002130529,-0.009054748,-0.00958738,0.0,0,0,0,0,1
1777225645881000,1777225645881000,1310988,0.0031957934,0.007456851,0.0031957934,0.0,0,0,0,0,1
1777225646881000,1777225646881000,1310988,0.0058589545,-0.007989483,-0.0037284256,0.0,0,0,0,0,1
1777225647881000,1777225647881000,1310988,-0.00958738,0.010652645,0.0037284256,0.0,0,0,0,0,1
1777225648881000,1777225648881000,1310988,0.010652645,0.0005326322,-0.0005326322,0.0,0,0,0,0,1
1777225649881000,1777225649881000,1310988,0.006924219,0.0,0.0026631611,0.0,0,0,0,0,1
1777225650881000,1777225650881000,1310988,-0.0005326322,0.007456851,0.009054748,0.0,0,0,0,0,1
1777225651881000,1777225651881000,1310988,-0.0063915867,-0.002130529,-0.012250541,0.0,0,0,0,0,1
1777225652881000,1777225652881000,1310988,-0.0058589545,-0.0037284256,0.0031957934,0.0,0,0,0,0,1
1777225653881000,1777225653881000,1310988,0.01438107,0.007456851,-0.0031957934,0.0,0,0,0,0,1
1777225654881000,1777225654881000,1310988,0.0015978967,-0.004261058,0.0037284256,0.0,0,0,0,0,1
1777225655881000,1777225655881000,1310988,-0.004261058,-0.004261058,-0.0015978967,0.0,0,0,0,0,1
1777225656881000,1777225656881000,1310988,-0.0010652645,0.002130529,-0.0058589545,0.0,0,0,0,0,1
1777225657881000,1777225657881000,1310988,-0.0063915867,-0.002130529,0.010120012,0.0,0,0,0,0,1
1777225658881000,1777225658881000,1310988,0.0053263223,-0.0010652645,-0.0010652645,0.0,0,0,0,0,1
1777225659881000,1777225659881000,1310988,0.002130529,0.0026631611,0.002130529,0.0,0,0,0,0,1
1777225660881000,1777225660881000,1310988,-0.0015978967,-0.0031957934,0.0005326322,0.0,0,0,0,0,1
1777225661881000,1777225661881000,1310988,-0.0063915867,0.0037284256,0.0037284256,0.0,0,0,0,0,1
1777225662881000,1777225662881000,1310988,-0.004261058,0.0026631611,-0.009054748,0.0,0,0,0,0,1
1777225663881000,1777225663881000,1310988,-0.0031957934,0.011717909,0.0005326322,0.0,0,0,0,0,1
1777225664881000,1777225664881000,1310988,0.006924219,-0.0010652645,0.0010652645,0.0,0,0,0,0,1
1777225665881000,1777225665881000,1310988,0.0005326322,0.006924219,0.0005326322,0.0,0,0,0,0,1
1777225666881000,1777225666881000,1310988,-0.002130529,0.0026631611,-0.0026631611,0.0,0,0,0,0,1
1777225667881000,1777225667881000,1310988,0.011185277,-0.008522116,0.0010652645,0.0,0,0,0,0,1
1777225668881000,1777225668881000,1310988,-0.0063915867,-0.0005326322,-0.002130529,0.0,0,0,0,0,1
1777225669881000,1777225669881000,1310988,0.004261058,-0.0015978967,-0.006924219,0.0,0,0,0,0,1
1777225670881000,1777225670881000,1310988,0.0031957934,0.0031957934,-0.0063915867,0.0,0,0,0,0,1
1777225671881000,1777225671881000,1310988,0.006924219,0.0026631611,0.013848438,0.0,0,0,0,0,1
1777225672881000,1777225672881000,1310988,0.004261058,0.0063915867,-0.0053263223,0.0,0,0,0,0,1
1777225673881000,1777225673881000,1310988,-0.0037284256,0.0,-0.0026631611,0.0,0,0,0,0,1
1777225674881000,1777225674881000,1310988,0.0031957934,0.0037284256,0.009054748,0.0,0,0,0,0,1
1777225675881000,1777225675881000,1310988,0.0026631611,-0.0005326322,-0.0026631611,0.0,0,0,0,0,1
1777225676881000,1777225676881000,1310988,-0.0058589545,-0.0053263223,0.0037284256,0.0,0,0,0,0,1
1777225677881000,1777225677881000,1310988,0.00479369,0.0,-0.013315806,0.0,0,0,0,0,1
1777225678881000,1777225678881000,1310988,-0.0010652645,-0.0015978967,-0.009054748,0.0,0,0,0,0,1
1777225679881000,1777225679881000,1310988,0.002130529,-0.0005326322,-0.00479369,0.0,0,0,0,0,1
1777225680881000,1777225680881000,1310988,0.0015978967,0.0005326322,0.0010652645,0.0,0,0,0,0,1
1777225681881000,1777225681881000,1310988,0.004261058,0.01438107,-0.0005326322,0.0,0,0,0,0,1
1777225682881000,1777225682881000,1310988,0.01438107,0.010120012,0.0010652645,0.0,0,0,0,0,1
1777225683881000,1777225683881000,1310988,-0.0026631611,-0.0058589545,0.0005326322,0.0,0,0,0,0,1
1777225684881000,1777225684881000,1310988,-0.0053263223,0.008522116,0.004261058,0.0,0,0,0,0,1
1777225685881000,1777225685881000,1310988,0.008522116,0.00479369,0.016511599,0.0,0,0,0,0,1
1777225686881000,1777225686881000,1310988,-0.002130529,-0.0063915867,0.012250541,0.0,0,0,0,0,1
1777225687881000,1777225687881000,1310988,-0.008522116,-0.0005326322,0.0,0.0,0,0,0,0,1
