timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1777225644021000,0.00049762434,-0.0029464536,-0.0018175294,4000,0,0.02633622,-0.01436504,-9.8281975,4000,0,0,0,1
1777225644025000,0.008753426,0.0007819653,-0.0050133145,4000,0,0.025139121,-0.021547647,-9.817425,4000,0,0,0,1
1777225644029000,0.01328079,-0.0024138456,0.00084562355,4000,0,0.025139121,-0.02513895,-9.810242,4000,0,0,0,1
1777225644045000,0.00049761974,0.0069072545,-0.006877525,4000,0,-0.017956512,-0.021547647,-9.770737,4000,0,0,0,1
1777225644049000,-0.0050950292,0.001847251,-0.0052796244,4000,0,-0.020350713,-0.040701255,-9.841368,4000,0,0,0,1
1777225644053000,-0.0048287176,-0.006408554,4.670071e-05,4000,0,-0.005985504,-0.013167938,-9.853339,4000,0,0,0,1
1777225644057000,0.0012965652,-0.006408563,0.0008456462,4000,0,-0.025139121,-0.0059853336,-9.787498,4000,0,0,0,1
1777225644061000,0.0023618198,-0.0040117195,0.006171959,4000,0,-0.017956512,-0.021547647,-9.768345,4000,0,0,0,1
1777225644065000,-3.5020294e-05,-0.0042780414,0.011498276,4000,0,0.02274492,-0.032321554,-9.810242,4000,0,0,0,1
1777225644069000,0.0010302467,-0.0034790824,0.012297229,4000,0,0.02274492,-0.02633605,-9.821015,4000,0,0,0,1
1777225644073000,0.0007639198,-0.00028329392,0.014427756,4000,0,0.025139121,0.004788575,-9.806652,4000,0,0,0,1
1777225644077000,0.0004976098,0.001580919,0.016025653,4000,0,0.053869545,0.019153787,-9.823412,4000,0,0,0,1
1777225644081000,0.00076393224,0.0018472376,0.013895123,4000,0,0.05027824,-0.0023940306,-9.8198185,4000,0,0,0,1
1777225644085000,-0.0024318502,-0.00081593916,0.0091014365,4000,0,0.02633622,-0.022744747,-9.770737,4000,0,0,0,1
1777225644089000,-0.004562368,-0.00694121,0.0013782715,4000,0,0.0023942024,-0.025138952,-9.750386,4000,0,0,0,1
1777225644093000,-0.0016328931,-0.0074738404,-0.0060785785,4000,0,-0.025139121,-0.016759243,-9.7719345,4000,0,0,0,1
1777225644097000,0.001296585,0.0021135472,-0.0047470056,4000,0,-0.035913028,-0.017956343,-9.793484,4000,0,0,0,1
1777225644101000,0.00049762835,0.0063746125,-0.0015512106,4000,0,-0.009576809,-0.0071824347,-9.805455,4000,0,0,0,1
1777225644105000,-0.00056765106,0.0023798696,-0.002616474,4000,0,0.027533324,0.028730594,-9.816229,4000,0,0,0,1
1777225644109000,-0.0040297625,-0.0010822387,-0.0066112145,4000,0,0.025139123,0.047884203,-9.837775,4000,0,0,0,1
1777225644113000,-0.0024318586,-0.001881204,-0.013535436,4000,0,0.0,0.04668711,-9.835382,4000,0,0,0,1
1777225644117000,0.0055576335,-0.00028333144,-0.015133331,4000,0,-0.031124622,0.014365381,-9.786302,4000,0,0,0,1
1777225644121000,0.007421841,0.00051563187,-0.0060785846,4000,0,-0.043095633,-0.0023940315,-9.764753,4000,0,0,0,1
1777225644125000,0.00023130806,0.0018472187,0.009101439,4000,0,0.0011970999,0.01077408,-9.821015,4000,0,0,0,1
