timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1777225644917000,1777225644917000,1310988,0.050278235,-0.007182605,-9.821015,0.0,0,0,0,0,1
1777225645917000,1777225645917000,1310988,-0.009576807,-0.02873042,-9.811439,0.0,0,0,0,0,1
1777225646917000,1777225646917000,1310988,-0.0047884034,-0.021547815,-9.811439,0.0,0,0,0,0,1
1777225647917000,1777225647917000,1310988,0.02633622,0.079008654,-9.775525,0.0,0,0,0,0,1
1777225648917000,1777225648917000,1310988,-0.009576807,0.088585466,-9.813833,0.0,0,0,0,0,1
1777225649917000,1777225649917000,1310988,0.04309563,0.05267244,-9.7803135,0.0,0,0,0,0,1
1777225650917000,1777225650917000,1310988,0.007182605,-0.05746084,-9.816227,0.0,0,0,0,0,1
1777225651917000,1777225651917000,1310988,0.016759412,0.031124622,-9.811439,0.0,0,0,0,0,1
1777225652917000,1777225652917000,1310988,-0.0047884034,-0.0047884034,-9.758766,0.0,0,0,0,0,1
1777225653917000,1777225653917000,1310988,0.045489833,-0.007182605,-9.7803135,0.0,0,0,0,0,1
1777225654917000,1777225654917000,1310988,-0.016759412,-0.007182605,-9.78989,0.0,0,0,0,0,1
1777225655917000,1777225655917000,1310988,0.02873042,0.019153614,-9.816227,0.0,0,0,0,0,1
1777225656917000,1777225656917000,1310988,-0.055066638,0.038307227,-9.811439,0.0,0,0,0,0,1
1777225657917000,1777225657917000,1310988,0.0047884034,0.019153614,-9.785102,0.0,0,0,0,0,1
1777225658917000,1777225658917000,1310988,-0.01436521,0.035913024,-9.816227,0.0,0,0,0,0,1
1777225659917000,1777225659917000,1310988,0.019153614,-0.009576807,-9.770737,0.0,0,0,0,0,1
1777225660917000,1777225660917000,1310988,0.02633622,0.009576807,-9.825804,0.0,0,0,0,0,1
1777225661917000,1777225661917000,1310988,-0.019153614,-0.011971008,-9.832987,0.0,0,0,0,0,1
1777225662917000,1777225662917000,1310988,-0.05267244,-0.0023942017,-9.82341,0.0,0,0,0,0,1
1777225663917000,1777225663917000,1310988,-0.01436521,0.0047884034,-9.768343,0.0,0,0,0,0,1
1777225664917000,1777225664917000,1310988,0.019153614,0.021547815,-9.751583,0.0,0,0,0,0,1
1777225665917000,1777225665917000,1310988,0.019153614,-0.02633622,-9.782708,0.0,0,0,0,0,1
1777225666917000,1777225666917000,1310988,0.011971008,0.04309563,-9.8042555,0.0,0,0,0,0,1
1777225667917000,1777225667917000,1310988,0.062249243,-0.045489833,-9.840169,0.0,0,0,0,0,1
1777225668917000,1777225668917000,1310988,0.04309563,0.04309563,-9.76116,0.0,0,0,0,0,1
1777225669917000,1777225669917000,1310988,-0.007182605,0.021547815,-9.801862,0.0,0,0,0,0,1
1777225670917000,1777225670917000,1310988,0.021547815,-0.055066638,-9.77792,0.0,0,0,0,0,1
1777225671917000,1777225671917000,1310988,-0.009576807,-0.0023942017,-9.801862,0.0,0,0,0,0,1
1777225672917000,1777225672917000,1310988,-0.05267244,-0.031124622,-9.849746,0.0,0,0,0,0,1
1777225673917000,1777225673917000,1310988,-0.02873042,0.0023942017,-9.785102,0.0,0,0,0,0,1
1777225674917000,1777225674917000,1310988,0.0023942017,-0.04070143,-9.751583,0.0,0,0,0,0,1
1777225675917000,1777225675917000,1310988,-0.019153614,0.009576807,-9.8042555,0.0,0,0,0,0,1
1777225676917000,1777225676917000,1310988,0.01436521,0.031124622,-9.775525,0.0,0,0,0,0,1
1777225677917000,1777225677917000,1310988,0.045489833,-0.0023942017,-9.813833,0.0,0,0,0,0,1
1777225678917000,1777225678917000,1310988,0.038307227,-0.01436521,-9.797073,0.0,0,0,0,0,1
1777225679917000,1777225679917000,1310988,0.023942016,-0.04070143,-9.794679,0.0,0,0,0,0,1
1777225680917000,1777225680917000,1310988,0.062249243,0.047884032,-9.797073,0.0,0,0,0,0,1
1777225681917000,1777225681917000,1310988,0.0,0.0,-9.797073,0.0,0,0,0,0,1
1777225682917000,1777225682917000,1310988,-0.10534488,0.033518825,-9.890448,0.0,0,0,0,0,1
1777225683917000,1777225683917000,1310988,0.019153614,0.023942016,-9.840169,0.0,0,0,0,0,1
1777225684917000,1777225684917000,1310988,0.047884032,-0.02633622,-9.7324295,0.0,0,0,0,0,1
1777225685917000,1777225685917000,1310988,0.04070143,-0.095768064,-9.773131,0.0,0,0,0,0,1
1777225686917000,1777225686917000,1310988,-0.031124622,0.02873042,-9.859323,0.0,0,0,0,0,1
1777225687917000,1777225687917000,1310988,-0.045489833,-0.045489833,-9.773131,0.0,0,0,0,0,1
1777225688917000,1777225688917000,1310988,-0.0047884034,0.021547815,-10.010158,0.0,0,0,0,0,1
1777225689917000,1777225689917000,1310988,0.009576807,-0.009576807,-10.503363,0.0,0,0,0,0,1
1777225690917000,1777225690917000,1310988,-0.0047884034,0.016759412,-9.832987,0.0,0,0,0,0,1
1777225691917000,1777225691917000,1310988,0.01436521,0.050278235,-9.85214,0.0,0,0,0,0,1
1777225692917000,1777225692917000,1310988,0.0047884034,0.033518825,-9.811439,0.0,0,0,0,0,1
1777225693917000,1777225693917000,1310988,0.031124622,0.033518825,-9.7084875,0.0,0,0,0,0,1
1777225694917000,1777225694917000,1310988,-0.023942016,0.047884032,-9.861717,0.0,0,0,0,0,1
1777225695917000,1777225695917000,1310988,0.0047884034,-0.0023942017,-9.809045,0.0,0,0,0,0,1
1777225696917000,1777225696917000,1310988,0.06464344,-0.02633622,-10.412383,0.0,0,0,0,0,1
1777225697917000,1777225697917000,1310988,-0.045489833,-0.088585466,-9.976639,0.0,0,0,0,0,1
1777225698917000,1777225698917000,1310988,-0.011971008,-0.011971008,-8.7292595,0.0,0,0,0,0,1
1777225699917000,1777225699917000,1310988,-0.093373865,0.009576807,-9.13388,0.0,0,0,0,0,1
1777225700917000,1777225700917000,1310988,-0.19153613,0.02633622,-9.3733,0.0,0,0,0,0,1
1777225701917000,1777225701917000,1310988,-0.36631286,-0.0023942017,-9.998186,0.0,0,0,0,0,1
1777225702917000,1777225702917000,1310988,-0.23702596,0.0023942017,-9.847352,0.0,0,0,0,0,1
1777225703917000,1777225703917000,1310988,-0.16519992,0.007182605,-9.811439,0.0,0,0,0,0,1
1777225704917000,1777225704917000,1310988,-0.32561144,-0.016759412,-9.844957,0.0,0,0,0,0,1
1777225705917000,1777225705917000,1310988,-0.44771573,-0.047884032,-9.768343,0.0,0,0,0,0,1
1777225706917000,1777225706917000,1310988,-0.33997664,0.0047884034,-9.828198,0.0,0,0,0,0,1
1777225707917000,1777225707917000,1310988,-0.32800564,0.062249243,-9.818622,0.0,0,0,0,0,1
1777225708917000,1777225708917000,1310988,-0.3854665,-0.047884032,-9.868899,0.0,0,0,0,0,1
1777225709917000,1777225709917000,1310988,-0.29927522,-0.016759412,-9.7324295,0.0,0,0,0,0,1
1777225710917000,1777225710917000,1310988,-0.31603462,-0.023942016,-9.76116,0.0,0,0,0,0,1
1777225711917000,1777225711917000,1310988,-0.23223756,0.02873042,-9.8042555,0.0,0,0,0,0,1
1777225712917000,1777225712917000,1310988,-0.2633622,0.062249243,-9.730036,0.0,0,0,0,0,1
1777225713917000,1777225713917000,1310988,-0.22984336,-0.07182605,-9.904813,0.0,0,0,0,0,1
1777225714917000,1777225714917000,1310988,-0.35913026,-0.02633622,-9.80665,0.0,0,0,0,0,1
1777225715917000,1777225715917000,1310988,-0.4165911,-0.047884032,-9.811439,0.0,0,0,0,0,1
1777225716917000,1777225716917000,1310988,-0.3854665,-0.009576807,-9.794679,0.0,0,0,0,0,1
1777225717917000,1777225717917000,1310988,-0.33279404,0.08140286,-9.811439,0.0,0,0,0,0,1
1777225718917000,1777225718917000,1310988,-0.25617957,-0.016759412,-9.856929,0.0,0,0,0,0,1
1777225719917000,1777225719917000,1310988,-0.1316811,-0.04309563,-9.950302,0.0,0,0,0,0,1
1777225720917000,1777225720917000,1310988,-0.0047884034,0.01436521,-9.900024,0.0,0,0,0,0,1
1777225721917000,1777225721917000,1310988,-0.06703765,-0.011971008,-9.816227,0.0,0,0,0,0,1
1777225722917000,1777225722917000,1310988,-0.019153614,0.0023942017,-9.765948,0.0,0,0,0,0,1
1777225723917000,1777225723917000,1310988,0.009576807,-0.007182605,-12.160151,0.0,0,0,0,0,1
1777225724917000,1777225724917000,1310988,0.023942016,-0.0023942017,-10.340557,0.0,0,0,0,0,1
1777225725917000,1777225725917000,1310988,-0.031124622,0.0,-8.829816,0.0,0,0,0,0,1
1777225726917000,1777225726917000,1310988,0.023942016,0.055066638,-9.0429,0.0,0,0,0,0,1
1777225727917000,1777225727917000,1310988,-0.05267244,0.04309563,-9.28232,0.0,0,0,0,0,1
1777225728917000,1777225728917000,1310988,0.02873042,-0.04070143,-9.512163,0.0,0,0,0,0,1
1777225729917000,1777225729917000,1310988,0.031124622,0.009576807,-9.682152,0.0,0,0,0,0,1
1777225730917000,1777225730917000,1310988,0.093373865,0.11731588,-10.024523,0.0,0,0,0,0,1
1777225731917000,1777225731917000,1310988,0.24899697,0.24899697,-9.888053,0.0,0,0,0,0,1
1777225732917000,1777225732917000,1310988,-0.17238252,0.39504328,-9.952697,0.0,0,0,0,0,1
1777225733917000,1777225733917000,1310988,-0.34715924,0.1340753,-9.813833,0.0,0,0,0,0,1
1777225734917000,1777225734917000,1310988,-0.2633622,0.02873042,-9.77792,0.0,0,0,0,0,1
1777225735917000,1777225735917000,1310988,-0.33279404,-0.009576807,-9.737218,0.0,0,0,0,0,1
1777225736917000,1777225736917000,1310988,-0.2633622,0.02873042,-9.801862,0.0,0,0,0,0,1
1777225737917000,1777225737917000,1310988,-0.29448682,-0.011971008,-9.78989,0.0,0,0,0,0,1
1777225738917000,1777225738917000,1310988,-0.30166942,0.055066638,-9.746795,0.0,0,0,0,0,1
1777225739917000,1777225739917000,1310988,-0.33758244,-0.009576807,-9.809045,0.0,0,0,0,0,1
1777225740917000,1777225740917000,1310988,-0.35194764,0.009576807,-9.794679,0.0,0,0,0,0,1
1777225741917000,1777225741917000,1310988,-0.31603462,0.06464344,-9.787497,0.0,0,0,0,0,1
1777225742917000,1777225742917000,1310988,-0.2657564,-0.050278235,-9.782708,0.0,0,0,0,0,1
1777225743917000,1777225743917000,1310988,-0.34237084,-0.038307227,-9.787497,0.0,0,0,0,0,1
1777225744917000,1777225744917000,1310988,-0.34715924,-0.050278235,-9.844957,0.0,0,0,0,0,1
