timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
1777225644001000,1777225643844991,0,0,0.009765625,12.25,-0.010232756,0.010287975,32.250004,1.2987198e-07,3.286709e-07,0,0,0
1777225644049000,1777225643896992,0,0,0.004486084,12.25,-0.0049636983,0.0088511985,32.250004,3.055913e-08,2.948298e-07,0,0,0
1777225644105000,1777225643948992,0,0,0.033569336,12.25,-0.034044694,0.004810281,32.250008,1.4375702e-06,1.3163267e-07,0,0,0
1777225644153000,1777225644000993,1777225644001000,0,-0.018066406,12.25,0.01762298,0.0060172956,32.25003,3.85202e-07,1.5552006e-07,0,0,0
1777225644209000,1777225644052993,1777225644057000,0,0.049468994,12.25,-0.049875494,0.00075203273,32.250057,3.0853464e-06,-1.4977898e-07,0,0,1
1777225644257000,1777225644104994,1777225644105000,0,-0.03503418,12.25,0.0655967,0.006860695,19.846918,8.672232e-06,6.812945e-07,0,0,1
1777225644313000,1777225644156994,1777225644161000,0,-0.011566162,12.25,0.017063266,0.007821807,16.939018,6.8753695e-07,6.8188257e-07,0,0,1
1777225644361000,1777225644208995,1777225644209000,0,0.030670166,12.25,-0.029895147,0.0042686984,15.64103,2.285578e-06,4.0233434e-07,0,0,1
1777225644417000,1777225644260995,1777225644265000,0,0.049468994,12.25,-0.042245585,-0.00011308212,14.905866,4.789227e-06,-8.672586e-08,0,0,1
1777225644465000,1777225644312995,1777225644313000,0,0.02130127,12.25,-0.0066196136,-0.0007260163,14.43268,1.2144461e-07,-8.999647e-08,0,0,1
1777225644521000,1777225644364996,1777225644369000,0,-0.025665283,12.25,0.041204102,0.0032239915,14.102626,4.815495e-06,3.7212305e-07,0,0,1
1777225644569000,1777225644416996,1777225644417000,0,-0.03036499,12.25,0.040404204,0.0067264754,13.859284,4.7116423e-06,7.809184e-07,0,0,1
1777225644625000,1777225644468996,1777225644473000,0,0.0072021484,12.25,-0.001920003,0.005911952,13.672473,1.0784915e-08,7.063377e-07,0,0,1
1777225644673000,1777225644520997,1777225644521000,0,-0.020965576,12.25,0.02638465,0.007840573,13.524533,2.0589243e-06,8.337575e-07,0,0,1
1777225644729000,1777225644572997,1777225644577000,0,-0.011566162,12.25,0.014377907,0.008456409,13.404498,6.168801e-07,8.13327e-07,0,0,1
1777225644777000,1777225644624997,1777225644625000,0,0.04006958,12.25,-0.038579818,0.0040254598,13.305122,4.474675e-06,3.1518186e-07,0,0,1
1777225644833000,1777225644676997,1777225644681000,0,0.0119018555,12.25,-0.0075027538,0.0029394687,13.221544,1.7030179e-07,2.694479e-07,0,0,1
1777225644881000,1777225644728997,1777225644729000,0,0.0025024414,12.25,0.002342843,0.0028832648,13.150249,1.6695997e-08,2.4563792e-07,0,0,1
1777225644937000,1777225644780998,1777225644785000,0,-0.006866455,12.25,0.011449559,0.0036902486,13.088745,4.0062633e-07,2.6023852e-07,0,0,1
1777225644985000,1777225644832998,1777225644833000,0,-0.03503418,12.25,0.038877692,0.007005008,13.035078,4.638177e-06,6.72653e-07,0,0,1
1777225645041000,1777225644884998,1777225644889000,0,0.030670166,12.25,-0.0291591,0.0035982437,12.987944,2.6185921e-06,3.6260818e-07,0,0,1
