timestamp,armed_time,takeoff_time,nav_state_timestamp,valid_nav_states_mask,can_set_nav_states_mask,failure_detector_status,arming_state,latest_arming_reason,latest_disarming_reason,nav_state_user_intention,nav_state,executor_in_charge,nav_state_display,hil_state,vehicle_type,failsafe,failsafe_and_user_took_over,failsafe_defer_state,gcs_connection_lost,gcs_connection_lost_counter,high_latency_data_link_lost,is_vtol,is_vtol_tailsitter,in_transition_mode,in_transition_to_fw,system_type,system_id,component_id,safety_button_available,safety_off,power_input_valid,usb_connected,open_drone_id_system_present,open_drone_id_system_healthy,parachute_system_present,parachute_system_healthy,traffic_avoidance_system_present,rc_calibration_in_progress,calibration_enabled,pre_flight_checks_pass
1777225656797000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225657305000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225657809000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225658313000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225658817000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225659325000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225659829000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225660333000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225660837000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225661341000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225661845000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225662349000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225662853000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225663357000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225663861000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225664365000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225664869000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225665373000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225665877000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225666381000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225666885000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225667389000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225667893000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225668397000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225668905000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225669409000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225669913000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225670417000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225670921000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225671425000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225671929000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225672433000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225672937000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225673441000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225673945000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225674449000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225674953000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225675457000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225675961000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225676465000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225676969000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225677473000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225677977000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225678481000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225678985000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225679489000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225679993000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225680497000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225681001000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225681505000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225682009000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225682513000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225683017000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225683521000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225684025000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225684529000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225684913000,0,0,1777225642957000,2147411327,8308095,0,1,0,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225685117000,1777225685117000,0,1777225642957000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225685621000,1777225685117000,0,1777225642957000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225685885000,1777225685117000,0,1777225642957000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225686149000,1777225685117000,0,1777225642957000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225686161000,1777225685117000,0,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225686665000,1777225685117000,0,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225687169000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225687673000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225688177000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225688681000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225689185000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225689689000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225690193000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225690697000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225691205000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225691709000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225692213000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225692717000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225693221000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225693725000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225694229000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225694733000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225695237000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225695741000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225696245000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225696749000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225697253000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225697757000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225698261000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225698765000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225698957000,1777225685117000,1777225686989000,1777225686161000,2147411327,8308095,0,2,4,0,17,17,0,17,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225698969000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225699473000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225699977000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225700481000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225700985000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225701489000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225701993000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225702497000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225703001000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225703505000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225704009000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225704513000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225705017000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225705521000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225706025000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225706529000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1777225707033000,1777225685117000,1777225686989000,1777225698969000,2147411327,8308095,0,2,4,0,4,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1
