timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1777225644021000,1777225643957000,197388,0.21412429,0.009954491,0.42899054,0
1777225644025000,1777225644025000,197388,0.21949965,0.008700981,0.4335878,0
1777225644157000,1777225644093000,197388,0.21406075,0.010317765,0.42870405,0
1777225644161000,1777225644161000,197388,0.21027492,0.013057582,0.42877197,0
1777225644293000,1777225644229000,197388,0.21580626,0.009752505,0.4311089,0
1777225644297000,1777225644297000,197388,0.22245523,0.011762812,0.4399874,0
1777225644429000,1777225644365000,197388,0.21491936,0.011295035,0.4291286,0
1777225644433000,1777225644433000,197388,0.21883787,0.012681927,0.42903227,0
1777225644565000,1777225644501000,197388,0.2159572,0.010734265,0.42997146,0
1777225644569000,1777225644569000,197388,0.21363781,0.01054857,0.43371686,0
1777225644701000,1777225644637000,197388,0.21477248,0.009306944,0.42882842,0
1777225644705000,1777225644705000,197388,0.22387989,0.013501384,0.42872706,0
1777225644837000,1777225644773000,197388,0.21444374,0.0103741,0.4298929,0
1777225644841000,1777225644841000,197388,0.2062618,0.022700144,0.42747,0
1777225644973000,1777225644909000,197388,0.21609159,0.010329655,0.4285282,0
1777225644977000,1777225644977000,197388,0.21251938,0.021913255,0.42846578,0
1777225645109000,1777225645045000,197388,0.21536817,0.010228303,0.428924,0
1777225645113000,1777225645113000,197388,0.21279004,0.016106712,0.43066445,0
1777225645245000,1777225645181000,197388,0.21501526,0.010070147,0.43103155,0
1777225645249000,1777225645249000,197388,0.21152149,0.0053394125,0.41755134,0
1777225645381000,1777225645317000,197388,0.21380934,0.009175408,0.4295841,0
1777225645385000,1777225645385000,197388,0.22142027,0.011668397,0.4237244,0
1777225645517000,1777225645453000,197388,0.2147259,0.010153588,0.43027303,0
1777225645521000,1777225645521000,197388,0.21473262,0.014178098,0.43027195,0
1777225645653000,1777225645589000,197388,0.21601622,0.011246386,0.4293412,0
1777225645657000,1777225645657000,197388,0.21829467,0.014240773,0.41809157,0
1777225645789000,1777225645725000,197388,0.21540424,0.010423722,0.42982623,0
1777225645793000,1777225645793000,197388,0.21394713,0.009316497,0.42847097,0
1777225645925000,1777225645861000,197388,0.21438812,0.011478531,0.43001586,0
1777225645929000,1777225645929000,197388,0.21274208,0.012409972,0.43694523,0
1777225646061000,1777225645997000,197388,0.21456954,0.009280852,0.4291859,0
1777225646065000,1777225646065000,197388,0.20743161,0.0049423855,0.43018153,0
1777225646197000,1777225646133000,197388,0.21411043,0.01114606,0.4282781,0
