timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
1777227097677000,0,0,0,0,0,0
1777227098181000,0,0,0,0,0,0
1777227098685000,0,0,0,0,0,0
1777227099189000,0,0,0,0,0,0
1777227099693000,0,0,0,0,0,0
1777227100197000,0,0,0,0,0,0
1777227100701000,0,0,0,0,0,0
1777227101205000,0,0,0,0,0,0
1777227101709000,0,0,0,0,0,0
1777227102213000,0,0,0,0,0,0
1777227102717000,0,0,0,0,0,0
1777227103221000,0,0,0,0,0,0
1777227103725000,0,0,0,0,0,0
1777227104229000,0,0,0,0,0,0
1777227104733000,0,0,0,0,0,0
1777227105237000,0,0,0,0,0,0
1777227105741000,0,0,0,0,0,0
1777227106245000,0,0,0,0,0,0
1777227106749000,0,0,0,0,0,0
1777227107253000,0,0,0,0,0,0
1777227107761000,0,0,0,0,0,0
1777227108265000,0,0,0,0,0,0
1777227108769000,0,0,0,0,0,0
1777227109273000,0,0,0,0,0,0
1777227109777000,0,0,0,0,0,0
1777227110281000,0,0,0,0,0,0
1777227110785000,0,0,0,0,0,0
1777227111289000,0,0,0,0,0,0
1777227111793000,0,0,0,0,0,0
1777227112297000,0,0,0,0,0,0
1777227112801000,0,0,0,0,0,0
1777227113305000,0,0,0,0,0,0
1777227113809000,0,0,0,0,0,0
1777227114313000,0,0,0,0,0,0
1777227114817000,0,0,0,0,0,0
1777227115321000,0,0,0,0,0,0
1777227115825000,0,0,0,0,0,0
1777227116329000,0,0,0,0,0,0
1777227116833000,0,0,0,0,0,0
1777227117337000,0,0,0,0,0,0
1777227117841000,0,0,0,0,0,0
1777227118345000,0,0,0,0,0,0
1777227118849000,0,0,0,0,0,0
1777227119353000,0,0,0,0,0,0
1777227119857000,0,0,0,0,0,0
1777227120361000,0,0,0,0,0,0
1777227120865000,0,0,0,0,0,0
1777227121369000,0,0,0,0,0,0
1777227121873000,0,0,0,0,0,0
1777227122377000,0,0,0,0,0,0
1777227122881000,0,0,0,0,0,0
1777227123385000,0,0,0,0,0,0
1777227123889000,0,0,0,0,0,0
1777227124393000,0,0,0,0,0,0
1777227124897000,0,0,0,0,0,0
1777227125401000,0,0,0,0,0,0
1777227125905000,0,0,0,0,0,0
1777227126409000,0,0,0,0,0,0
1777227126913000,0,0,0,0,0,0
1777227127417000,0,0,0,0,0,0
1777227127921000,0,0,0,0,0,0
1777227128425000,0,0,0,0,0,0
1777227128929000,0,0,0,0,0,0
1777227129433000,0,0,0,0,0,0
1777227129937000,0,0,0,0,0,0
1777227130441000,0,0,0,0,0,0
