timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,is_logging,num_messages
1777227154937000,16988.844,298.0499,0,32,2623,1024000,0,3,1,187
1777227155937000,17292.72,298.15036,0,32,2775,1024000,0,3,1,187
1777227156937000,17593.625,298.19702,0,32,5003,1024000,0,3,1,187
1777227157937000,17898.332,298.30554,0,32,3477,1024000,0,3,1,187
1777227158937000,18198.133,298.33005,0,32,6432,1024000,0,3,1,187
1777227159937000,18504.91,298.4663,0,32,2623,1024000,0,3,1,187
1777227160937000,18803.926,298.475,0,32,6726,1024000,0,3,1,187
1777227161937000,19109.781,298.59033,0,32,3520,1024000,0,3,1,187
1777227162937000,19412.242,298.64987,0,33,3520,1024000,0,3,1,187
1777227163937000,19713.191,298.68472,0,33,5370,1024000,0,3,1,187
1777227164937000,20014.666,298.72635,0,34,6639,1024000,0,3,1,187
1777227165937000,20318.682,298.80414,0,35,5003,1024000,0,3,1,187
1777227166937000,20623.695,298.89413,0,35,2623,1024000,0,3,1,187
1777227167937000,20923.713,298.9102,0,35,5490,1024000,0,3,1,187
1777227168937000,21226.648,298.96686,0,35,5264,1024000,0,3,1,187
1777227169937000,21529.55,299.02155,0,35,5003,1024000,0,3,1,187
1777227170937000,21830.61,299.04944,0,35,6378,1024000,0,3,1,187
1777227171937000,22136.057,299.1359,0,35,3477,1024000,0,3,1,187
1777227172937000,22437.576,299.1677,0,35,5155,1024000,0,3,1,187
1777227173937000,22740.137,299.2123,0,35,5155,1024000,0,3,1,187
1777227174937000,23044.236,299.27582,0,36,3477,1024000,0,3,1,187
1777227175937000,23346.883,299.319,0,36,3520,1024000,0,3,1,187
1777227176937000,23647.684,299.33777,0,37,5452,1024000,0,3,1,187
1777227177937000,23953.191,299.4149,0,37,2661,1024000,0,3,1,187
1777227178937000,24253.088,299.42084,0,40,6466,1024000,0,3,1,187
1777227179937000,24556.145,299.46518,0,40,6586,1024000,0,3,1,187
1777227180937000,24860.164,299.52005,0,40,5458,1024000,0,3,1,187
1777227181937000,25162.941,299.5588,0,41,5352,1024000,0,3,1,187
1777227182937000,25466.05,299.6006,0,41,5091,1024000,0,3,1,187
1777227183937000,25769.977,299.65088,0,41,3685,1024000,0,3,1,187
1777227184937000,26069.568,299.6502,0,43,6509,1024000,0,3,1,187
1777227185937000,26373.848,299.70282,0,43,5243,1024000,0,3,1,187
1777227186937000,26676.79,299.7392,0,43,5091,1024000,0,3,1,187
1777227187937000,26980.734,299.78595,0,43,3565,1024000,0,3,1,187
1777227188937000,27283.35,299.81702,0,43,3608,1024000,0,3,1,187
1777227189937000,27583.812,299.82404,0,46,5640,1024000,0,3,1,187
1777227190937000,27886.576,299.85565,0,47,5372,1024000,0,3,1,187
1777227191937000,28187.906,299.87134,0,48,6486,1024000,0,3,1,187
1777227192937000,28493.428,299.93082,0,48,3608,1024000,0,3,1,187
1777227193937000,28797.238,299.97125,0,48,2623,1024000,0,3,1,187
1777227194937000,29100.508,300.00522,0,48,2661,1024000,0,3,1,187
1777227195937000,29404.078,300.04163,0,48,2623,1024000,0,3,1,187
1777227196937000,29705.438,300.05493,0,48,5091,1024000,0,3,1,187
1777227197937000,30009.66,300.0966,0,48,6451,1024000,0,3,1,187
1777227198937000,30316.973,300.16803,0,48,5155,1024000,0,3,1,187
