timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
1777227097937000,0.0,0.0,0.0
1777227097941000,0.0,0.0,0.0
1777227098137000,0.0,0.0,0.0
1777227098337000,0.0,0.0,0.0
1777227098537000,0.0,0.0,0.0
1777227098737000,0.0,0.0,0.0
1777227098937000,0.0,0.0,0.0
1777227099137000,0.0,0.0,0.0
1777227099337000,0.0,0.0,0.0
1777227099537000,0.0,0.0,0.0
1777227099737000,0.0,0.0,0.0
1777227099937000,0.0,0.0,0.0
1777227100137000,0.0,0.0,0.0
1777227100337000,0.0,0.0,0.0
1777227100537000,0.0,0.0,0.0
1777227100737000,0.0,0.0,0.0
1777227100937000,0.0,0.0,0.0
1777227101137000,0.0,0.0,0.0
1777227101337000,0.0,0.0,0.0
1777227101537000,0.0,0.0,0.0
1777227101737000,0.0,0.0,0.0
1777227101937000,0.0,0.0,0.0
1777227102137000,0.0,0.0,0.0
1777227102337000,0.0,0.0,0.0
1777227102537000,0.0,0.0,0.0
1777227102737000,0.0,0.0,0.0
1777227102937000,0.0,0.0,0.0
1777227103137000,0.0,0.0,0.0
1777227103337000,0.0,0.0,0.0
1777227103537000,0.0,0.0,0.0
1777227103737000,0.0,0.0,0.0
1777227103937000,0.0,0.0,0.0
1777227104137000,0.0,0.0,0.0
1777227104337000,0.0,0.0,0.0
1777227104537000,0.0,0.0,0.0
1777227104737000,0.0,0.0,0.0
1777227104937000,0.0,0.0,0.0
1777227105137000,0.0,0.0,0.0
1777227105337000,0.0,0.0,0.0
1777227105537000,0.0,0.0,0.0
1777227105737000,0.0,0.0,0.0
1777227105937000,0.0,0.0,0.0
1777227106137000,0.0,0.0,0.0
1777227106337000,0.0,0.0,0.0
1777227106537000,0.0,0.0,0.0
1777227106737000,0.0,0.0,0.0
1777227106937000,0.0,0.0,0.0
1777227107137000,0.0,0.0,0.0
1777227107337000,0.0,0.0,0.0
1777227107537000,0.0,0.0,0.0
1777227107737000,0.0,0.0,0.0
1777227107937000,0.0,0.0,0.0
1777227108137000,0.0,0.0,0.0
1777227108337000,0.0,0.0,0.0
1777227108537000,0.0,0.0,0.0
1777227108737000,0.0,0.0,0.0
1777227108937000,0.0,0.0,0.0
1777227109137000,0.0,0.0,0.0
1777227109337000,0.0,0.0,0.0
1777227109537000,0.0,0.0,0.0
1777227109737000,0.0,0.0,0.0
1777227109937000,0.0,0.0,0.0
1777227110137000,0.0,0.0,0.0
1777227110337000,0.0,0.0,0.0
1777227110537000,0.0,0.0,0.0
1777227110737000,0.0,0.0,0.0
1777227110937000,0.0,0.0,0.0
1777227111137000,0.0,0.0,0.0
1777227111337000,0.0,0.0,0.0
1777227111537000,0.0,0.0,0.0
1777227111737000,0.0,0.0,0.0
1777227111937000,0.0,0.0,0.0
1777227112137000,0.0,0.0,0.0
1777227112333000,0.0,0.0,0.0
1777227112537000,0.0,0.0,0.0
1777227112737000,0.0,0.0,0.0
1777227112937000,0.0,0.0,0.0
1777227113133000,0.0,0.0,0.0
1777227113337000,0.0,0.0,0.0
1777227113537000,0.0,0.0,0.0
1777227113737000,0.0,0.0,0.0
1777227113937000,0.0,0.0,0.0
1777227114137000,0.0,0.0,0.0
1777227114337000,0.0,0.0,0.0
1777227114537000,0.0,0.0,0.0
1777227114737000,0.0,0.0,0.0
1777227114937000,0.0,0.0,0.0
1777227115137000,0.0,0.0,0.0
1777227115337000,0.0,0.0,0.0
1777227115537000,0.0,0.0,0.0
1777227115737000,0.0,0.0,0.0
1777227115937000,0.0,0.0,0.0
1777227116137000,0.0,0.0,0.0
1777227116337000,0.0,0.0,0.0
1777227116537000,0.0,0.0,0.0
1777227116737000,0.0,0.0,0.0
1777227116937000,0.0,0.0,0.0
1777227117137000,0.0,0.0,0.0
1777227117337000,0.0,0.0,0.0
1777227117537000,0.0,0.0,0.0
1777227117737000,0.0,0.0,0.0
1777227117937000,0.0,0.0,0.0
1777227118137000,0.0,0.0,0.0
1777227118337000,0.0,0.0,0.0
1777227118537000,0.0,0.0,0.0
1777227118737000,0.0,0.0,0.0
1777227118937000,0.0,0.0,0.0
1777227119137000,0.0,0.0,0.0
1777227119337000,0.0,0.0,0.0
1777227119537000,0.0,0.0,0.0
1777227119737000,0.0,0.0,0.0
1777227119937000,0.0,0.0,0.0
1777227120137000,-0.00014284432,0.00078571786,2.506197e-05
1777227120337000,-0.00046712803,0.0016028692,3.6106143e-05
1777227120537000,-0.00074657425,0.002504858,6.8766026e-06
1777227120737000,-0.0013306497,0.00317298,-1.0456279e-05
1777227120937000,-0.0019500606,0.003833445,-1.8940567e-05
1777227121137000,-0.0024695355,0.00438655,-2.4855175e-05
1777227121337000,-0.003178871,0.0047186175,-3.6097892e-05
1777227121537000,-0.0040411577,0.0051304623,-2.8520953e-05
1777227121737000,-0.004953704,0.005452542,-3.269865e-05
1777227121937000,-0.004294142,0.0045336396,-4.1042964e-05
1777227122137000,-0.002948669,0.0032034973,-1.2924018e-05
1777227122337000,-0.0021361862,0.0024370314,8.805169e-06
1777227122537000,-0.0016426316,0.001913494,-1.7652981e-05
1777227122737000,-0.001365703,0.0015192868,7.35145e-07
1777227122937000,-0.0011100977,0.0012038988,5.0398405e-05
1777227123137000,-0.0008317636,0.0009415804,4.0305396e-05
1777227123337000,-0.0006647702,0.00071448274,-1.8523224e-05
1777227123537000,-0.00041060755,0.00053055683,-7.0286915e-05
1777227123737000,-0.00035490273,0.00043756794,-2.5490017e-05
1777227123933000,-0.00033343324,0.0003352548,1.10901265e-05
1777227124137000,-0.0003497454,0.00029842972,3.5437817e-05
1777227124337000,-0.00023647086,0.00020007117,3.0359533e-05
1777227124537000,-0.0002000248,0.00015257864,-2.7594073e-05
1777227124733000,-0.00012443119,0.00011030016,-5.4963708e-05
1777227124937000,-9.8600765e-05,7.209141e-05,-4.0282475e-06
1777227125137000,-8.487694e-05,5.4850047e-05,-2.0355292e-06
