timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1777227124317000,1777227124317000,0.49204472,0.000133386,0.12154688,3.776376,0.0004346802,3.7074504,0
1777227124325000,1777227124325000,0.49195072,0.00013150333,0.13283427,3.7605515,0.0005213462,3.6929512,0
1777227124413000,1777227124413000,0.49201506,0.000113224,-0.09572978,3.597516,0.00028304072,3.5366561,0
1777227124517000,1777227124517000,0.49203557,9.661898e-05,0.045602977,3.412561,6.7711655e-05,3.3600993,0
1777227124613000,1777227124613000,0.49195477,8.4606734e-05,-0.08876434,3.2524374,0.00026916937,3.2048776,0
1777227124717000,1777227124717000,0.49195158,7.412789e-05,0.07226609,3.086567,0.00018799698,3.0445828,0
1777227124821000,1777227124821000,0.49200454,6.5585504e-05,-0.05101949,2.9305046,9.869322e-05,2.8923361,0
1777227124917000,1777227124917000,0.49193794,5.900471e-05,0.032286756,2.7931592,4.1467763e-05,2.758466,0
1777227125021000,1777227125021000,0.49197412,5.295978e-05,-0.06629276,2.6522334,0.00018411026,2.6203423,0
1777227125117000,1777227125117000,0.49191064,4.8179583e-05,0.08110913,2.5281613,0.00028912936,2.498915,0
1777227125221000,1777227125221000,0.49177667,4.3696695e-05,-0.034568653,2.4008486,5.530414e-05,2.3737414,0
1777227125317000,1777227125313000,0.49178633,4.0085313e-05,0.008640151,2.2887466,3.6241186e-06,2.2636933,0
1777227125413000,1777227125413000,0.49182415,3.6887996e-05,-0.030658714,2.1823342,4.7856847e-05,2.1586852,0
1777227125517000,1777227125517000,0.49190554,3.381797e-05,0.015123306,2.0720825,1.2264332e-05,2.0503871,0
1777227125621000,1777227125621000,0.49198246,3.1094693e-05,-0.1209011,1.9678591,0.0008253231,1.9476005,0
1777227125717000,1777227125717000,0.4919039,2.8845092e-05,0.11558475,1.876218,0.00079118,1.8573511,0
1777227125821000,1777227125821000,0.49193954,2.6653655e-05,-0.097275615,1.7819637,0.0005900198,1.7642305,1
1777227125917000,1777227125917000,0.49199376,2.4825276e-05,0.010651576,1.6990285,7.4196705e-06,1.6824143,1
1777227126013000,1777227126013000,0.4920091,2.3160057e-05,-0.083667375,1.6201562,0.0004800792,1.6043684,1
1777227126117000,1777227126117000,0.49199456,2.1518848e-05,0.08215049,1.5384871,0.0004873982,1.5238638,1
1777227126221000,1777227126221000,0.49208853,2.0026644e-05,-0.121061474,1.4613291,0.0011143493,1.4475536,1
1777227126317000,1777227126317000,0.4921131,1.8765159e-05,0.095970884,1.3933308,0.0007344838,1.3803873,1
1777227126413000,1777227126413000,0.49212807,1.7603674e-05,-0.04828482,1.3288214,0.00019494502,1.3164337,1
1777227126517000,1777227126517000,0.4921521,1.6446438e-05,0.04431019,1.2619349,0.00017287323,1.2504147,1
1777227126621000,1777227126621000,0.49216485,1.538357e-05,-0.09932486,1.1986516,0.00091449317,1.1877776,1
1777227126717000,1777227126717000,0.49215755,1.447772e-05,0.028112944,1.1429497,7.6832155e-05,1.1326845,1
1777227126813000,1777227126813000,0.49215505,1.363661e-05,-0.09060384,1.0899899,0.0008368127,1.0801915,1
1777227126917000,1777227126917000,0.49214,1.2791628e-05,0.11782122,1.035218,0.0014899534,1.0261064,1
1777227127013000,1777227127013000,0.49218965,1.2070477e-05,-0.05630803,1.0048932,0.00035057284,1.0,1
1777227127117000,1777227127117000,0.4922018,1.137131e-05,0.042755805,1.0045174,0.0002022042,1.0,1
