timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1777227097833000,1777227097833000,197388,0.20809491,0.008590708,0.43335035,0
1777227097965000,1777227097901000,197388,0.21602401,0.010624291,0.42984164,0
1777227097969000,1777227097969000,197388,0.21704715,0.0074366992,0.42695698,0
1777227098101000,1777227098037000,197388,0.2153613,0.010811796,0.42979363,0
1777227098105000,1777227098105000,197388,0.21057107,0.0116421245,0.42289943,0
1777227098237000,1777227098173000,197388,0.21440676,0.009184923,0.4292409,0
1777227098241000,1777227098241000,197388,0.21002957,0.013048059,0.43644136,0
1777227098373000,1777227098309000,197388,0.21480437,0.009297946,0.4298396,0
1777227098377000,1777227098377000,197388,0.2193195,0.0031130097,0.4232852,0
1777227098509000,1777227098445000,197388,0.21432771,0.010819256,0.4292586,0
1777227098513000,1777227098513000,197388,0.21693562,0.019249052,0.4251866,0
1777227098645000,1777227098581000,197388,0.21502511,0.009964186,0.4313266,0
1777227098649000,1777227098649000,197388,0.216351,0.009983985,0.4281168,0
1777227098781000,1777227098717000,197388,0.21573962,0.009695029,0.42909348,0
1777227098785000,1777227098785000,197388,0.21423693,0.0059358403,0.43053952,0
1777227098917000,1777227098853000,197388,0.21606293,0.010142552,0.42907605,0
1777227098921000,1777227098921000,197388,0.22205871,0.0054269144,0.42252982,0
1777227099053000,1777227098989000,197388,0.21501732,0.011036148,0.42950636,0
1777227099057000,1777227099057000,197388,0.2126735,0.0070884572,0.4264201,0
1777227099189000,1777227099125000,197388,0.21570721,0.009710703,0.4298016,0
1777227099193000,1777227099193000,197388,0.21212691,0.012264385,0.4266002,0
1777227099325000,1777227099261000,197388,0.21565105,0.012501383,0.42969775,0
1777227099329000,1777227099329000,197388,0.20899495,0.0113618,0.4285112,0
1777227099461000,1777227099397000,197388,0.2169789,0.010865163,0.42910194,0
1777227099465000,1777227099465000,197388,0.20975128,0.02422143,0.42693833,0
1777227099597000,1777227099533000,197388,0.21573976,0.010322906,0.43030643,0
1777227099601000,1777227099601000,197388,0.21824597,0.008253183,0.4268969,0
1777227099733000,1777227099669000,197388,0.21447286,0.010052345,0.42968538,0
1777227099737000,1777227099737000,197388,0.20360099,0.015854046,0.4248127,0
1777227099869000,1777227099805000,197388,0.21595351,0.011718961,0.43077964,0
1777227099873000,1777227099873000,197388,0.2287791,0.0067008478,0.43209,0
1777227100005000,1777227099941000,197388,0.21596003,0.010667964,0.4286409,0
1777227100009000,1777227100009000,197388,0.21022923,0.0050379387,0.43096307,0
1777227100141000,1777227100077000,197388,0.21560127,0.010326381,0.430319,0
1777227100145000,1777227100145000,197388,0.2105265,-0.0005575758,0.43592924,0
1777227100277000,1777227100213000,197388,0.21374871,0.010500952,0.4300104,0
1777227100281000,1777227100281000,197388,0.2198054,0.013631355,0.4322258,0
1777227100413000,1777227100349000,197388,0.21613938,0.010154156,0.42964786,0
1777227100417000,1777227100417000,197388,0.2113742,0.0072867023,0.41718867,0
1777227100549000,1777227100485000,197388,0.21414134,0.009679937,0.43017235,0
1777227100553000,1777227100553000,197388,0.2084314,0.015978748,0.4220772,0
1777227100685000,1777227100621000,197388,0.21493998,0.010099106,0.43001026,0
1777227100689000,1777227100689000,197388,0.21742257,0.015471062,0.44001248,0
1777227100821000,1777227100757000,197388,0.21616545,0.0116766095,0.43194357,0
1777227100825000,1777227100825000,197388,0.2198312,0.013833374,0.43347034,0
1777227100957000,1777227100893000,197388,0.21399298,0.010820232,0.42873484,0
1777227100961000,1777227100961000,197388,0.21605429,0.022626033,0.42300373,0
1777227101093000,1777227101029000,197388,0.21352461,0.010201418,0.42881477,0
1777227101097000,1777227101097000,197388,0.21693319,0.008198371,0.43436462,0
1777227101229000,1777227101165000,197388,0.21439888,0.010219711,0.42998615,0
1777227101233000,1777227101233000,197388,0.22226569,0.013726911,0.42785448,0
1777227101365000,1777227101301000,197388,0.21542938,0.009482866,0.42941865,0
1777227101369000,1777227101369000,197388,0.22233133,0.016276162,0.43403655,0
1777227101501000,1777227101437000,197388,0.21497822,0.009502016,0.43080583,0
1777227101505000,1777227101505000,197388,0.21103692,0.0053731967,0.43462944,0
1777227101637000,1777227101573000,197388,0.2158392,0.009299384,0.43048492,0
1777227101641000,1777227101641000,197388,0.21127822,0.015857078,0.42506602,0
1777227101773000,1777227101709000,197388,0.21491146,0.009964259,0.43017507,0
1777227101777000,1777227101777000,197388,0.21718858,0.014745418,0.44171318,0
1777227101909000,1777227101845000,197388,0.21693757,0.010858562,0.42959327,0
1777227101913000,1777227101913000,197388,0.2217792,0.0056805806,0.42862687,0
1777227102045000,1777227101981000,197388,0.21366179,0.0107544605,0.43012053,0
1777227102049000,1777227102049000,197388,0.21556853,0.0040135253,0.43780136,0
1777227102181000,1777227102117000,197388,0.21479364,0.009387222,0.4294923,0
1777227102185000,1777227102185000,197388,0.21489495,0.014841988,0.42623773,0
1777227102317000,1777227102253000,197388,0.21516365,0.009536667,0.43005964,0
1777227102321000,1777227102321000,197388,0.2104095,0.011308605,0.43212897,0
1777227102453000,1777227102389000,197388,0.2151425,0.010735039,0.42930296,0
1777227102457000,1777227102457000,197388,0.22042927,0.0075735548,0.426954,0
1777227102589000,1777227102525000,197388,0.21518749,0.010056491,0.43037933,0
1777227102593000,1777227102593000,197388,0.21154557,0.0019495233,0.4262598,0
1777227102729000,1777227102729000,197388,0.21140674,0.012559257,0.42837307,0
1777227102861000,1777227102797000,197388,0.21472716,0.00965972,0.42973083,0
