timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1777227097909000,1777227097757000,1310988,-0.00023682651,-0.0008810475,0.0014156305,0.15,0.00011079889,0.00011079885,0.00010597499,1310988,0.0037951965,-0.0040295552,-0.21028078,0.4,0.03828626,0.0382875,0.002332781,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777227098077000,1777227097925000,1310988,0.000834338,-0.00044026025,0.0009124847,0.15,7.423391e-05,7.4233896e-05,7.2043455e-05,1310988,0.0037587325,-0.0045067556,-0.21028948,0.4,0.037942864,0.03794423,0.0023327884,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777227098325000,1777227098173000,1310988,0.0013875641,-0.00037560193,0.001297625,0.15,5.5619857e-05,5.5620083e-05,5.4570726e-05,1310988,0.003699458,-0.0050474647,-0.20761368,0.4,0.037448075,0.037449665,0.0023039125,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777227098533000,1777227098381000,1310988,0.0015829619,-0.00019362809,0.0011320878,0.15,4.3891843e-05,4.3892793e-05,4.3917622e-05,1310988,0.0035020644,-0.0057639075,-0.20306382,0.4,0.037040744,0.0370427,0.0022547382,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777227098741000,1777227098589000,1310988,0.0016112366,-3.821671e-05,0.0010353086,0.15,3.5621644e-05,3.562336e-05,3.6744666e-05,1310988,0.0033041886,-0.0064684073,-0.19567037,0.4,0.036646947,0.036649164,0.0021741923,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777227098949000,1777227098797000,1310988,0.001736056,-0.00028322364,0.0012277345,0.15,2.9591267e-05,2.9593286e-05,3.158695e-05,1310988,0.003278651,-0.006981248,-0.1853209,0.4,0.036267716,0.03626996,0.002062423,197388,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
1777227099069000,1777227098917000,1310988,0.0018229738,-0.0003127514,0.0012263282,0.15,2.8215863e-05,2.8218436e-05,3.1587562e-05,1310988,0.00447311,-0.007284725,-0.18531132,0.4,0.03554263,0.035790544,0.0020623722,197388,0.0012096665,-0.00050438085,-0.001245057,0.5,0.0015131911,0.0018609064,0.0015031749,1,0,1,0,1,0
1777227099157000,1777227099005000,1310988,0.0016498571,-0.00013216004,0.0009537696,0.15,2.4860436e-05,2.4861902e-05,2.7699441e-05,1310988,0.003970836,-0.007643308,-0.1727259,0.4,0.035357133,0.035620295,0.0019248133,197388,0.0006979856,-0.00027670595,-0.00078490307,0.5,0.0014434509,0.0018169812,0.0014322019,1,0,1,0,1,0
1777227099365000,1777227099213000,1310988,0.0016489496,-0.00033450648,0.0009687513,0.15,2.0856995e-05,2.085761e-05,2.466363e-05,1310988,0.0035043843,-0.008162016,-0.15851274,0.4,0.034968495,0.035237562,0.0017703214,197388,-0.0001820525,-0.00017084753,-0.0007275129,0.5,0.0013628964,0.0017472341,0.0013502629,1,0,1,0,1,0
1777227099573000,1777227099421000,1310988,0.001690669,-0.0003392359,0.00095402997,0.15,1.734946e-05,1.7352455e-05,2.2226644e-05,1310988,0.0033311306,-0.008557674,-0.14385343,0.4,0.03460978,0.0348729,0.0016089838,197388,-0.00045194183,8.743697e-05,-0.0004684899,0.5,0.0013330161,0.0017101506,0.0013200049,1,0,1,0,1,0
