timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1777227097937000,1777227097937000,0.9999703,-0.007248671,-0.002615355,-0.0003413874,1.0,0.0,0.0,0.0,0
1777227097941000,1777227097941000,0.999971,-0.007168303,-0.0025879447,-0.00033792327,1.0,0.0,0.0,0.0,0
1777227097949000,1777227097949000,0.99997216,-0.0070001595,-0.0025572907,-0.0003570734,1.0,0.0,0.0,0.0,0
1777227097961000,1777227097961000,0.999974,-0.0067517045,-0.002525454,-0.00038655405,1.0,0.0,0.0,0.0,0
1777227097965000,1777227097965000,0.99997467,-0.0066595483,-0.0025034153,-0.00038725234,1.0,0.0,0.0,0.0,0
1777227097969000,1777227097969000,0.99997544,-0.0065554855,-0.0024680619,-0.0003883556,1.0,0.0,0.0,0.0,0
1777227097973000,1777227097973000,0.9999762,-0.006442384,-0.0024369347,-0.0003835498,1.0,0.0,0.0,0.0,0
1777227097977000,1777227097977000,0.99997705,-0.0063264295,-0.0024137914,-0.00037476534,1.0,0.0,0.0,0.0,0
1777227097981000,1777227097981000,0.9999778,-0.0062179053,-0.0023880494,-0.000376668,1.0,0.0,0.0,0.0,0
1777227097989000,1777227097989000,0.99997914,-0.0060212025,-0.0023430504,-0.00038965102,1.0,0.0,0.0,0.0,0
1777227097993000,1777227097993000,0.99997985,-0.005912287,-0.002317829,-0.0003826122,1.0,0.0,0.0,0.0,0
1777227097997000,1777227097997000,0.9999806,-0.005790056,-0.0022963441,-0.0003760531,1.0,0.0,0.0,0.0,0
1777227098001000,1777227098001000,0.99998134,-0.0056558824,-0.002272774,-0.00037727636,1.0,0.0,0.0,0.0,0
1777227098005000,1777227098005000,0.9999822,-0.005537165,-0.0022523727,-0.00037478845,1.0,0.0,0.0,0.0,0
1777227098009000,1777227098009000,0.99998266,-0.0054395576,-0.0022261336,-0.00037324903,1.0,0.0,0.0,0.0,0
1777227098013000,1777227098013000,0.9999834,-0.005333924,-0.0021823964,-0.0003856357,1.0,0.0,0.0,0.0,0
1777227098017000,1777227098017000,0.99998415,-0.0052142446,-0.0021403092,-0.00040258057,1.0,0.0,0.0,0.0,0
1777227098021000,1777227098021000,0.9999846,-0.0051068473,-0.0021199961,-0.00040825253,1.0,0.0,0.0,0.0,0
1777227098025000,1777227098025000,0.9999852,-0.0050115897,-0.0021119171,-0.00040624975,1.0,0.0,0.0,0.0,0
1777227098029000,1777227098029000,0.9999857,-0.004918986,-0.0021043909,-0.00040851085,1.0,0.0,0.0,0.0,0
1777227098033000,1777227098033000,0.9999862,-0.0048151272,-0.0020856962,-0.0004015687,1.0,0.0,0.0,0.0,0
1777227098037000,1777227098037000,0.99998677,-0.004704355,-0.0020611177,-0.00038878148,1.0,0.0,0.0,0.0,0
1777227098041000,1777227098041000,0.99998736,-0.004586068,-0.0020423904,-0.00038861283,1.0,0.0,0.0,0.0,0
1777227098045000,1777227098045000,0.99998796,-0.0044640345,-0.0020269044,-0.00039800917,1.0,0.0,0.0,0.0,0
1777227098049000,1777227098049000,0.9999885,-0.0043446976,-0.00201456,-0.00040674536,1.0,0.0,0.0,0.0,0
1777227098053000,1777227098053000,0.99998903,-0.004225917,-0.0020026972,-0.0004037625,1.0,0.0,0.0,0.0,0
1777227098057000,1777227098057000,0.9999897,-0.0040960773,-0.0019907597,-0.00038519644,1.0,0.0,0.0,0.0,0
1777227098061000,1777227098061000,0.9999901,-0.0039630514,-0.0019841318,-0.00036234112,1.0,0.0,0.0,0.0,0
1777227098065000,1777227098065000,0.99999076,-0.003838159,-0.0019604808,-0.00034424994,1.0,0.0,0.0,0.0,0
1777227098069000,1777227098069000,0.99999124,-0.003727626,-0.0019219416,-0.00033423354,1.0,0.0,0.0,0.0,0
1777227098073000,1777227098073000,0.99999166,-0.0036275252,-0.0018885086,-0.0003337033,1.0,0.0,0.0,0.0,0
1777227098077000,1777227098077000,0.9999921,-0.003524765,-0.001851871,-0.0003305165,1.0,0.0,0.0,0.0,0
