timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
1777227098837000,0,47.3977419,8.5455939,488.002,488.002,1777227098837000,0,0.25,0.5,74.74,74.76,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777227099825000,0,47.397742,8.5455939,487.987,487.987,1777227099825000,0,0.25,0.5,48.87,48.92,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777227100813000,0,47.3977419,8.5455939,488.004,488.004,1777227100813000,0,0.25,0.5,31.99,32.05,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777227101801000,0,47.397742,8.545593799999999,487.997,487.997,1777227101801000,0,0.25,0.5,20.97,21.05,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777227102789000,0,47.397742199999996,8.545594,488.023,488.023,1777227102789000,0,0.25,0.5,13.79,13.87,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777227103829000,0,47.3977419,8.5455939,487.999,487.999,1777227103829000,0,0.25,0.5,8.9,8.99,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777227104817000,0,47.3977418,8.545594,488.007,488.007,1777227104817000,0,0.25,0.5,5.91,6.0099998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,0,0,0,0,1,10,0,0,0
1777227105805000,0,47.397742099999995,8.545594,488.00100000000003,488.00100000000003,1777227105805000,0,0.25,0.5,3.9599998,4.06,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,2,0,0,0,1,10,0,0,0
1777227106793000,0,47.397742,8.545594099999999,487.995,487.995,1777227106793000,0,0.25,0.5,2.69,2.78,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227107833000,0,47.3977419,8.5455942,487.998,487.998,1777227107833000,0,0.25,0.5,1.8199999,1.92,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227108821000,0,47.3977419,8.545594099999999,488.003,488.003,1777227108821000,0,0.25,0.5,1.29,1.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227109809000,0,47.397742,8.545593799999999,487.993,487.993,1777227109809000,0,0.25,0.5,0.94,1.04,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227110797000,0,47.397742,8.545593799999999,488.0,488.0,1777227110797000,0,0.25,0.5,0.71999997,0.82,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227111837000,0,47.3977417,8.545593799999999,488.01,488.01,1777227111837000,0,0.25,0.5,0.57,0.66999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227112825000,0,47.397742099999995,8.5455942,487.993,487.993,1777227112825000,0,0.25,0.5,0.47,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227113813000,0,47.397742,8.545594099999999,487.988,487.988,1777227113813000,0,0.25,0.5,0.41,0.51,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227114801000,0,47.3977419,8.5455939,488.007,488.007,1777227114801000,0,0.25,0.5,0.37,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227115789000,0,47.3977418,8.545593799999999,487.988,487.988,1777227115789000,0,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227116829000,0,47.3977419,8.5455942,488.01,488.01,1777227116829000,0,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227117817000,0,47.3977419,8.545594,487.988,487.988,1777227117817000,0,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227118805000,0,47.397742099999995,8.545594099999999,488.012,488.012,1777227118805000,0,0.25,0.5,0.31,0.41,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227119793000,0,47.3977419,8.5455939,488.003,488.003,1777227119793000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227120833000,0,47.3977418,8.545594,487.986,487.986,1777227120833000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227121821000,0,47.397742,8.5455939,488.003,488.003,1777227121821000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227122809000,0,47.3977419,8.5455936,488.21500000000003,488.21500000000003,1777227122809000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,-0.04,-0.59,3.112969,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
1777227123797000,0,47.3977417,8.545593199999999,489.129,489.129,1777227123797000,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.0,-1.31,4.3696055,0,0,nan,nan,0.0,0.0,0,3,0,0,0,1,10,0,0,0
