timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
1777227097937000,0.057982307,0.0209424,5.774066e-05,0.0,0.0,-0.001,0
1777227097941000,0.05733958,0.020722512,0.00010396913,0.0,0.0,-0.001,0
1777227097961000,0.054005984,0.02022406,0.00011609454,0.0,0.0,-0.001,0
1777227097977000,0.050604247,0.019329157,3.8797734e-05,0.0,0.0,-0.001,0
1777227097993000,0.047291253,0.018560596,3.965135e-05,0.0,0.0,-0.001,0
1777227098013000,0.042664737,0.017475424,6.523781e-05,0.0,0.0,-0.001,0
1777227098033000,0.038514342,0.016700987,1.9135245e-05,0.0,0.0,-0.001,0
1777227098053000,0.03380091,0.016035113,4.742475e-05,0.0,0.0,-0.001,0
1777227098073000,0.029015196,0.015117674,3.7168327e-05,0.0,0.0,-0.001,0
1777227098097000,0.02360945,0.013820993,-5.3591153e-05,0.0,0.0,-0.001,0
1777227098117000,0.01949409,0.012349822,2.106576e-05,0.0,0.0,-0.001,0
1777227098133000,0.01665154,0.011531236,1.6800943e-05,0.0,0.0,-0.001,0
1777227098153000,0.012929728,0.011280937,5.1265204e-05,0.0,0.0,-0.001,0
1777227098173000,0.0093694925,0.009986012,8.186558e-06,0.0,0.0,-0.001,0
1777227098193000,0.005837865,0.008395141,-4.2657135e-05,0.0,0.0,-0.001,0
1777227098213000,0.0032048747,0.0074926005,2.1010346e-06,0.0,0.0,-0.001,0
1777227098233000,0.00066963624,0.0067393626,0.00011300502,0.0,0.0,-0.001,0
1777227098253000,-0.00093210174,0.005837367,-4.7610956e-07,0.0,0.0,-0.001,0
1777227098277000,-0.0034545898,0.005332918,-1.6124977e-06,0.0,0.0,-0.001,0
1777227098293000,-0.004720252,0.0050544604,-2.0877924e-06,0.0,0.0,-0.001,0
1777227098313000,-0.0061437977,0.004412394,9.3145325e-05,0.0,0.0,-0.001,0
1777227098333000,-0.007688199,0.0035699336,-2.4017354e-06,0.0,0.0,-0.001,0
1777227098353000,-0.009081944,0.0031728046,-0.00012737082,0.0,0.0,-0.001,0
1777227098373000,-0.009508868,0.0026005628,-2.1637825e-06,0.0,0.0,-0.001,0
1777227098393000,-0.009629133,0.0023833541,2.5442627e-05,0.0,0.0,-0.001,0
1777227098413000,-0.0099077625,0.002532816,-2.1956657e-06,0.0,0.0,-0.001,0
1777227098437000,-0.010215693,0.0016421304,-1.4680554e-06,0.0,0.0,-0.001,0
1777227098453000,-0.009991443,0.0016197161,-1.4161051e-06,0.0,0.0,-0.001,0
1777227098473000,-0.009697596,0.0010927778,4.525078e-05,0.0,0.0,-0.001,0
1777227098493000,-0.009357835,0.0010544497,-8.638017e-07,0.0,0.0,-0.001,0
1777227098513000,-0.008582171,0.00087814825,4.1727326e-05,0.0,0.0,-0.001,0
1777227098533000,-0.008597012,0.0011710342,-8.813222e-07,0.0,0.0,-0.001,0
1777227098553000,-0.008538753,0.0015183702,-4.87832e-05,0.0,0.0,-0.001,0
1777227098573000,-0.008099519,0.0022491668,-1.594366e-06,0.0,0.0,-0.001,0
1777227098593000,-0.007566198,0.0020507586,-8.9590496e-05,0.0,0.0,-0.001,0
1777227098613000,-0.007232118,0.002071565,-1.3107783e-06,0.0,0.0,-0.001,0
1777227098633000,-0.0060422104,0.0023295227,-7.8408746e-05,0.0,0.0,-0.001,0
1777227098653000,-0.005302025,0.002361844,-1.0960503e-06,0.0,0.0,-0.001,0
1777227098677000,-0.004697159,0.0019492856,-8.01665e-07,0.0,0.0,-0.001,0
1777227098697000,-0.00421689,0.002243136,-0.00012022571,0.0,0.0,-0.001,0
1777227098713000,-0.0039720787,0.002064828,-7.548649e-05,0.0,0.0,-0.001,0
1777227098733000,-0.0035383606,0.001711422,-5.3009717e-07,0.0,0.0,-0.001,0
1777227098753000,-0.0028487511,0.0014281588,-2.1362997e-05,0.0,0.0,-0.001,0
1777227098777000,-0.001794138,0.001210292,0.00017570276,0.0,0.0,-0.001,0
1777227098797000,-0.0013890836,0.0006026608,-7.3749106e-08,0.0,0.0,-0.001,0
1777227098813000,-0.0015177613,0.00059752614,-7.9657184e-08,0.0,0.0,-0.001,0
1777227098833000,-0.0009505329,0.0005938153,-6.2559004e-05,0.0,0.0,-0.001,0
1777227098857000,9.9403704e-05,0.00085436937,-6.1869185e-05,0.0,0.0,-0.001,0
1777227098877000,0.00091349316,0.0012625309,1.0084477e-07,0.0,0.0,-0.001,0
