timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1777227107477000,1777227107477000,47.39774207203206,8.545594110694763,488.03552,488.03552,488.1121,488.1121,1.1038623,0.6573227,488.01785,1,1,3,2,2,0,0
1777227107485000,1777227107485000,47.39774207130994,8.545594107870693,488.03543,488.03543,488.1121,488.1121,1.1038665,0.6573332,488.01755,1,1,3,2,2,0,0
1777227107493000,1777227107493000,47.39774207065803,8.545594105133073,488.03534,488.03534,488.1121,488.1121,1.1038709,0.6573441,488.01724,1,1,3,2,2,0,0
1777227107501000,1777227107501000,47.39774207005847,8.545594102508666,488.03525,488.03525,488.1121,488.1121,1.1038754,0.6573554,488.01694,1,1,3,2,2,0,0
1777227107509000,1777227107509000,47.39774206906509,8.54559409939396,488.0351,488.0351,488.1121,488.1121,1.0335027,0.62937224,488.0154,1,1,3,2,2,0,0
1777227107517000,1777227107517000,47.39774206812742,8.545594096345901,488.03497,488.03497,488.1121,488.1121,1.0335073,0.6293837,488.0151,1,1,3,2,2,0,0
1777227107525000,1777227107525000,47.39774206724679,8.545594093356236,488.03488,488.03488,488.1121,488.1121,1.0335122,0.61946565,488.01746,1,1,3,2,2,0,0
1777227107533000,1777227107533000,47.39774206640648,8.545594090426624,488.03482,488.03482,488.1121,488.1121,1.0335172,0.61947775,488.01715,1,1,3,2,2,0,0
1777227107541000,1777227107541000,47.397742065608405,8.545594087567807,488.03473,488.03473,488.1121,488.1121,1.0335226,0.6194903,488.01685,1,1,3,2,2,0,0
1777227107549000,1777227107549000,47.39774206486392,8.545594084799115,488.03464,488.03464,488.1121,488.1121,1.0335281,0.6195033,488.01654,1,1,3,2,2,0,0
1777227107557000,1777227107557000,47.397742064196876,8.545594082115585,488.03455,488.03455,488.1121,488.1121,1.0335339,0.61951673,488.01624,1,1,3,2,2,0,0
1777227107565000,1777227107565000,47.397742063216526,8.545594079413169,488.0344,488.0344,488.1121,488.1121,0.972986,0.5950906,488.01443,1,1,3,2,2,0,0
1777227107573000,1777227107573000,47.397742062311615,8.545594076749648,488.0343,488.0343,488.1121,488.1121,0.9729919,0.58669,488.01627,1,1,3,2,2,0,0
1777227107581000,1777227107581000,47.397742061483775,8.545594074146424,488.0342,488.0342,488.1121,488.1121,0.97299796,0.5867038,488.01596,1,1,3,2,2,0,0
1777227107589000,1777227107589000,47.39774206072887,8.545594071612044,488.0341,488.0341,488.1121,488.1121,0.97300434,0.586718,488.01566,1,1,3,2,2,0,0
1777227107597000,1777227107597000,47.397742060038034,8.545594069145558,488.034,488.034,488.1121,488.1121,0.973011,0.58673275,488.01535,1,1,3,2,2,0,0
1777227107605000,1777227107605000,47.39774205942054,8.545594066745647,488.03387,488.03387,488.1121,488.1121,0.973018,0.5867479,488.01505,1,1,3,2,2,0,0
1777227107613000,1777227107613000,47.39774205885073,8.545594064687341,488.0337,488.0337,488.1121,488.1121,0.92009956,0.5651135,488.01306,1,1,3,2,2,0,0
1777227107621000,1777227107621000,47.397742058341535,8.545594062722841,488.0335,488.0335,488.1121,488.1121,0.9201066,0.5651287,488.01276,1,1,3,2,2,0,0
1777227107629000,1777227107629000,47.39774205789741,8.545594060825426,488.0334,488.0334,488.1121,488.1121,0.92011386,0.55792373,488.0149,1,1,3,2,2,0,0
1777227107637000,1777227107637000,47.39774205752849,8.545594058944975,488.03326,488.03326,488.1121,488.1121,0.9201214,0.5579397,488.0146,1,1,3,2,2,0,0
1777227107645000,1777227107645000,47.39774205722581,8.545594057085253,488.03314,488.03314,488.1121,488.1121,0.92012924,0.5579562,488.01428,1,1,3,2,2,0,0
1777227107653000,1777227107653000,47.39774205696868,8.545594055247722,488.03302,488.03302,488.1121,488.1121,0.9201374,0.5579732,488.01398,1,1,3,2,2,0,0
1777227107661000,1777227107661000,47.397742056776565,8.545594053454412,488.03287,488.03287,488.1121,488.1121,0.9201459,0.5579907,488.01367,1,1,3,2,2,0,0
1777227107669000,1777227107669000,47.39774205628359,8.545594052268601,488.0327,488.0327,488.1121,488.1121,0.8732911,0.5385923,488.01276,1,1,3,2,2,0,0
1777227107677000,1777227107677000,47.39774205586194,8.545594051074522,488.03262,488.03262,488.1121,488.1121,0.87329954,0.53234863,488.0151,1,1,3,2,2,0,0
1777227107685000,1777227107685000,47.397742055508864,8.545594049904828,488.03253,488.03253,488.1121,488.1121,0.8733083,0.5323664,488.0148,1,1,3,2,2,0,0
1777227107693000,1777227107693000,47.39774205521442,8.545594048794639,488.0324,488.0324,488.1121,488.1121,0.8733175,0.53238475,488.0145,1,1,3,2,2,0,0
1777227107701000,1777227107701000,47.397742054984136,8.545594047700641,488.03232,488.03232,488.1121,488.1121,0.87332696,0.5324036,488.0142,1,1,3,2,2,0,0
1777227107709000,1777227107709000,47.39774205480381,8.545594046600783,488.0322,488.0322,488.1121,488.1121,0.87333685,0.53242296,488.0139,1,1,3,2,2,0,0
1777227107717000,1777227107717000,47.3977420546383,8.545594045996541,488.03204,488.03204,488.1121,488.1121,0.8317996,0.5150147,488.01288,1,1,3,2,2,0,0
1777227107725000,1777227107725000,47.39774205453544,8.545594045409844,488.0319,488.0319,488.1121,488.1121,0.8318095,0.5150341,488.0126,1,1,3,2,2,0,0
1777227107733000,1777227107733000,47.39774205449996,8.545594044846625,488.03177,488.03177,488.1121,488.1121,0.83181965,0.50957114,488.01337,1,1,3,2,2,0,0
1777227107741000,1777227107741000,47.39774205452084,8.54559404429108,488.03165,488.03165,488.1121,488.1121,0.83183026,0.50959134,488.0131,1,1,3,2,2,0,0
1777227107749000,1777227107749000,47.39774205458905,8.545594043756287,488.03152,488.03152,488.1121,488.1121,0.83184123,0.5096121,488.0128,1,1,3,2,2,0,0
1777227107757000,1777227107757000,47.397742054718016,8.54559404323721,488.03137,488.03137,488.1121,488.1121,0.83185256,0.5096334,488.01248,1,1,3,2,2,0,0
1777227107765000,1777227107765000,47.397742054881505,8.545594042743028,488.03125,488.03125,488.1121,488.1121,0.8318643,0.50965524,488.01218,1,1,3,2,2,0,0
1777227107773000,1777227107773000,47.3977420550035,8.545594042676628,488.03107,488.03107,488.1121,488.1121,0.7942913,0.49373183,488.01144,1,1,3,2,2,0,0
1777227107781000,1777227107781000,47.39774205516954,8.545594042612178,488.0309,488.0309,488.1121,488.1121,0.79430294,0.48891738,488.0117,1,1,3,2,2,0,0
1777227107789000,1777227107789000,47.39774205536791,8.545594042540875,488.03073,488.03073,488.1121,488.1121,0.79431504,0.4889395,488.0114,1,1,3,2,2,0,0
1777227107797000,1777227107797000,47.3977420556087,8.545594042461309,488.03055,488.03055,488.1121,488.1121,0.79432756,0.4889622,488.01114,1,1,3,2,2,0,0
1777227107805000,1777227107805000,47.39774205588856,8.545594042401289,488.0304,488.0304,488.1121,488.1121,0.7943405,0.48898548,488.01086,1,1,3,2,2,0,0
1777227107813000,1777227107813000,47.39774205620754,8.54559404238579,488.0302,488.0302,488.1121,488.1121,0.79435384,0.4890093,488.0106,1,1,3,2,2,0,0
1777227107821000,1777227107821000,47.39774205621195,8.545594042477278,488.02997,488.02997,488.1121,488.1121,0.7604425,0.47433418,488.00922,1,1,3,2,2,0,0
1777227107829000,1777227107829000,47.397742056253094,8.545594042530436,488.02975,488.02975,488.1121,488.1121,0.7604558,0.47435793,488.00894,1,1,3,2,2,0,0
1777227107837000,1777227107837000,47.39774205632007,8.545594042562882,488.02954,488.02954,488.1121,488.1121,0.7604695,0.4700887,488.00995,1,1,3,2,2,0,0
1777227107845000,1777227107845000,47.397742056408966,8.545594042583604,488.02936,488.02936,488.1121,488.1121,0.7604837,0.4701134,488.00967,1,1,3,2,2,0,0
1777227107853000,1777227107853000,47.397742056531314,8.545594042590059,488.02914,488.02914,488.1121,488.1121,0.76049834,0.4701387,488.0094,1,1,3,2,2,0,0
1777227107861000,1777227107861000,47.39774205669727,8.545594042589663,488.02893,488.02893,488.1121,488.1121,0.7605134,0.47016457,488.00912,1,1,3,2,2,0,0
1777227107869000,1777227107869000,47.39774205690169,8.545594042552533,488.02872,488.02872,488.1121,488.1121,0.76052904,0.47019106,488.00885,1,1,3,2,2,0,0
1777227107877000,1777227107877000,47.397742056806514,8.545594042802875,488.02847,488.02847,488.1121,488.1121,0.7293621,0.45670864,488.00766,1,1,3,2,2,0,0
1777227107885000,1777227107885000,47.39774205675092,8.545594042998346,488.0283,488.0283,488.1121,488.1121,0.72937757,0.45289946,488.0085,1,1,3,2,2,0,0
1777227107893000,1777227107893000,47.39774205674694,8.545594043184071,488.02808,488.02808,488.1121,488.1121,0.7293935,0.4529262,488.00824,1,1,3,2,2,0,0
1777227107901000,1777227107901000,47.397742056810806,8.545594043375054,488.02783,488.02783,488.1121,488.1121,0.72940993,0.45295355,488.00797,1,1,3,2,2,0,0
1777227107909000,1777227107909000,47.39774205694981,8.54559404357509,488.02762,488.02762,488.1121,488.1121,0.72942686,0.4529815,488.0077,1,1,3,2,2,0,0
1777227107917000,1777227107917000,47.39774205715272,8.545594043781415,488.02737,488.02737,488.1121,488.1121,0.7294443,0.45301008,488.00742,1,1,3,2,2,0,0
1777227107925000,1777227107925000,47.3977420573321,8.54559404404248,488.02713,488.02713,488.1121,488.1121,0.7009316,0.44041798,488.00623,1,1,3,2,2,0,0
1777227107933000,1777227107933000,47.39774205754986,8.545594044311617,488.02686,488.02686,488.1121,488.1121,0.7009489,0.44044638,488.00595,1,1,3,2,2,0,0
1777227107941000,1777227107941000,47.39774205780599,8.545594044577252,488.0266,488.0266,488.1121,488.1121,0.70096666,0.43703234,488.00674,1,1,3,2,2,0,0
1777227107949000,1777227107949000,47.39774205810165,8.545594044818948,488.02637,488.02637,488.1121,488.1121,0.7009851,0.43706182,488.00644,1,1,3,2,2,0,0
1777227107957000,1777227107957000,47.39774205841836,8.545594045071239,488.02612,488.02612,488.1121,488.1121,0.7010039,0.43709192,488.00613,1,1,3,2,2,0,0
1777227107965000,1777227107965000,47.39774205877205,8.545594045289324,488.02588,488.02588,488.1121,488.1121,0.7010234,0.43712264,488.00583,1,1,3,2,2,0,0
1777227107973000,1777227107973000,47.397742059156954,8.54559404549288,488.02563,488.02563,488.1121,488.1121,0.70104337,0.43715402,488.00552,1,1,3,2,2,0,0
1777227107981000,1777227107981000,47.397742059215304,8.545594045741641,488.0254,488.0254,488.1121,488.1121,0.6745116,0.42545125,488.0055,1,1,3,2,2,0,0
1777227107989000,1777227107989000,47.397742059305095,8.545594045971328,488.02515,488.02515,488.1121,488.1121,0.6745314,0.42237684,488.006,1,1,3,2,2,0,0
1777227107997000,1777227107997000,47.39774205944017,8.545594046188066,488.02493,488.02493,488.1121,488.1121,0.6745517,0.42240843,488.0057,1,1,3,2,2,0,0
1777227108005000,1777227108005000,47.39774205960609,8.54559404638822,488.0247,488.0247,488.1121,488.1121,0.67457265,0.42244065,488.0054,1,1,3,2,2,0,0
1777227108013000,1777227108013000,47.39774205979589,8.545594046529182,488.02448,488.02448,488.1121,488.1121,0.67459416,0.42247358,488.0051,1,1,3,2,2,0,0
1777227108021000,1777227108021000,47.39774206000144,8.545594046660911,488.02423,488.02423,488.1121,488.1121,0.6746163,0.42250714,488.0048,1,1,3,2,2,0,0
1777227108029000,1777227108029000,47.39774206013117,8.545594046639302,488.024,488.024,488.1121,488.1121,0.6500849,0.41157666,488.00458,1,1,3,2,2,0,0
1777227108037000,1777227108037000,47.39774206028461,8.545594046657012,488.02374,488.02374,488.1121,488.1121,0.6501067,0.41160998,488.00427,1,1,3,2,2,0,0
1777227108045000,1777227108045000,47.39774206047296,8.545594046681284,488.0235,488.0235,488.1121,488.1121,0.6501292,0.40882993,488.00473,1,1,3,2,2,0,0
1777227108053000,1777227108053000,47.39774206070154,8.545594046704247,488.02325,488.02325,488.1121,488.1121,0.6501523,0.40886435,488.00443,1,1,3,2,2,0,0
1777227108061000,1777227108061000,47.39774206096842,8.545594046765647,488.023,488.023,488.1121,488.1121,0.650176,0.4088995,488.00412,1,1,3,2,2,0,0
1777227108069000,1777227108069000,47.39774206127041,8.545594046862302,488.02277,488.02277,488.1121,488.1121,0.65020037,0.4089353,488.0038,1,1,3,2,2,0,0
1777227108077000,1777227108077000,47.397742061615276,8.545594046972154,488.02252,488.02252,488.1121,488.1121,0.6502252,0.40897182,488.0035,1,1,3,2,2,0,0
1777227108085000,1777227108085000,47.397742061661155,8.545594046697317,488.02228,488.02228,488.1121,488.1121,0.62742656,0.3987122,488.0033,1,1,3,2,2,0,0
1777227108093000,1777227108093000,47.3977420617513,8.545594046436053,488.02206,488.02206,488.1121,488.1121,0.6274512,0.39618915,488.00433,1,1,3,2,2,0,0
1777227108101000,1777227108101000,47.39774206189761,8.545594046215966,488.02185,488.02185,488.1121,488.1121,0.62747645,0.39622584,488.00403,1,1,3,2,2,0,0
1777227108109000,1777227108109000,47.39774206210286,8.545594046035642,488.02164,488.02164,488.1121,488.1121,0.62750244,0.3962632,488.00372,1,1,3,2,2,0,0
1777227108117000,1777227108117000,47.39774206234153,8.545594045879911,488.0214,488.0214,488.1121,488.1121,0.62752914,0.3963013,488.00342,1,1,3,2,2,0,0
1777227108125000,1777227108125000,47.397742062606305,8.545594045749077,488.02118,488.02118,488.1121,488.1121,0.6275565,0.3963401,488.0031,1,1,3,2,2,0,0
1777227108133000,1777227108133000,47.39774206259782,8.545594045064762,488.02094,488.02094,488.1121,488.1121,0.60627455,0.38667184,488.00235,1,1,3,2,2,0,0
1777227108141000,1777227108141000,47.39774206263825,8.545594044393537,488.02066,488.02066,488.1121,488.1121,0.6063014,0.3867103,488.00204,1,1,3,2,2,0,0
1777227108149000,1777227108149000,47.397742062709,8.545594043713889,488.02045,488.02045,488.1121,488.1121,0.6063291,0.38441324,488.00223,1,1,3,2,2,0,0
1777227108157000,1777227108157000,47.39774206279382,8.54559404302537,488.0202,488.0202,488.1121,488.1121,0.60635746,0.38445288,488.00192,1,1,3,2,2,0,0
1777227108165000,1777227108165000,47.39774206290696,8.545594042345119,488.01993,488.01993,488.1121,488.1121,0.60638654,0.38449326,488.00162,1,1,3,2,2,0,0
1777227108173000,1777227108173000,47.39774206305012,8.545594041667938,488.01968,488.01968,488.1121,488.1121,0.60641634,0.3845344,488.0013,1,1,3,2,2,0,0
1777227108181000,1777227108181000,47.39774206320595,8.545594040991842,488.01944,488.01944,488.1121,488.1121,0.606447,0.38457623,488.001,1,1,3,2,2,0,0
1777227108189000,1777227108189000,47.397742063063916,8.54559404029007,488.01917,488.01917,488.1121,488.1121,0.5864956,0.37542695,488.0007,1,1,3,2,2,0,0
1777227108197000,1777227108197000,47.397742062947195,8.545594039643946,488.01895,488.01895,488.1121,488.1121,0.5865256,0.3733297,488.0014,1,1,3,2,2,0,0
1777227108205000,1777227108205000,47.39774206284979,8.545594039029185,488.0187,488.0187,488.1121,488.1121,0.58655643,0.37337163,488.0011,1,1,3,2,2,0,0
1777227108213000,1777227108213000,47.39774206277925,8.545594038429575,488.0185,488.0185,488.1121,488.1121,0.58658797,0.37341434,488.0008,1,1,3,2,2,0,0
1777227108221000,1777227108221000,47.3977420627235,8.54559403786386,488.01825,488.01825,488.1121,488.1121,0.58662033,0.3734578,488.0005,1,1,3,2,2,0,0
1777227108229000,1777227108229000,47.397742062679406,8.545594037339546,488.01804,488.01804,488.1121,488.1121,0.58665353,0.37350202,488.00018,1,1,3,2,2,0,0
1777227108237000,1777227108237000,47.397742062341905,8.545594036396812,488.0178,488.0178,488.1121,488.1121,0.5678821,0.36481592,487.99994,1,1,3,2,2,0,0
1777227108245000,1777227108245000,47.39774206202782,8.545594035511142,488.01755,488.01755,488.1121,488.1121,0.56791466,0.3648597,487.99963,1,1,3,2,2,0,0
1777227108253000,1777227108253000,47.39774206173821,8.545594034664118,488.01733,488.01733,488.1121,488.1121,0.567948,0.36294022,488.00034,1,1,3,2,2,0,0
1777227108261000,1777227108261000,47.3977420614815,8.54559403386057,488.01712,488.01712,488.1121,488.1121,0.56798214,0.3629853,488.00003,1,1,3,2,2,0,0
1777227108269000,1777227108269000,47.39774206126408,8.54559403307572,488.0169,488.0169,488.1121,488.1121,0.5680171,0.36303115,487.99973,1,1,3,2,2,0,0
1777227108277000,1777227108277000,47.39774206111019,8.545594032321187,488.01666,488.01666,488.1121,488.1121,0.56805265,0.3630778,487.99942,1,1,3,2,2,0,0
1777227108285000,1777227108285000,47.397742061012,8.545594031558716,488.01642,488.01642,488.1121,488.1121,0.5680893,0.36312518,487.9991,1,1,3,2,2,0,0
1777227108293000,1777227108293000,47.3977420606261,8.545594030351326,488.0162,488.0162,488.1121,488.1121,0.5503632,0.35484847,487.99896,1,1,3,2,2,0,0
1777227108301000,1777227108301000,47.39774206026028,8.545594029145079,488.01596,488.01596,488.1121,488.1121,0.5503991,0.35489532,487.99866,1,1,3,2,2,0,0
1777227108309000,1777227108309000,47.39774205991258,8.545594027959575,488.01572,488.01572,488.1121,488.1121,0.5504359,0.35494298,487.99835,1,1,3,2,2,0,0
1777227108317000,1777227108317000,47.397742059600546,8.545594026828462,488.0155,488.0155,488.1121,488.1121,0.5504736,0.35499144,487.99805,1,1,3,2,2,0,0
1777227108325000,1777227108325000,47.39774205935027,8.545594025751377,488.01526,488.01526,488.1121,488.1121,0.550512,0.35504067,487.99774,1,1,3,2,2,0,0
1777227108333000,1777227108333000,47.39774205911765,8.54559402470162,488.015,488.015,488.1121,488.1121,0.5505515,0.3550907,487.99744,1,1,3,2,2,0,0
1777227108341000,1777227108341000,47.397742058803594,8.545594023645036,488.01477,488.01477,488.1121,488.1121,0.5337627,0.34706354,487.99768,1,1,3,2,2,0,0
1777227108349000,1777227108349000,47.39774205856032,8.545594022576934,488.01453,488.01453,488.1121,488.1121,0.53380126,0.347113,487.99738,1,1,3,2,2,0,0
1777227108357000,1777227108357000,47.39774205837787,8.545594021504897,488.0143,488.0143,488.1121,488.1121,0.5338407,0.34716326,487.99707,1,1,3,2,2,0,0
1777227108365000,1777227108365000,47.397742058215464,8.545594020456624,488.01407,488.01407,488.1121,488.1121,0.5338811,0.34721434,487.99677,1,1,3,2,2,0,0
1777227108373000,1777227108373000,47.39774205808371,8.545594019421687,488.01382,488.01382,488.1121,488.1121,0.53392243,0.34726623,487.99646,1,1,3,2,2,0,0
1777227108381000,1777227108381000,47.39774205799489,8.545594018417331,488.01358,488.01358,488.1121,488.1121,0.5339647,0.34731892,487.99615,1,1,3,2,2,0,0
1777227108389000,1777227108389000,47.39774205794549,8.545594017470567,488.01334,488.01334,488.1121,488.1121,0.5340079,0.34737244,487.99585,1,1,3,2,2,0,0
