timestamp,timestamp_sample,device_id,pressure,temperature,error_count
1777227098841000,1777227098841000,6620172,95597.43,0.0,0
1777227099841000,1777227099841000,6620172,95598.08,0.0,0
1777227100841000,1777227100841000,6620172,95597.81,0.0,0
1777227101841000,1777227101841000,6620172,95598.9,0.0,0
1777227102841000,1777227102841000,6620172,95596.55,0.0,0
1777227103841000,1777227103841000,6620172,95595.94,0.0,0
1777227104837000,1777227104837000,6620172,95597.98,0.0,0
1777227105841000,1777227105841000,6620172,95596.52,0.0,0
1777227106841000,1777227106841000,6620172,95598.76,0.0,0
1777227107841000,1777227107841000,6620172,95601.55,0.0,0
1777227108841000,1777227108841000,6620172,95600.586,0.0,0
1777227109841000,1777227109841000,6620172,95600.0,0.0,0
1777227110841000,1777227110841000,6620172,95598.77,0.0,0
1777227111841000,1777227111841000,6620172,95598.48,0.0,0
1777227112841000,1777227112841000,6620172,95599.1,0.0,0
1777227113841000,1777227113841000,6620172,95598.69,0.0,0
1777227114841000,1777227114841000,6620172,95597.18,0.0,0
1777227115841000,1777227115841000,6620172,95595.83,0.0,0
1777227116841000,1777227116841000,6620172,95595.3,0.0,0
1777227117841000,1777227117841000,6620172,95598.06,0.0,0
1777227118841000,1777227118841000,6620172,95598.8,0.0,0
1777227119841000,1777227119841000,6620172,95597.91,0.0,0
1777227120837000,1777227120837000,6620172,95600.69,0.0,0
1777227121841000,1777227121841000,6620172,95596.61,0.0,0
1777227122841000,1777227122841000,6620172,95594.336,0.0,0
1777227123841000,1777227123841000,6620172,95582.33,0.0,0
1777227124837000,1777227124837000,6620172,95563.48,0.0,0
1777227125841000,1777227125841000,6620172,95546.75,0.0,0
1777227126841000,1777227126841000,6620172,95530.984,0.0,0
1777227127841000,1777227127841000,6620172,95512.89,0.0,0
1777227128841000,1777227128841000,6620172,95495.5,0.0,0
1777227129841000,1777227129841000,6620172,95477.29,0.0,0
1777227130841000,1777227130841000,6620172,95457.414,0.0,0
1777227131841000,1777227131841000,6620172,95444.68,0.0,0
1777227132841000,1777227132841000,6620172,95436.875,0.0,0
1777227133841000,1777227133841000,6620172,95434.945,0.0,0
1777227134841000,1777227134841000,6620172,95428.7,0.0,0
1777227135841000,1777227135841000,6620172,95431.375,0.0,0
1777227136841000,1777227136841000,6620172,95432.85,0.0,0
1777227137841000,1777227137841000,6620172,95431.086,0.0,0
1777227138837000,1777227138837000,6620172,95430.84,0.0,0
1777227139837000,1777227139837000,6620172,95428.3,0.0,0
1777227140841000,1777227140841000,6620172,95429.7,0.0,0
1777227141841000,1777227141841000,6620172,95431.51,0.0,0
1777227142841000,1777227142841000,6620172,95430.7,0.0,0
1777227143841000,1777227143841000,6620172,95429.83,0.0,0
1777227144841000,1777227144841000,6620172,95429.48,0.0,0
1777227145841000,1777227145841000,6620172,95428.65,0.0,0
1777227146841000,1777227146841000,6620172,95430.75,0.0,0
1777227147841000,1777227147841000,6620172,95429.12,0.0,0
1777227148841000,1777227148841000,6620172,95429.34,0.0,0
1777227149841000,1777227149841000,6620172,95427.64,0.0,0
1777227150841000,1777227150841000,6620172,95429.22,0.0,0
1777227151841000,1777227151841000,6620172,95428.055,0.0,0
1777227152841000,1777227152841000,6620172,95430.12,0.0,0
1777227153841000,1777227153841000,6620172,95427.695,0.0,0
1777227154837000,1777227154837000,6620172,95426.49,0.0,0
1777227155841000,1777227155841000,6620172,95427.95,0.0,0
1777227156841000,1777227156841000,6620172,95429.664,0.0,0
1777227157841000,1777227157841000,6620172,95427.26,0.0,0
1777227158837000,1777227158837000,6620172,95430.9,0.0,0
1777227159841000,1777227159841000,6620172,95427.72,0.0,0
1777227160837000,1777227160837000,6620172,95427.49,0.0,0
1777227161841000,1777227161841000,6620172,95426.66,0.0,0
1777227162841000,1777227162841000,6620172,95428.23,0.0,0
1777227163837000,1777227163837000,6620172,95430.1,0.0,0
1777227164837000,1777227164837000,6620172,95428.73,0.0,0
1777227165837000,1777227165837000,6620172,95427.28,0.0,0
1777227166837000,1777227166837000,6620172,95427.31,0.0,0
1777227167841000,1777227167841000,6620172,95426.69,0.0,0
1777227168841000,1777227168841000,6620172,95427.81,0.0,0
1777227169841000,1777227169841000,6620172,95428.62,0.0,0
1777227170837000,1777227170837000,6620172,95427.77,0.0,0
1777227171841000,1777227171841000,6620172,95430.59,0.0,0
1777227172841000,1777227172841000,6620172,95426.336,0.0,0
1777227173837000,1777227173837000,6620172,95426.97,0.0,0
1777227174841000,1777227174841000,6620172,95428.53,0.0,0
1777227175841000,1777227175841000,6620172,95428.66,0.0,0
1777227176837000,1777227176837000,6620172,95428.27,0.0,0
1777227177841000,1777227177841000,6620172,95428.98,0.0,0
1777227178841000,1777227178841000,6620172,95429.02,0.0,0
1777227179841000,1777227179841000,6620172,95444.3,0.0,0
1777227180841000,1777227180841000,6620172,95459.47,0.0,0
1777227181841000,1777227181841000,6620172,95478.1,0.0,0
1777227182841000,1777227182841000,6620172,95495.48,0.0,0
1777227183841000,1777227183841000,6620172,95510.52,0.0,0
1777227184841000,1777227184841000,6620172,95523.664,0.0,0
1777227185841000,1777227185841000,6620172,95532.3,0.0,0
1777227186841000,1777227186841000,6620172,95539.51,0.0,0
1777227187841000,1777227187841000,6620172,95547.92,0.0,0
1777227188841000,1777227188841000,6620172,95555.99,0.0,0
1777227189841000,1777227189841000,6620172,95562.664,0.0,0
1777227190841000,1777227190841000,6620172,95572.96,0.0,0
1777227191837000,1777227191837000,6620172,95579.99,0.0,0
1777227192841000,1777227192841000,6620172,95585.43,0.0,0
1777227193841000,1777227193841000,6620172,95596.24,0.0,0
1777227194841000,1777227194841000,6620172,95597.195,0.0,0
1777227195841000,1777227195841000,6620172,95598.414,0.0,0
1777227196841000,1777227196841000,6620172,95599.29,0.0,0
1777227197841000,1777227197841000,6620172,95598.91,0.0,0
1777227198837000,1777227198837000,6620172,95598.48,0.0,0
1777227199837000,1777227199837000,6620172,95598.31,0.0,0
