timestamp,timestamp_sample,time_last_fuse,device_id,observation,observation_variance,innovation,innovation_filtered,innovation_variance,test_ratio,test_ratio_filtered,estimator_instance,innovation_rejected,fused
1777227107045000,1777227106887000,1777227106893000,0,-488.014,6.6563997,0.0,0.0,6.6563997,0.0,0.0,0,0,1
1777227107093000,1777227106939000,1777227106941000,0,-488.015,6.4009,-0.014190674,-0.0013368027,10.7137985,7.51835e-07,-7.082504e-08,0,0,1
1777227107149000,1777227106991000,1777227106997000,0,-488.017,6.1504,-0.02331543,-0.0034072534,8.2793665,2.6263326e-06,-3.1156128e-07,0,0,1
1777227107197000,1777227107043000,1777227107045000,0,-488.019,5.9536004,-0.019866943,-0.004957804,7.3543396,2.146735e-06,-4.8443997e-07,0,0,1
1777227107253000,1777227107095000,1777227107101000,0,-488.017,5.7120996,-0.023834229,-0.0067360178,6.7500377,3.3663246e-06,-7.5592186e-07,0,0,1
1777227107301000,1777227107147000,1777227107149000,0,-488.013,5.5224996,-0.022491455,-0.008220226,6.342134,3.190507e-06,-9.852669e-07,0,0,1
1777227107357000,1777227107199000,1777227107205000,0,-488.007,5.29,-0.02835083,-0.010116587,5.9644923,5.3903636e-06,-1.4002397e-06,0,0,1
1777227107405000,1777227107251000,1777227107253000,0,-488.008,5.1075997,-0.023406982,-0.011368581,5.6780386,3.859691e-06,-1.6319271e-06,0,0,1
1777227107461000,1777227107303000,1777227107309000,0,-488.011,4.9284,-0.017669678,-0.011962162,5.4209943,2.3037658e-06,-1.6952163e-06,0,0,1
1777227107509000,1777227107355000,1777227107357000,0,-488.01,4.7524004,-0.016815186,-0.012419331,5.1845274,2.1814944e-06,-1.7410251e-06,0,0,1
1777227107565000,1777227107407000,1777227107413000,0,-488.004,4.5795994,-0.022155762,-0.013336531,4.963412,3.9559704e-06,-1.9496795e-06,0,0,1
1777227107613000,1777227107459000,1777227107461000,0,-487.999,4.4099994,-0.025970459,-0.014526684,4.7542844,5.674585e-06,-2.3005764e-06,0,0,1
1777227107669000,1777227107511000,1777227107517000,0,-488.011,4.2436,-0.012634277,-0.014348414,4.5549655,1.4017666e-06,-2.2159059e-06,0,0,1
1777227107717000,1777227107563000,1777227107565000,0,-488.009,4.1208997,-0.014831543,-0.014393926,4.4043865,1.997778e-06,-2.1953576e-06,0,0,1
1777227107773000,1777227107615000,1777227107621000,0,-488.011,3.9601,-0.011138916,-0.014087294,4.219861,1.1761093e-06,-2.0993416e-06,0,0,1
1777227107821000,1777227107667000,1777227107669000,0,-487.998,3.8024998,-0.022583008,-0.014887615,4.0416427,5.047376e-06,-2.377055e-06,0,0,1
1777227107877000,1777227107719000,1777227107725000,0,-487.998,3.6864,-0.020874023,-0.015451552,3.9074926,4.4604035e-06,-2.5733125e-06,0,0,1
1777227107925000,1777227107771000,1777227107773000,0,-487.995,3.5344,-0.022460938,-0.016111856,3.7396312,5.396187e-06,-2.8392355e-06,0,0,1
1777227107981000,1777227107823000,1777227107829000,0,-488.015,3.4224997,-0.0005187988,-0.014642945,3.6136162,2.9793115e-09,-2.572052e-06,0,0,1
1777227108029000,1777227107875000,1777227107877000,0,-488.01,3.3123999,-0.0048217773,-0.013717762,3.4909248,2.6639975e-07,-2.3548528e-06,0,0,1
1777227108085000,1777227107927000,1777227107933000,0,-488.008,3.2041,-0.005584717,-0.012951606,3.3713703,3.700461e-07,-2.1678782e-06,0,0,1
1777227108133000,1777227107979000,1777227107981000,0,-487.996,3.0976,-0.017181396,-0.013350065,3.2546978,3.6279912e-06,-2.3054251e-06,0,0,1
1777227108189000,1777227108031000,1777227108037000,0,-488.003,2.9929001,-0.008117676,-0.012857159,3.1408112,8.392311e-07,-2.1673054e-06,0,0,1
1777227108237000,1777227108083000,1777227108085000,0,-488.003,2.8899999,-0.007293701,-0.012333065,3.0295155,7.023972e-07,-2.0293069e-06,0,0,1
1777227108293000,1777227108135000,1777227108141000,0,-488.003,2.7889,-0.0062561035,-0.011760598,2.9207714,5.360068e-07,-1.8886336e-06,0,0,1
1777227108341000,1777227108187000,1777227108189000,0,-488.01,2.6896,0.0024414062,-0.010422728,2.8157005,8.467469e-08,-1.7027422e-06,0,0,1
1777227108397000,1777227108239000,1777227108245000,0,-488.004,2.5921001,-0.0019836426,-0.009627742,2.712778,5.8019314e-08,-1.5478046e-06,0,0,1
1777227108445000,1777227108291000,1777227108293000,0,-488.007,2.5280998,0.0024719238,-0.008487918,2.6436045,9.24557e-08,-1.3932873e-06,0,0,1
1777227108501000,1777227108343000,1777227108349000,0,-488.007,2.4335997,0.0040283203,-0.0073088524,2.5442963,2.5511753e-07,-1.2380028e-06,0,0,1
1777227108549000,1777227108395000,1777227108397000,0,-488.003,2.3409,0.0012207031,-0.0065053436,2.446986,2.4358393e-08,-1.1190847e-06,0,0,1
1777227108605000,1777227108447000,1777227108453000,0,-488.005,2.2800999,0.0048217773,-0.005438296,2.3818376,3.9044704e-07,-9.768823e-07,0,0,1
1777227108653000,1777227108499000,1777227108501000,0,-488.019,2.1904001,0.019927979,-0.0030487194,2.2880073,6.942711e-06,-2.3083362e-07,0,0,1
1777227108709000,1777227108551000,1777227108557000,0,-488.013,2.1315997,0.0146484375,-0.0013815957,2.2253046,3.857031e-06,1.5425513e-07,0,0,1
1777227108757000,1777227108603000,1777227108605000,0,-488.018,2.0449,0.020355225,0.00066607597,2.1348827,7.763147e-06,8.710348e-07,0,0,1
1777227108813000,1777227108655000,1777227108661000,0,-488.012,1.9880999,0.015258789,0.0020407517,2.0745616,4.48925e-06,1.2118812e-06,0,0,1
1777227108861000,1777227108707000,1777227108709000,0,-488.003,1.9320999,0.007019043,0.0025097213,2.015189,9.779126e-07,1.1898406e-06,0,0,1
1777227108917000,1777227108759000,1777227108765000,0,-488.001,1.8769,0.0063476562,0.0028712659,1.9568436,8.236272e-07,1.1553423e-06,0,0,1
1777227108965000,1777227108811000,1777227108813000,0,-488.004,1.8225001,0.010375977,0.0035782314,1.8994156,2.2672425e-06,1.2600865e-06,0,0,1
1777227109021000,1777227108863000,1777227108869000,0,-488.002,1.7423998,0.009521484,0.004138103,1.8164891,1.9963493e-06,1.3294446e-06,0,0,1
1777227109069000,1777227108915000,1777227108917000,0,-487.995,1.6899998,0.0033569336,0.004064515,1.7613112,2.5592306e-07,1.2283157e-06,0,0,1
1777227109125000,1777227108967000,1777227108973000,0,-487.995,1.6384,0.0047912598,0.0041329763,1.7071196,5.378925e-07,1.1632758e-06,0,0,1
1777227109173000,1777227109019000,1777227109021000,0,-488.001,1.5876,0.011871338,0.0048619523,1.6538028,3.4085965e-06,1.3747915e-06,0,0,1
1777227109229000,1777227109071000,1777227109077000,0,-488.0,1.5376,0.0119018555,0.0055251317,1.6014546,3.5381374e-06,1.5785849e-06,0,0,1
1777227109277000,1777227109123000,1777227109125000,0,-487.995,1.5129,0.0076293945,0.0057233595,1.5744628,1.4787943e-06,1.5691844e-06,0,0,1
1777227109333000,1777227109175000,1777227109181000,0,-487.992,1.4640998,0.0058288574,0.0057332977,1.5235633,8.9200313e-07,1.505392e-06,0,0,1
1777227109381000,1777227109227000,1777227109229000,0,-487.993,1.4160999,0.007843018,0.0059320396,1.4735014,1.6698436e-06,1.5208839e-06,0,0,1
1777227109437000,1777227109279000,1777227109285000,0,-487.998,1.3689,0.013977051,0.006689903,1.4241301,5.4870816e-06,1.8945112e-06,0,0,1
1777227109485000,1777227109331000,1777227109333000,0,-487.994,1.3225,0.010803223,0.0070773894,1.3756206,3.3936574e-06,2.0357352e-06,0,0,1
1777227109541000,1777227109383000,1777227109389000,0,-488.0,1.2996,0.017944336,0.008101087,1.3507723,9.5352625e-06,2.7422125e-06,0,0,1
1777227109589000,1777227109435000,1777227109437000,0,-487.992,1.2544,0.010192871,0.008298139,1.3037003,3.1876843e-06,2.7841772e-06,0,0,1
1777227109645000,1777227109487000,1777227109493000,0,-487.998,1.21,0.017089844,0.009126343,1.257571,9.289743e-06,3.3970205e-06,0,0,1
1777227109693000,1777227109539000,1777227109541000,0,-487.994,1.1881001,0.013549805,0.009543045,1.2339672,5.9514455e-06,3.6376548e-06,0,0,1
1777227109749000,1777227109591000,1777227109597000,0,-488.004,1.1448998,0.024291992,0.010932439,1.1892242,1.9848263e-05,5.164741e-06,0,0,1
1777227109797000,1777227109643000,1777227109645000,0,-487.996,1.1235999,0.016326904,0.011440613,1.1663923,9.141617e-06,5.5393743e-06,0,0,1
1777227109853000,1777227109695000,1777227109701000,0,-487.993,1.0816,0.013946533,0.011676678,1.1230079,6.9280295e-06,5.6701897e-06,0,0,1
1777227109901000,1777227109747000,1777227109749000,0,-488.013,1.0609,0.034454346,0.013822401,1.1009221,4.313119e-05,9.199124e-06,0,0,1
1777227109957000,1777227109799000,1777227109805000,0,-488.003,1.0403999,0.024414062,0.014820166,1.0791725,2.2092721e-05,1.0413739e-05,0,0,1
1777227110005000,1777227109851000,1777227109853000,0,-487.998,1.0,0.019561768,0.0152668385,1.0375385,1.4752714e-05,1.0822483e-05,0,0,1
1777227110061000,1777227109903000,1777227109909000,0,-487.993,0.9800999,0.0152282715,0.015263205,1.0165029,9.125415e-06,1.0662614e-05,0,0,1
1777227110109000,1777227109955000,1777227109957000,0,-487.988,0.94089997,0.010650635,0.0148286875,0.97617364,4.6481905e-06,1.0096038e-05,0,0,1
1777227110165000,1777227110007000,1777227110013000,0,-487.994,0.9216,0.017547607,0.015084818,0.9558364,1.28858255e-05,1.0358844e-05,0,0,1
1777227110213000,1777227110059000,1777227110061000,0,-487.995,0.9025,0.018951416,0.015449063,0.9356979,1.535351e-05,1.0829355e-05,0,0,1
1777227110269000,1777227110111000,1777227110117000,0,-487.996,0.8836,0.02053833,0.015928486,0.91587037,1.8422827e-05,1.1544682e-05,0,0,1
1777227110317000,1777227110163000,1777227110165000,0,-487.995,0.8463999,0.019714355,0.016285127,0.8777326,1.771181e-05,1.21256435e-05,0,0,1
1777227110373000,1777227110215000,1777227110221000,0,-488.008,0.82809997,0.03326416,0.0178846,0.85857564,5.1550698e-05,1.5839598e-05,0,0,1
1777227110421000,1777227110267000,1777227110269000,0,-487.996,0.80999994,0.021118164,0.018189212,0.83960325,2.1247028e-05,1.6348993e-05,0,0,1
1777227110477000,1777227110319000,1777227110325000,0,-487.992,0.79209995,0.017547607,0.018128771,0.8209307,1.5003387e-05,1.6222233e-05,0,0,1
1777227110525000,1777227110371000,1777227110373000,0,-488.0,0.7744,0.026062012,0.018876106,0.80243635,3.385831e-05,1.7883604e-05,0,0,1
1777227110581000,1777227110423000,1777227110429000,0,-487.994,0.7569,0.020263672,0.019006819,0.7842366,2.0943497e-05,1.8171855e-05,0,0,1
1777227110629000,1777227110475000,1777227110477000,0,-487.993,0.73959994,0.019561768,0.019059096,0.7662094,1.9976927e-05,1.8341898e-05,0,0,1
1777227110685000,1777227110527000,1777227110533000,0,-487.996,0.72249997,0.022949219,0.019425556,0.7484727,2.8146205e-05,1.9265492e-05,0,0,1
1777227110733000,1777227110579000,1777227110581000,0,-487.999,0.70559996,0.025939941,0.02003923,0.73090386,3.6824575e-05,2.0919608e-05,0,0,1
1777227110789000,1777227110631000,1777227110637000,0,-488.001,0.6889,0.028167725,0.020804958,0.71362174,4.44729e-05,2.3138397e-05,0,0,1
1777227110837000,1777227110683000,1777227110685000,0,-488.0,0.6724,0.027160645,0.021403683,0.6965037,4.236593e-05,2.4949686e-05,0,0,1
1777227110893000,1777227110735000,1777227110741000,0,-487.998,0.6561,0.025360107,0.02177639,0.6796691,3.784989e-05,2.6164922e-05,0,0,1
1777227110941000,1777227110787000,1777227110789000,0,-487.994,0.6399999,0.021392822,0.021740256,0.66299516,2.7611233e-05,2.6301168e-05,0,0,1
1777227110997000,1777227110839000,1777227110845000,0,-487.991,0.6240999,0.018737793,0.021457415,0.6466021,2.1719996e-05,2.5869609e-05,0,0,1
1777227111045000,1777227110891000,1777227110893000,0,-487.996,0.6083999,0.023925781,0.021689942,0.6303668,3.6324436e-05,2.6854485e-05,0,0,1
1777227111101000,1777227110943000,1777227110949000,0,-488.002,0.5929,0.030090332,0.022481283,0.61441004,5.8946174e-05,2.9877614e-05,0,0,1
1777227111149000,1777227110995000,1777227110997000,0,-488.006,0.5776,0.03387451,0.023554558,0.59860855,7.667665e-05,3.428622e-05,0,0,1
1777227111205000,1777227111047000,1777227111053000,0,-488.015,0.5776,0.04272461,0.025360432,0.5981834,0.00012206238,4.2554988e-05,0,0,1
1777227111253000,1777227111099000,1777227111101000,0,-488.01,0.5625,0.037139893,0.026470091,0.5826299,9.469967e-05,4.746717e-05,0,0,1
1777227111309000,1777227111151000,1777227111157000,0,-487.997,0.5625,0.023986816,0.02623616,0.58224976,3.9527185e-05,4.67192e-05,0,0,1
1777227111357000,1777227111203000,1777227111205000,0,-488.002,0.5625,0.029022217,0.026498614,0.5818376,5.7905443e-05,4.7772977e-05,0,0,1
1777227111413000,1777227111255000,1777227111261000,0,-488.002,0.5625,0.029144287,0.026747843,0.5815134,5.8426132e-05,4.8776536e-05,0,0,1
1777227111461000,1777227111307000,1777227111309000,0,-488.004,0.5625,0.030853271,0.027134586,0.5811524,6.551978e-05,5.03538e-05,0,0,1
1777227111517000,1777227111359000,1777227111365000,0,-488.008,0.5625,0.03475952,0.027852878,0.5808754,8.320024e-05,5.3448028e-05,0,0,1
1777227111565000,1777227111411000,1777227111413000,0,-487.995,0.5625,0.02142334,0.027247196,0.58055764,3.1621978e-05,5.139195e-05,0,0,1
1777227111621000,1777227111463000,1777227111469000,0,-487.992,0.5625,0.01876831,0.02644846,0.58032084,2.4279638e-05,4.8837894e-05,0,0,1
1777227111669000,1777227111515000,1777227111517000,0,-487.997,0.5625,0.023742676,0.026193567,0.5800399,3.8874197e-05,4.7899284e-05,0,0,1
1777227111725000,1777227111567000,1777227111573000,0,-488.012,0.5625,0.038757324,0.02737711,0.57983756,0.0001036242,5.3148735e-05,0,0,1
1777227111773000,1777227111619000,1777227111621000,0,-488.016,0.5625,0.042114258,0.028765392,0.57958823,0.00012240488,5.9672864e-05,0,0,1
1777227111829000,1777227111671000,1777227111677000,0,-488.007,0.5625,0.03262329,0.029128816,0.5794155,7.34726e-05,6.0972838e-05,0,0,1
1777227111877000,1777227111723000,1777227111725000,0,-488.01,0.5625,0.035339355,0.029713867,0.5791934,8.624891e-05,6.335392e-05,0,0,1
1777227111933000,1777227111775000,1777227111781000,0,-487.985,0.5625,0.010101318,0.027866308,0.57904637,7.0485985e-06,5.804979e-05,0,0,1
1777227111981000,1777227111827000,1777227111829000,0,-487.999,0.5625,0.024475098,0.027546845,0.57884777,4.1394676e-05,5.648083e-05,0,0,1
1777227112037000,1777227111879000,1777227111885000,0,-488.0,0.5625,0.025634766,0.027366722,0.5787231,4.542008e-05,5.5438875e-05,0,0,1
1777227112085000,1777227111931000,1777227111933000,0,-487.995,0.5625,0.020568848,0.026726343,0.5785449,2.9251141e-05,5.2971915e-05,0,0,1
1777227112141000,1777227111983000,1777227111989000,0,-487.978,0.5625,0.0038452148,0.024570875,0.5784397,1.0224525e-06,4.8078124e-05,0,0,1
1777227112189000,1777227112035000,1777227112037000,0,-487.987,0.5625,0.013427734,0.023521159,0.5782794,1.2471761e-05,4.47239e-05,0,0,1
1777227112245000,1777227112087000,1777227112093000,0,-487.981,0.5625,0.007843018,0.022044232,0.57819116,4.2555425e-06,4.0911662e-05,0,0,1
1777227112293000,1777227112139000,1777227112141000,0,-487.984,0.5625,0.011260986,0.021028418,0.5780463,8.775062e-06,3.78843e-05,0,0,1
1777227112349000,1777227112191000,1777227112197000,0,-487.984,0.5625,0.011779785,0.02015717,0.5779731,9.6034455e-06,3.522016e-05,0,0,1
1777227112397000,1777227112243000,1777227112245000,0,-487.99,0.5625,0.018035889,0.01995734,0.5778419,2.2517806e-05,3.402356e-05,0,0,1
1777227112453000,1777227112295000,1777227112301000,0,-488.008,0.5625,0.036254883,0.021492615,0.57778174,9.099744e-05,3.9390667e-05,0,0,1
1777227112501000,1777227112347000,1777227112349000,0,-488.003,0.5625,0.030883789,0.022377292,0.57766235,6.604609e-05,4.1901683e-05,0,0,1
1777227112557000,1777227112399000,1777227112405000,0,-488.003,0.5625,0.030822754,0.02317288,0.5776137,6.579083e-05,4.415211e-05,0,0,1
1777227112605000,1777227112451000,1777227112453000,0,-487.991,0.5625,0.01864624,0.022746457,0.5775048,2.4081688e-05,4.2261418e-05,0,0,1
