timestamp,load,ram_usage
1777227097557000,0.14285715,0.17349526
1777227098057000,0.2631579,0.17398068
1777227098557000,0.25373134,0.1749602
1777227099057000,0.2535211,0.17539555
1777227099557000,0.25757575,0.17609154
1777227100057000,0.29166666,0.17640306
1777227100557000,0.29166666,0.17668974
1777227101057000,0.2923077,0.17703912
1777227101557000,0.27419356,0.17752455
1777227102057000,0.265625,0.17775878
1777227102557000,0.28070176,0.17799261
1777227103057000,0.3030303,0.17822883
1777227103557000,0.28985506,0.17845398
1777227104057000,0.25757575,0.178689
1777227104557000,0.2769231,0.17895243
1777227105057000,0.30555555,0.1791772
1777227105557000,0.28787878,0.1793783
1777227106057000,0.2769231,0.17959085
1777227106557000,0.28125,0.17984913
1777227107057000,0.2361111,0.18032154
1777227107557000,0.31428573,0.18055657
1777227108057000,0.29411766,0.1807703
1777227108557000,0.27906978,0.1810203
1777227109057000,0.24657534,0.18145604
1777227109557000,0.29213482,0.18171749
1777227110057000,0.2857143,0.18193634
1777227110557000,0.26865673,0.18214533
1777227111057000,0.27272728,0.18235157
1777227111557000,0.2753623,0.18256806
1777227112057000,0.2638889,0.18278967
1777227112557000,0.30769232,0.18301563
1777227113057000,0.3068182,0.18326919
1777227113557000,0.3,0.18348172
1777227114057000,0.30508474,0.18363906
1777227114557000,0.31944445,0.18386383
1777227115057000,0.2820513,0.18429957
1777227115557000,0.24637681,0.18453696
1777227116057000,0.3030303,0.18470968
1777227116557000,0.29032257,0.18492183
1777227117057000,0.3030303,0.18515527
1777227117557000,0.30952382,0.18605317
1777227118057000,0.29333332,0.18818532
1777227118557000,0.26984128,0.18839748
1777227119057000,0.28985506,0.18860844
1777227119557000,0.27027026,0.18890616
1777227120057000,0.25301206,0.18911831
1777227120557000,0.27272728,0.18931982
1777227121057000,0.278481,0.18958284
1777227121557000,0.27631578,0.18981037
1777227122057000,0.29166666,0.19004579
1777227122557000,0.26865673,0.19027056
1777227123057000,0.24050634,0.19035691
1777227123557000,0.26760563,0.19045708
1777227124057000,0.24657534,0.19058129
1777227124557000,0.25396827,0.19064596
1777227125057000,0.2777778,0.19077767
1777227125557000,0.27710843,0.19088256
1777227126057000,0.2638889,0.19102018
1777227126557000,0.25,0.19110101
1777227127057000,0.25274727,0.19217676
1777227127557000,0.25,0.19237708
1777227128057000,0.24657534,0.19258922
1777227128557000,0.2638889,0.1928353
1777227129057000,0.23943663,0.19284555
1777227129557000,0.278481,0.19307111
1777227130057000,0.2840909,0.19333294
1777227130557000,0.25974026,0.19358453
1777227131057000,0.25609756,0.19384478
1777227131557000,0.28947368,0.19429709
1777227132057000,0.24242425,0.19430694
1777227132557000,0.24285714,0.19438265
1777227133057000,0.28235295,0.19454394
1777227133557000,0.3,0.19469772
1777227134057000,0.27027026,0.19476989
1777227134557000,0.25757575,0.19479473
1777227135057000,0.2535211,0.19481839
1777227135557000,0.23880596,0.19479276
1777227136057000,0.24,0.19482982
1777227136557000,0.2625,0.19484244
1777227137057000,0.28235295,0.19482076
1777227137557000,0.25714287,0.19484718
1777227138057000,0.24615385,0.19486059
1777227138557000,0.24,0.19486965
1777227139057000,0.27272728,0.19486886
1777227139557000,0.26086956,0.19484599
1777227140057000,0.31111112,0.19488424
1777227140557000,0.28767124,0.1948874
1777227141057000,0.2361111,0.19489883
1777227141557000,0.2647059,0.1948736
1777227142057000,0.23943663,0.19488701
1777227142557000,0.2769231,0.1949221
1777227143057000,0.25974026,0.19489647
1777227143557000,0.30769232,0.1949012
1777227144057000,0.265625,0.19488503
1777227144557000,0.27906978,0.19491224
1777227145057000,0.30769232,0.19492802
1777227145557000,0.2535211,0.19492841
1777227146057000,0.28395063,0.19495957
1777227146557000,0.24675325,0.19496942
1777227147057000,0.27272728,0.1949572
1777227147557000,0.3,0.19495916
1777227148057000,0.2835821,0.19495957
1777227148557000,0.2638889,0.19497298
1777227149057000,0.31578946,0.19497494
1777227149557000,0.30232558,0.19499111
1777227150057000,0.27142859,0.19496863
1777227150557000,0.24657534,0.19496785
1777227151057000,0.25,0.19497967
1777227151557000,0.26086956,0.19498874
1777227152057000,0.27272728,0.1950404
1777227152557000,0.26027396,0.19507866
1777227153057000,0.2820513,0.19506367
1777227153557000,0.2361111,0.19504237
1777227154057000,0.28735632,0.19506998
1777227154557000,0.29333332,0.19510467
1777227155057000,0.31707317,0.19509245
1777227155557000,0.2638889,0.19507353
1777227156057000,0.2820513,0.19510153
1777227156557000,0.30232558,0.1951031
1777227157057000,0.3255814,0.19508891
1777227157557000,0.2638889,0.19509561
1777227158057000,0.2820513,0.1951102
1777227158557000,0.23943663,0.19508259
1777227159057000,0.28767124,0.19512084
1777227159557000,0.28235295,0.19511099
1777227160057000,0.30555555,0.19511335
1777227160557000,0.25641027,0.19509245
1777227161057000,0.30952382,0.19511926
1777227161557000,0.26666668,0.19510783
1777227162057000,0.27631578,0.19512005
1777227162557000,0.30864197,0.19512439
1777227163057000,0.25373134,0.19517408
1777227163557000,0.3,0.19518
1777227164057000,0.32,0.19524269
1777227164557000,0.30337077,0.19525294
1777227165057000,0.3068182,0.19525807
1777227165557000,0.30487806,0.19523677
1777227166057000,0.30769232,0.19522534
1777227166557000,0.28125,0.19521193
1777227167057000,0.29113925,0.19518472
1777227167557000,0.31506848,0.19516343
1777227168057000,0.3188406,0.19518079
1777227168557000,0.3164557,0.1951583
1777227169057000,0.2647059,0.19516541
1777227169557000,0.2769231,0.19517566
1777227170057000,0.3108108,0.19515593
1777227170557000,0.2753623,0.19513899
1777227171057000,0.3030303,0.19512755
1777227171557000,0.28767124,0.19512676
1777227172057000,0.2739726,0.19511572
1777227172557000,0.2948718,0.19511454
1777227173057000,0.31343284,0.1951098
1777227173557000,0.30769232,0.19508024
1777227174057000,0.30985916,0.19506367
1777227174557000,0.325,0.19504158
1777227175057000,0.28125,0.19503015
1777227175557000,0.26666668,0.19503528
1777227176057000,0.34177214,0.19501399
1777227176557000,0.29113925,0.19501399
1777227177057000,0.27906978,0.1950057
1777227177557000,0.31460676,0.19499071
1777227178057000,0.3108108,0.19497061
1777227178557000,0.27272728,0.19497257
1777227179057000,0.24675325,0.19496824
1777227179557000,0.29333332,0.19494419
1777227180057000,0.28947368,0.19494812
1777227180557000,0.3,0.1949367
1777227181057000,0.30666667,0.19493511
1777227181557000,0.30666667,0.19492407
1777227182057000,0.30136988,0.19490002
1777227182557000,0.30666667,0.19491343
1777227183057000,0.25,0.19493708
1777227183557000,0.28395063,0.1949221
1777227184057000,0.3125,0.19489726
1777227184557000,0.3409091,0.19487873
1777227185057000,0.3764706,0.19489568
1777227185557000,0.35714287,0.1948811
1777227186057000,0.29032257,0.19485822
1777227186557000,0.3478261,0.19486335
1777227187057000,0.31578946,0.1948531
1777227187557000,0.37333333,0.19486414
1777227188057000,0.32911393,0.19484206
1777227188557000,0.3125,0.19485547
1777227189057000,0.30666667,0.19482864
1777227189557000,0.32352942,0.19481643
1777227190057000,0.34444445,0.19479355
1777227190557000,0.36458334,0.19480026
1777227191057000,0.31944445,0.19478881
1777227191557000,0.32876712,0.19476555
1777227192057000,0.3483146,0.1947553
1777227192557000,0.32857144,0.194734
1777227193057000,0.29577464,0.19477305
1777227193557000,0.30882353,0.19477226
1777227194057000,0.2857143,0.19475964
1777227194557000,0.30985916,0.19473518
1777227195057000,0.32857144,0.19472376
1777227195557000,0.29850745,0.19470522
1777227196057000,0.34736842,0.1947135
1777227196557000,0.32,0.19469221
1777227197057000,0.29268292,0.19583735
1777227197557000,0.30136988,0.19582355
1777227198057000,0.3382353,0.19581409
1777227198557000,0.2857143,0.19581132
1777227199057000,0.35526314,0.19579989
1777227199557000,0.38157895,0.1958133
