timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
1777227097749000,1777227097597000,1777227097597000,-1.5402420672216977e-08,4.421395516374105e-08,0,1e-04,1e-04,-0.0009757172,0.0026074687,-0.00043757647,0.0012462148,100.000275,100.000275,1.0578016e-09,7.554305e-09,-4.3272697e-10,3.4541499e-09,0,0,1
1777227097957000,1777227097805000,1777227097805000,-6.644339745065508e-09,1.997215726134982e-08,0,1e-04,1e-04,-7.2988137e-06,-9.111575e-05,-0.0003111672,0.00085332675,0.00020064968,0.0002006497,2.9500107e-08,4.597332e-06,-8.972296e-09,-1.3481892e-06,0,0,1
1777227098165000,1777227098013000,1777227098013000,-2.6607627212626994e-09,2.740955551416846e-08,0,1e-04,1e-04,0.00043318231,0.0007368118,-9.248825e-05,0.00081909634,0.00016026251,0.00016025944,0.00013009692,0.00037639774,3.8214228e-05,0.00010962801,0,0,1
1777227098373000,1777227098221000,1777227098221000,7.072737395752426e-10,3.7071181679948495e-08,0,1e-04,1e-04,0.0008056005,0.0018123391,0.00017135704,0.0011108965,0.00019934353,0.00019932436,0.00036173855,0.0018309479,0.00013326092,0.0006153265,0,0,1
1777227098581000,1777227098429000,1777227098429000,2.95728441734866e-09,4.222705385359404e-08,0,1e-04,1e-04,0.0010543938,0.0023862883,0.00043078026,0.0014855878,0.00028113826,0.00028110965,0.000439383,0.0022507517,0.0002231951,0.0010957904,0,0,1
1777227098789000,1777227098637000,1777227098637000,1.1601880567368994e-09,3.75021755871785e-08,0,1e-04,1e-04,0.0008556812,0.0018603171,0.00055560993,0.0015956778,0.00030950285,0.00030948894,0.00026285535,0.0012424712,0.0002348467,0.0011388831,0,0,1
1777227098997000,1777227098845000,1777227098845000,-2.6112787487875266e-09,3.235657786149204e-08,0,1e-04,1e-04,0.00043865398,0.0012875118,0.00052125,0.0015051431,0.0002980007,0.0002979964,7.1743794e-05,0.000618086,0.00018692946,0.0009858805,0,0,1
1777227099205000,1777227099053000,1777227099053000,-3.475051579826527e-09,2.6607395398059452e-08,0,1e-04,1e-04,0.0003431429,0.0006475155,0.00046892476,0.0012531847,0.00028568492,0.0002856615,4.5795223e-05,0.00016308205,0.0001454663,0.0007441544,0,0,1
1777227099413000,1777227099261000,1777227099261000,-4.704373335329137e-09,2.6240565276225425e-08,0,1e-04,1e-04,0.00020721156,0.0006066803,0.00039203727,0.0010632513,0.00028203725,0.00028119437,1.6915272e-05,0.00014543557,0.0001076999,0.0005682596,0,0,1
1777227099621000,1777227099469000,1777227099469000,-4.191757607685531e-09,2.6131187880196194e-08,0,1e-04,1e-04,0.00026389366,0.00059450435,0.00035439056,0.00092554034,0.0002843569,0.00028198847,2.7211445e-05,0.00013926315,8.405358e-05,0.00044222677,0,0,1
1777227099829000,1777227099677000,1777227099677000,-4.589294722023851e-09,2.6298325295215363e-08,0,1e-04,1e-04,0.0002199363,0.00061311014,0.00031488988,0.0008337529,0.00028675966,0.0002833964,1.8742747e-05,0.00014738055,6.486622e-05,0.00035560527,0,0,1
1777227100037000,1777227099885000,1777227099885000,-6.412302688829641e-09,2.2899119045405314e-08,0,1e-04,1e-04,1.8358493e-05,0.00023471215,0.00022777333,0.00065776356,0.00028615608,0.00028295442,1.3086652e-07,2.163277e-05,4.5847923e-05,0.00025748904,0,0,1
1777227100245000,1777227100093000,1777227100093000,-1.0980263809301505e-08,1.4497828715320793e-08,0,1e-04,1e-04,-0.00048674046,-0.0007005152,1.7859667e-05,0.0002587212,0.00028306458,0.0002807109,9.299655e-05,0.00019423761,5.0574563e-06,0.00012477838,0,0,1
1777227100453000,1777227100301000,1777227100301000,-1.2151844863694805e-08,9.131099432124756e-09,0,1e-04,1e-04,-0.00061628723,-0.0012979368,-0.00016844338,-0.00019860204,0.00027897928,0.00027756402,0.00015126969,0.0006743749,-4.0869163e-05,-0.000110001114,0,0,1
1777227100661000,1777227100509000,1777227100509000,-1.1905480157281545e-08,9.888481145026162e-09,0,1e-04,1e-04,-0.0005890456,-0.0012136254,-0.00029201014,-0.000496801,0.00027495017,0.00027429376,0.0001402172,0.000596638,-7.005616e-05,-0.00025296787,0,0,1
1777227100869000,1777227100717000,1777227100717000,-1.1333348481912253e-08,1.1274588374021732e-08,0,1e-04,1e-04,-0.0005257825,-0.0010593246,-0.00036068904,-0.00066206214,0.00027155338,0.00027131388,0.00011311353,0.00045956144,-8.270578e-05,-0.00031366202,0,0,1
