timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
1777227097933000,1777227097781000,2225397039105,0.01228428,0.03682534,0.00797764,0,0.014185523,5.773504,nan,nan,nan,nan,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.52977,nan,0.48125756,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777227097941000,1777227097789000,2225397039105,0.012662407,0.037222136,0.008031692,0,0.014186006,5.773504,nan,nan,nan,nan,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.52977,nan,0.48125756,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777227097949000,1777227097797000,2225397039105,0.01303855,0.037648316,0.0080701,0,0.014186796,5.773504,nan,nan,nan,nan,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.52977,nan,0.48125756,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777227097957000,1777227097805000,2225397039105,0.013415035,0.038100854,0.010091453,0,0.010016177,5.000001,nan,nan,nan,nan,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.52977,nan,0.48125756,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777227097965000,1777227097813000,2225397039105,0.013791453,0.038579516,0.010008194,0,0.010017594,5.000001,nan,nan,nan,nan,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.52977,nan,0.48125756,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777227097973000,1777227097821000,2225397039105,0.014170574,0.039078534,0.009911338,0,0.010019914,5.000001,nan,nan,nan,nan,nan,nan,nan,0.0,1310988,1310988,6620172,197388,63.52977,nan,0.48125756,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777227097989000,1777227097837000,2225397039105,0.0149312895,0.040117957,0.0096838735,0,0.010028028,5.000001,nan,nan,nan,nan,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.413216,nan,0.48080122,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777227097997000,1777227097845000,2225397039105,0.01531326,0.04066207,0.009558702,0,0.010034238,5.000001,nan,nan,nan,nan,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.413216,nan,0.48080122,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777227098005000,1777227097853000,2225397039105,0.015692445,0.041207794,0.009429422,0,0.010042183,5.000001,nan,nan,nan,nan,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.413216,nan,0.48080122,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
1777227098013000,1777227097861000,2225397039105,0.016071785,0.041758966,0.009298836,0,0.010052101,5.000001,nan,nan,nan,nan,nan,nan,nan,0.0,1310988,1310988,6620172,197388,64.413216,nan,0.48080122,nan,0,129,2,1,2,1,0,1,0,0,0,0,0,0,0
