timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1777227097937000,1777227097937000,-0.016244367,0.008015894,-9.622352
1777227097941000,1777227097941000,-0.029640796,-0.0018873208,-9.622607
1777227097989000,1777227097989000,-0.0060787275,0.0065743923,-9.572843
1777227098037000,1777227098037000,0.0005593016,0.01440906,-9.586523
1777227098089000,1777227098089000,-0.027212933,0.042400606,-9.542431
1777227098137000,1777227098137000,0.01287748,-0.028720694,-9.594839
1777227098189000,1777227098189000,0.013993445,-0.007508885,-9.604078
1777227098237000,1777227098237000,0.0024410663,-0.0026071398,-9.577095
1777227098289000,1777227098289000,-0.022337526,0.046908382,-9.600937
1777227098337000,1777227098337000,-0.0058925734,-0.0125660375,-9.610259
1777227098389000,1777227098389000,-0.019323822,0.0032514809,-9.615084
1777227098437000,1777227098437000,-0.003178932,-0.008133221,-9.617157
1777227098489000,1777227098489000,0.010723951,-0.046307907,-9.598998
1777227098537000,1777227098537000,-0.0132237645,0.04447091,-9.608526
1777227098589000,1777227098589000,0.024222562,0.0018172855,-9.586597
1777227098637000,1777227098637000,0.00446379,-0.005271868,-9.604894
1777227098689000,1777227098689000,-0.03376624,0.006914829,-9.567486
1777227098737000,1777227098737000,0.038370907,-0.04827702,-9.582954
1777227098789000,1777227098789000,-0.014681382,-0.001513792,-9.602221
1777227098837000,1777227098837000,0.028614078,0.05604922,-9.619541
1777227098889000,1777227098889000,-0.013656261,-0.014028648,-9.600762
1777227098937000,1777227098937000,0.006256813,0.0088082515,-9.663907
1777227098989000,1777227098989000,-0.008108463,0.021982536,-9.630861
1777227099037000,1777227099037000,-0.032386206,0.003909075,-9.576719
1777227099089000,1777227099089000,-0.019997988,0.017287895,-9.632506
1777227099137000,1777227099137000,0.035073128,0.04882367,-9.609822
1777227099189000,1777227099189000,-0.028861031,-0.01317389,-9.635899
1777227099237000,1777227099237000,0.007174503,0.01597595,-9.647324
1777227099289000,1777227099289000,0.014447305,0.01414617,-9.616228
1777227099337000,1777227099337000,0.010710356,0.0206407,-9.66893
1777227099389000,1777227099389000,0.005450003,-0.0040876577,-9.61762
1777227099437000,1777227099437000,-0.01981803,0.010076278,-9.68391
1777227099489000,1777227099489000,0.013417132,-0.0030704802,-9.667956
1777227099537000,1777227099537000,-0.052872587,-0.0330931,-9.644112
1777227099589000,1777227099589000,0.0419555,0.02609526,-9.702578
1777227099637000,1777227099637000,-0.0072489344,-0.026398297,-9.6425905
1777227099689000,1777227099689000,0.042520985,0.0063286796,-9.652468
1777227099737000,1777227099737000,0.030415198,-0.0046719173,-9.643568
1777227099789000,1777227099789000,-0.031164037,-0.00085820165,-9.645281
1777227099837000,1777227099837000,0.011446478,0.046160996,-9.71606
1777227099889000,1777227099889000,0.0014916145,-0.011441281,-9.65205
1777227099937000,1777227099937000,-0.050461162,0.0150747765,-9.656055
1777227099989000,1777227099989000,0.03531071,0.027468227,-9.696617
1777227100037000,1777227100037000,-0.0032737907,-0.02065908,-9.665026
1777227100089000,1777227100089000,-0.0055790474,-0.008544432,-9.683508
1777227100137000,1777227100137000,-0.021249063,0.068782434,-9.68581
1777227100189000,1777227100189000,-0.033697713,0.0087498035,-9.682411
1777227100237000,1777227100237000,-0.011157481,0.0049275025,-9.728533
1777227100289000,1777227100289000,-0.024652569,0.020769041,-9.644917
1777227100337000,1777227100337000,0.0023317672,0.025879184,-9.736693
1777227100389000,1777227100389000,0.04946016,0.030005962,-9.692721
1777227100437000,1777227100437000,0.0124749085,-0.011511387,-9.70362
1777227100489000,1777227100489000,0.008353027,-0.0051238993,-9.678583
1777227100537000,1777227100537000,-0.04086452,0.018619722,-9.732495
1777227100589000,1777227100589000,0.014650634,0.011009401,-9.757876
1777227100637000,1777227100637000,-0.0017709469,-0.024629705,-9.751537
1777227100689000,1777227100689000,-0.0036806627,0.0020339878,-9.738251
1777227100737000,1777227100737000,-0.024401363,0.009186822,-9.71541
1777227100789000,1777227100789000,0.0140511505,0.01835647,-9.733891
1777227100837000,1777227100837000,0.0008787587,0.020735424,-9.7408905
1777227100889000,1777227100889000,-0.03944155,0.024439765,-9.759951
1777227100937000,1777227100937000,0.010391278,0.041163787,-9.741618
1777227100989000,1777227100989000,-0.025306111,0.018976415,-9.718221
1777227101037000,1777227101037000,0.02861449,0.023986526,-9.699387
1777227101089000,1777227101089000,-0.013756939,0.024748717,-9.751553
1777227101137000,1777227101137000,0.0007469491,-0.010416778,-9.757914
1777227101189000,1777227101189000,0.02622284,0.017187009,-9.741608
1777227101237000,1777227101237000,-0.010936321,0.02801044,-9.766726
1777227101289000,1777227101289000,0.0066226535,-0.056771103,-9.735098
1777227101337000,1777227101337000,-0.007634592,0.040361986,-9.738686
1777227101389000,1777227101389000,-0.021003336,0.0067440597,-9.763868
1777227101437000,1777227101437000,-0.002031952,0.012869455,-9.762233
1777227101489000,1777227101489000,0.0353182,0.027304547,-9.737276
1777227101537000,1777227101537000,0.022014398,0.005261359,-9.734776
1777227101589000,1777227101589000,-0.014905502,0.031000044,-9.814393
1777227101637000,1777227101637000,0.00034197106,0.029730152,-9.7116
1777227101689000,1777227101689000,-0.014661808,-0.025930904,-9.791774
1777227101737000,1777227101737000,-0.006303073,-0.01746924,-9.732185
1777227101789000,1777227101789000,0.020779267,0.011688871,-9.757064
1777227101837000,1777227101837000,0.004911996,-0.0039153686,-9.799604
1777227101889000,1777227101889000,0.013056818,-0.0074401884,-9.741913
1777227101937000,1777227101937000,0.015464933,0.0016667389,-9.796231
1777227101989000,1777227101989000,0.015986485,0.0266902,-9.771673
1777227102037000,1777227102037000,0.03325095,0.0036325394,-9.776668
1777227102089000,1777227102089000,-0.024846215,-0.036249198,-9.81862
1777227102137000,1777227102137000,0.008543404,-0.008213456,-9.750122
1777227102189000,1777227102189000,-0.037402958,0.027404467,-9.749823
1777227102237000,1777227102237000,-0.004515666,0.022509614,-9.769553
1777227102289000,1777227102289000,-0.038684804,0.022729276,-9.745771
1777227102337000,1777227102337000,-0.0063857366,0.012320118,-9.764019
1777227102389000,1777227102389000,-0.021266885,-0.013976803,-9.770915
1777227102437000,1777227102437000,0.0010876535,0.013530489,-9.754417
1777227102489000,1777227102489000,0.011231095,0.03181421,-9.751921
1777227102537000,1777227102537000,0.0019083584,0.030571695,-9.747177
1777227102589000,1777227102589000,-0.041175924,0.029298363,-9.74228
