timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
1777227098769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.041359834,0.0077072335,5.8036975e-11,0.004788404,-0.0019151913,-9.774568,-0.00029827404,0.0022370552,0.00089482224,0.00083594606,0.0020688472,0.0010002798,2.6503927e-05,4.7070076e-05,5.1744457e-05,0.0,0.0
1777227099769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04380217,0.007454707,5.6757384e-11,0.0067995326,0.0028732133,-9.805405,-0.0022370552,-0.0018748655,0.0015765914,0.0019850996,0.000786267,0.002209824,3.6975187e-05,2.2651322e-05,5.9304042e-05,0.0,0.0
1777227100769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04054697,0.00741742,8.53444e-11,-0.011683704,-0.008140114,-9.809236,-0.0019813918,0.0010865696,0.0018109496,0.0008489964,0.00049631315,0.0010943405,4.2755986e-05,5.299178e-05,6.0120143e-05,0.0,0.0
1777227101769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037332065,0.007111878,5.2188795e-11,-0.0036391867,0.0008620838,-9.801383,-0.0028762142,0.0004687164,0.001107875,0.001180891,0.0011860308,0.0013518541,3.945754e-05,2.0882944e-05,3.9810267e-05,0.0,0.0
1777227102769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.039253224,0.007782478,7.3837284e-11,0.011013327,0.007948921,-9.810289,0.002151834,0.0007030746,0.0016618125,0.0019007026,0.0009217954,0.00072375487,2.8168284e-05,5.356485e-05,4.459529e-05,0.0,0.0
1777227103769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040331613,0.0070054242,4.8431537e-11,9.576796e-05,0.00603356,-9.799947,-0.0017896442,0.0014487596,0.0034088462,0.0017055594,0.0013743527,0.001264918,2.4584244e-05,2.0296637e-05,4.6928224e-05,0.0,0.0
1777227104769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040684827,0.0074197007,7.036353e-11,0.014365211,-0.0010532768,-9.811917,-0.0023861923,-0.0021092235,-0.0009161275,0.0011268554,0.0017617348,0.0012013818,3.7616344e-05,4.9445567e-05,3.9469833e-05,0.0,0.0
1777227105769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03585764,0.0077224895,6.5245066e-11,0.007278373,0.006320864,-9.795828,0.0011291804,-0.0001917475,0.002066613,0.0013530289,0.0014884043,0.00095877517,2.5824002e-05,7.747012e-05,2.6273188e-05,0.0,0.0
1777227106769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037829757,0.0073529226,4.059184e-11,-0.011971008,0.0044055027,-9.810002,-0.0010013485,-0.0007030746,0.00040480055,0.001638932,0.00062991166,0.00080251705,4.161647e-05,1.954484e-05,3.071683e-05,0.0,0.0
1777227107769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.037240043,0.007954037,7.3912335e-11,0.0031603458,0.00038324296,-9.805788,0.00083090644,0.0019174761,0.0008735167,0.0010856409,0.0009141333,0.0012930381,6.6457935e-05,4.8228507e-05,4.8485726e-05,0.0,0.0
1777227108769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040317964,0.0071080695,5.7301323e-11,-0.010151415,-0.0013405818,-9.841318,-0.0028975194,0.00089482224,0.002130529,0.0008972233,0.0011703628,0.0020550634,2.9506387e-05,3.4769917e-05,4.9907045e-05,0.0,0.0
1777227109769000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03720557,0.0077771773,9.448158e-11,0.0063206926,0.014844222,-9.804447,-0.00029827398,-0.00017044235,0.0035153725,0.0005631315,0.00124341,0.0006008982,5.4400807e-05,5.058603e-05,5.9316335e-05,0.0,0.0
