timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
1777225797569000,-0.0019068733,0,0,0,0,0,0,0,0,0,0
1777225798073000,-0.0023938979,0,0,0,0,0,0,0,0,0,0
1777225798581000,-0.0018778804,0,0,0,0,0,0,0,0,0,0
1777225799085000,-0.002244279,0,0,0,0,0,0,0,0,0,0
1777225799589000,-0.002189298,0,0,0,0,0,0,0,0,0,0
1777225800093000,-0.00207833,0,0,0,0,0,0,0,0,0,0
1777225800597000,-0.0017381279,0,0,0,0,0,0,0,0,0,0
1777225801101000,-0.0017495028,0,0,0,0,0,0,0,0,0,0
1777225801605000,-0.0041855243,0,0,0,0,0,0,0,0,0,0
1777225802109000,-0.009256128,0,0,0,0,0,0,0,0,0,0
1777225802613000,-0.009174576,0,0,0,0,0,0,0,0,0,0
1777225803117000,-0.0100479005,0,0,0,0,0,0,0,0,0,0
1777225803621000,-0.01162363,0,0,0,0,0,0,0,0,0,0
1777225804125000,-0.011795941,0,0,0,0,0,0,0,0,0,0
1777225804629000,-0.011411908,0,0,0,0,0,0,0,0,0,0
1777225805133000,-0.010875747,0,0,0,0,0,0,0,0,0,0
1777225805637000,-0.010966905,0,0,0,0,0,0,0,0,0,0
1777225806141000,-0.011655932,0,0,0,0,0,0,0,0,0,0
1777225806645000,-0.011976428,0,0,0,0,0,0,0,0,0,0
1777225807149000,-0.012522922,0,0,0,0,0,0,0,0,0,0
1777225807653000,-0.012396202,0,0,0,0,0,0,0,0,0,0
1777225808157000,-0.013031029,0,0,0,0,0,0,0,0,0,0
1777225808661000,-0.012845816,0,0,0,0,0,0,0,0,0,0
1777225809165000,-0.012917878,0,0,0,0,0,0,0,0,0,0
1777225809669000,-0.0185218,0,0,0,0,0,0,0,0,0,0
1777225810173000,-0.026233256,0,0,0,0,0,0,0,0,0,0
1777225810677000,-0.028105343,0,0,0,0,0,0,0,0,0,0
1777225811181000,-0.026543856,0,0,0,0,0,0,0,0,0,0
1777225811685000,-0.024795124,0,0,0,0,0,0,0,0,0,0
1777225812189000,-0.022192188,0,0,0,0,0,0,0,0,0,0
1777225812693000,-0.020137427,0,0,0,0,0,0,0,0,0,0
1777225813197000,-0.018521661,0,0,0,0,0,0,0,0,0,0
1777225813701000,-0.017295089,0,0,0,0,0,0,0,0,0,0
1777225814205000,-0.015698163,0,0,0,0,0,0,0,0,0,0
1777225814709000,-0.014356345,0,0,0,0,0,0,0,0,0,0
1777225815213000,-0.012838571,0,0,0,0,0,0,0,0,0,0
1777225815717000,-0.012860255,0,0,0,0,0,0,0,0,0,0
1777225816221000,-0.011826407,0,0,0,0,0,0,0,0,0,0
1777225816725000,-0.010834211,0,0,0,0,0,0,0,0,0,0
1777225817229000,-0.0095656095,0,0,0,0,0,0,0,0,0,0
1777225817733000,-0.008347051,0,0,0,0,0,0,0,0,0,0
1777225818237000,-0.008089291,0,0,0,0,0,0,0,0,0,0
1777225818741000,-0.0072182883,0,0,0,0,0,0,0,0,0,0
1777225819245000,-0.006080173,0,0,0,0,0,0,0,0,0,0
1777225819749000,-0.0060407184,0,0,0,0,0,0,0,0,0,0
1777225820253000,-0.0055654547,0,0,0,0,0,0,0,0,0,0
1777225820757000,-0.0046884776,0,0,0,0,0,0,0,0,0,0
1777225821261000,-0.0042528133,0,0,0,0,0,0,0,0,0,0
1777225821765000,-0.004196946,0,0,0,0,0,0,0,0,0,0
1777225822269000,-0.0036556153,0,0,0,0,0,0,0,0,0,0
1777225822773000,-0.0031693785,0,0,0,0,0,0,0,0,0,0
1777225823277000,-0.002986071,0,0,0,0,0,0,0,0,0,0
1777225823781000,-0.0026298664,0,0,0,0,0,0,0,0,0,0
1777225824285000,-0.0042542466,0,0,0,0,0,0,0,0,0,0
1777225824789000,-0.0038311067,0,0,0,0,0,0,0,0,0,0
1777225825293000,-0.0033487752,0,0,0,0,0,0,0,0,0,0
1777225825797000,-0.0027558722,0,0,0,0,0,0,0,0,0,0
1777225826301000,-0.0018883895,0,0,0,0,0,0,0,0,0,0
1777225826805000,-0.0010397162,0,0,0,0,0,0,0,0,0,0
1777225827309000,-0.0007562855,0,0,0,0,0,0,0,0,0,0
1777225827813000,-0.0009862687,0,0,0,0,0,0,0,0,0,0
1777225828317000,-0.00072125864,0,0,0,0,0,0,0,0,0,0
1777225828821000,-0.0007586655,0,0,0,0,0,0,0,0,0,0
1777225829325000,-0.00090397295,0,0,0,0,0,0,0,0,0,0
1777225829829000,-0.0015778446,0,0,0,0,0,0,0,0,0,0
1777225830333000,-0.001968993,0,0,0,0,0,0,0,0,0,0
1777225830837000,-0.001970641,0,0,0,0,0,0,0,0,0,0
1777225831341000,-0.0021192492,0,0,0,0,0,0,0,0,0,0
1777225831849000,-0.0023604399,0,0,0,0,0,0,0,0,0,0
1777225832353000,-0.0026422022,0,0,0,0,0,0,0,0,0,0
1777225832857000,-0.0023305542,0,0,0,0,0,0,0,0,0,0
1777225833361000,-0.0018846547,0,0,0,0,0,0,0,0,0,0
1777225833865000,-0.0016459917,0,0,0,0,0,0,0,0,0,0
1777225834369000,-0.0013268848,0,0,0,0,0,0,0,0,0,0
1777225834877000,-0.0007443311,0,0,0,0,0,0,0,0,0,0
1777225835381000,-0.0004612364,0,0,0,0,0,0,0,0,0,0
1777225835741000,-0.0004830138,0,0,0,0,0,0,0,0,0,0
1777225835753000,-0.0004830138,0,0,0,0,0,0,0,0,0,0
1777225835849000,-0.0004047022,0,0,0,0,0,0,0,0,0,0
1777225835861000,-0.0002913538,0,0,0,0,0,0,0,0,0,0
1777225836029000,-0.00037517722,0,0,0,0,0,0,0,0,0,0
1777225836533000,-0.0010824422,0,0,0,0,0,0,0,0,0,0
1777225837037000,-0.0012273351,0,0,0,0,0,0,0,0,0,0
1777225837541000,-0.0015089079,0,0,0,0,0,0,0,0,0,0
1777225838045000,-0.0010693361,0,0,0,0,0,0,0,0,0,0
1777225838549000,-0.0010031501,0,0,0,0,0,0,0,0,0,0
1777225839053000,-0.00068780885,0,0,0,0,0,0,0,0,0,0
1777225839557000,-0.0005932717,0,0,0,0,0,0,0,0,0,0
1777225839701000,-0.00044807256,0,0,0,0,0,0,0,0,0,0
1777225839845000,-0.000656441,0,0,0,0,0,0,0,0,0,0
1777225840349000,-0.00097425736,0,0,0,0,0,0,0,0,0,0
1777225840853000,-0.0005300831,0,0,0,0,0,0,0,0,0,0
1777225841357000,-0.0011730785,0,0,0,0,0,0,0,0,0,0
1777225841861000,-0.00072715676,0,0,0,0,0,0,0,0,0,0
1777225842365000,-0.00020799332,0,0,0,0,0,0,0,0,0,0
1777225842869000,-7.6966026e-05,0,0,0,0,0,0,0,0,0,0
1777225843373000,8.23762e-05,0,0,0,0,0,0,0,0,0,0
1777225843877000,0.00022520282,0,0,0,0,0,0,0,0,0,0
1777225844381000,5.428282e-05,0,0,0,0,0,0,0,0,0,0
1777225844885000,-0.0002955548,0,0,0,0,0,0,0,0,0,0
1777225845389000,-0.0005809992,0,0,0,0,0,0,0,0,0,0
1777225845893000,-0.00053276075,0,0,0,0,0,0,0,0,0,0
1777225846397000,0.00020635719,0,0,0,0,0,0,0,0,0,0
1777225846901000,-0.00034594454,0,0,0,0,0,0,0,0,0,0
1777225847405000,-0.0004073104,0,0,0,0,0,0,0,0,0,0
1777225847909000,-0.00056329113,0,0,0,0,0,0,0,0,0,0
1777225848413000,-0.0007086535,0,0,0,0,0,0,0,0,0,0
1777225848917000,-0.0009213048,0,0,0,0,0,0,0,0,0,0
1777225849421000,-0.0012995005,0,0,0,0,0,0,0,0,0,0
1777225849925000,-0.0019051445,0,0,0,0,0,0,0,0,0,0
1777225850429000,-0.0017690754,0,0,0,0,0,0,0,0,0,0
1777225850933000,-0.0020746752,0,0,0,0,0,0,0,0,0,0
1777225851437000,-0.0018023438,0,0,0,0,0,0,0,0,0,0
1777225851941000,-0.0017198003,0,0,0,0,0,0,0,0,0,0
1777225852445000,-0.0015571093,0,0,0,0,0,0,0,0,0,0
1777225852949000,-0.0017704552,0,0,0,0,0,0,0,0,0,0
1777225853453000,-0.0021996766,0,0,0,0,0,0,0,0,0,0
1777225853957000,-0.0022517687,0,0,0,0,0,0,0,0,0,0
1777225854461000,-0.0021684417,0,0,0,0,0,0,0,0,0,0
1777225854965000,-0.0019632606,0,0,0,0,0,0,0,0,0,0
1777225855469000,-0.0020953396,0,0,0,0,0,0,0,0,0,0
1777225855973000,-0.0019208536,0,0,0,0,0,0,0,0,0,0
1777225856429000,-0.0020164307,0,0,0,0,0,0,0,0,0,0
1777225856441000,-0.0020164307,0,0,0,0,0,0,0,0,0,0
1777225856705000,-0.005667512,0,0,0,0,0,0,0,0,0,0
1777225857209000,-0.013458833,0,0,0,0,0,0,0,0,0,0
1777225857389000,-0.016575309,0,0,0,0,0,0,0,0,0,0
