timestamp,timestamp_sample,device_id,pressure,temperature,error_count
1777225798477000,1777225798477000,6620172,95599.16,0.0,0
1777225799477000,1777225799477000,6620172,95598.984,0.0,0
1777225800473000,1777225800473000,6620172,95597.914,0.0,0
1777225801477000,1777225801477000,6620172,95597.9,0.0,0
1777225802477000,1777225802477000,6620172,95595.56,0.0,0
1777225803477000,1777225803477000,6620172,95579.125,0.0,0
1777225804477000,1777225804477000,6620172,95562.125,0.0,0
1777225805477000,1777225805477000,6620172,95546.21,0.0,0
1777225806473000,1777225806473000,6620172,95530.47,0.0,0
1777225807477000,1777225807477000,6620172,95510.83,0.0,0
1777225808477000,1777225808477000,6620172,95494.79,0.0,0
1777225809477000,1777225809477000,6620172,95476.34,0.0,0
1777225810477000,1777225810477000,6620172,95457.695,0.0,0
1777225811477000,1777225811477000,6620172,95443.68,0.0,0
1777225812477000,1777225812477000,6620172,95437.64,0.0,0
1777225813477000,1777225813477000,6620172,95431.99,0.0,0
1777225814477000,1777225814477000,6620172,95429.02,0.0,0
1777225815477000,1777225815477000,6620172,95432.04,0.0,0
1777225816477000,1777225816477000,6620172,95431.66,0.0,0
1777225817477000,1777225817477000,6620172,95430.82,0.0,0
1777225818477000,1777225818477000,6620172,95427.44,0.0,0
1777225819477000,1777225819477000,6620172,95428.48,0.0,0
1777225820477000,1777225820477000,6620172,95427.836,0.0,0
1777225821477000,1777225821477000,6620172,95427.35,0.0,0
1777225822477000,1777225822477000,6620172,95430.26,0.0,0
1777225823477000,1777225823477000,6620172,95427.22,0.0,0
1777225824477000,1777225824477000,6620172,95426.64,0.0,0
1777225825477000,1777225825477000,6620172,95426.82,0.0,0
1777225826477000,1777225826477000,6620172,95427.0,0.0,0
1777225827477000,1777225827477000,6620172,95428.07,0.0,0
1777225828477000,1777225828477000,6620172,95427.664,0.0,0
1777225829477000,1777225829477000,6620172,95428.24,0.0,0
1777225830477000,1777225830477000,6620172,95426.22,0.0,0
1777225831477000,1777225831477000,6620172,95426.39,0.0,0
1777225832477000,1777225832477000,6620172,95427.164,0.0,0
1777225833477000,1777225833477000,6620172,95427.555,0.0,0
1777225834477000,1777225834477000,6620172,95427.4,0.0,0
1777225835477000,1777225835477000,6620172,95425.56,0.0,0
1777225836473000,1777225836473000,6620172,95428.45,0.0,0
1777225837477000,1777225837477000,6620172,95424.49,0.0,0
1777225838477000,1777225838477000,6620172,95425.945,0.0,0
1777225839477000,1777225839477000,6620172,95423.65,0.0,0
1777225840473000,1777225840473000,6620172,95426.86,0.0,0
1777225841477000,1777225841477000,6620172,95429.03,0.0,0
1777225842477000,1777225842477000,6620172,95428.48,0.0,0
1777225843473000,1777225843473000,6620172,95426.836,0.0,0
1777225844477000,1777225844477000,6620172,95425.805,0.0,0
1777225845477000,1777225845477000,6620172,95426.87,0.0,0
1777225846477000,1777225846477000,6620172,95426.85,0.0,0
1777225847477000,1777225847477000,6620172,95426.41,0.0,0
1777225848477000,1777225848477000,6620172,95427.46,0.0,0
1777225849473000,1777225849473000,6620172,95428.47,0.0,0
1777225850477000,1777225850477000,6620172,95427.77,0.0,0
1777225851477000,1777225851477000,6620172,95427.49,0.0,0
1777225852477000,1777225852477000,6620172,95427.52,0.0,0
1777225853477000,1777225853477000,6620172,95428.305,0.0,0
1777225854477000,1777225854477000,6620172,95426.04,0.0,0
1777225855477000,1777225855477000,6620172,95427.54,0.0,0
1777225856477000,1777225856477000,6620172,95426.86,0.0,0
1777225857477000,1777225857477000,6620172,95432.77,0.0,0
1777225858473000,1777225858473000,6620172,95452.2,0.0,0
1777225859477000,1777225859477000,6620172,95470.55,0.0,0
1777225860477000,1777225860477000,6620172,95488.19,0.0,0
1777225861477000,1777225861477000,6620172,95492.56,0.0,0
1777225862477000,1777225862477000,6620172,95464.8,0.0,0
1777225863477000,1777225863477000,6620172,95425.72,0.0,0
1777225864477000,1777225864477000,6620172,95392.63,0.0,0
1777225865477000,1777225865477000,6620172,95358.68,0.0,0
1777225866477000,1777225866477000,6620172,95322.805,0.0,0
1777225867473000,1777225867473000,6620172,95293.81,0.0,0
1777225868477000,1777225868477000,6620172,95280.76,0.0,0
1777225869473000,1777225869473000,6620172,95270.35,0.0,0
1777225870473000,1777225870473000,6620172,95264.03,0.0,0
1777225871477000,1777225871477000,6620172,95260.305,0.0,0
1777225872477000,1777225872477000,6620172,95260.586,0.0,0
1777225873477000,1777225873477000,6620172,95259.984,0.0,0
1777225874477000,1777225874477000,6620172,95259.164,0.0,0
1777225875473000,1777225875473000,6620172,95258.88,0.0,0
1777225876477000,1777225876477000,6620172,95258.9,0.0,0
1777225877477000,1777225877477000,6620172,95257.88,0.0,0
1777225878477000,1777225878477000,6620172,95260.45,0.0,0
1777225879477000,1777225879477000,6620172,95259.734,0.0,0
1777225880477000,1777225880477000,6620172,95257.74,0.0,0
1777225881477000,1777225881477000,6620172,95258.914,0.0,0
1777225882477000,1777225882477000,6620172,95258.04,0.0,0
1777225883477000,1777225883477000,6620172,95257.47,0.0,0
1777225884477000,1777225884477000,6620172,95257.23,0.0,0
1777225885477000,1777225885477000,6620172,95255.38,0.0,0
1777225886473000,1777225886473000,6620172,95256.93,0.0,0
1777225887473000,1777225887473000,6620172,95255.305,0.0,0
1777225888477000,1777225888477000,6620172,95257.805,0.0,0
1777225889477000,1777225889477000,6620172,95258.945,0.0,0
1777225890473000,1777225890473000,6620172,95257.07,0.0,0
1777225891477000,1777225891477000,6620172,95254.51,0.0,0
1777225892477000,1777225892477000,6620172,95253.88,0.0,0
1777225893473000,1777225893473000,6620172,95254.88,0.0,0
1777225894477000,1777225894477000,6620172,95255.984,0.0,0
1777225895477000,1777225895477000,6620172,95255.06,0.0,0
1777225896473000,1777225896473000,6620172,95256.14,0.0,0
1777225897477000,1777225897477000,6620172,95254.33,0.0,0
1777225898477000,1777225898477000,6620172,95257.54,0.0,0
1777225899477000,1777225899477000,6620172,95254.35,0.0,0
1777225900477000,1777225900477000,6620172,95257.59,0.0,0
1777225901477000,1777225901477000,6620172,95253.89,0.0,0
1777225902477000,1777225902477000,6620172,95254.35,0.0,0
1777225903473000,1777225903473000,6620172,95256.8,0.0,0
1777225904477000,1777225904477000,6620172,95275.0,0.0,0
1777225905477000,1777225905477000,6620172,95293.79,0.0,0
1777225906477000,1777225906477000,6620172,95308.984,0.0,0
1777225907473000,1777225907473000,6620172,95324.56,0.0,0
1777225908477000,1777225908477000,6620172,95343.05,0.0,0
1777225909477000,1777225909477000,6620172,95360.03,0.0,0
1777225910473000,1777225910473000,6620172,95376.94,0.0,0
1777225911473000,1777225911473000,6620172,95393.58,0.0,0
1777225912477000,1777225912477000,6620172,95410.56,0.0,0
1777225913473000,1777225913473000,6620172,95425.234,0.0,0
