timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1777225798469000,1777225798469000,1310988,-0.007182605,0.033518825,-9.837775,0.0,0,0,0,0,1
1777225799469000,1777225799469000,1310988,-0.045489833,0.05746084,-9.80665,0.0,0,0,0,0,1
1777225800469000,1777225800469000,1310988,0.0,0.08140286,-9.727641,0.0,0,0,0,0,1
1777225801469000,1777225801469000,1310988,0.055066638,0.05746084,-10.316615,0.0,0,0,0,0,1
1777225802469000,1777225802469000,1310988,-0.035913024,0.009576807,-10.515334,0.0,0,0,0,0,1
1777225803469000,1777225803469000,1310988,-0.0023942017,-0.0023942017,-9.94312,0.0,0,0,0,0,1
1777225804469000,1777225804469000,1310988,0.04309563,-0.02633622,-9.895236,0.0,0,0,0,0,1
1777225805469000,1777225805469000,1310988,-0.0023942017,-0.021547815,-9.866506,0.0,0,0,0,0,1
1777225806469000,1777225806469000,1310988,-0.019153614,0.045489833,-9.768343,0.0,0,0,0,0,1
1777225807469000,1777225807469000,1310988,-0.009576807,-0.033518825,-9.821015,0.0,0,0,0,0,1
1777225808469000,1777225808469000,1310988,0.04070143,-0.007182605,-9.8042555,0.0,0,0,0,0,1
1777225809469000,1777225809469000,1310988,-0.033518825,-0.090979666,-10.78109,0.0,0,0,0,0,1
1777225810469000,1777225810469000,1310988,-0.11252748,0.0047884034,-8.595184,0.0,0,0,0,0,1
1777225811469000,1777225811469000,1310988,-0.062249243,-0.033518825,-9.351752,0.0,0,0,0,0,1
1777225812469000,1777225812469000,1310988,0.0047884034,0.02633622,-9.533711,0.0,0,0,0,0,1
1777225813469000,1777225813469000,1310988,0.0,0.055066638,-9.742006,0.0,0,0,0,0,1
1777225814469000,1777225814469000,1310988,-0.019153614,0.01436521,-10.129868,0.0,0,0,0,0,1
1777225815469000,1777225815469000,1310988,-0.32321724,-0.04070143,-10.005369,0.0,0,0,0,0,1
1777225816469000,1777225816469000,1310988,-0.25139117,0.06943185,-9.885659,0.0,0,0,0,0,1
1777225817469000,1777225817469000,1310988,-0.15322891,0.021547815,-9.816227,0.0,0,0,0,0,1
1777225818469000,1777225818469000,1310988,-0.25617957,0.009576807,-9.785102,0.0,0,0,0,0,1
1777225819469000,1777225819469000,1310988,-0.2825158,-0.0047884034,-9.794679,0.0,0,0,0,0,1
1777225820469000,1777225820469000,1310988,-0.35913026,-0.0023942017,-9.770737,0.0,0,0,0,0,1
1777225821469000,1777225821469000,1310988,-0.31364042,0.035913024,-9.847352,0.0,0,0,0,0,1
1777225822469000,1777225822469000,1310988,-0.34955344,-0.06703765,-9.866506,0.0,0,0,0,0,1
1777225823469000,1777225823469000,1310988,-0.3184288,0.090979666,-9.794679,0.0,0,0,0,0,1
1777225824469000,1777225824469000,1310988,-0.41180268,-0.062249243,-9.773131,0.0,0,0,0,0,1
1777225825469000,1777225825469000,1310988,-0.5291186,-0.17717093,-9.7324295,0.0,0,0,0,0,1
1777225826469000,1777225826469000,1310988,-0.47405192,-0.090979666,-9.82341,0.0,0,0,0,0,1
1777225827469000,1777225827469000,1310988,-0.40940848,-0.10534488,-9.746795,0.0,0,0,0,0,1
1777225828469000,1777225828469000,1310988,-0.41180268,-0.08619126,-9.794679,0.0,0,0,0,0,1
1777225829469000,1777225829469000,1310988,-0.36391866,-0.062249243,-9.753978,0.0,0,0,0,0,1
