timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
1777225821765000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225822269000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225822773000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225823277000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225823781000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225824285000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225824789000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225825293000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225825797000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225826301000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225826805000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225827309000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225827813000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225828317000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225828821000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225829325000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225829829000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225830333000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225830837000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225831341000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225831849000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225832353000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225832857000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225833361000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225833865000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225834369000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225834877000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225835381000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225835741000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225835753000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225835849000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225835861000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225836029000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225836533000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225837037000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225837541000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225838045000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225838549000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225839053000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225839557000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225839701000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225839845000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225840349000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225840853000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225841357000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225841861000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225842365000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225842869000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225843373000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225843877000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225844381000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225844885000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225845389000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225845893000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225846397000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225846901000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225847405000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225847909000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225848413000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225848917000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225849421000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225849925000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225850429000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225850933000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225851437000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225851941000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225852445000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225852949000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225853453000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225853957000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225854461000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225854965000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225855469000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225855973000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225856429000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225856441000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225856705000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225857209000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225857389000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225857893000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225858397000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225858901000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225859405000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225859909000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225860257000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225860269000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225860533000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225861037000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225861541000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225862045000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225862549000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225863053000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225863557000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225864061000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225864565000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225865069000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225865573000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225866077000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225866581000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225867085000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225867589000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225868093000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225868597000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225869101000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225869605000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225870109000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225870613000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225871117000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225871621000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225872125000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225872629000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225873133000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225873637000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225874141000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225874645000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225875149000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225875653000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225876157000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225876661000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225877165000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225877669000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225878173000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225878305000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225878329000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225878833000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225879337000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225879841000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225880345000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225880849000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225881353000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225881857000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225882361000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225882865000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225883369000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225883873000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225884377000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225884881000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225885385000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225885889000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225886393000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225886897000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225887401000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225887905000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225888409000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225888913000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225889417000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225889921000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225890425000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225890929000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225891433000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225891937000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225892441000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225892945000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225893449000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225893953000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225894457000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225894961000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225895465000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225895969000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225896473000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225896977000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225897481000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225897985000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225898489000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225898993000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225899497000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225900001000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225900505000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225901009000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225901513000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225902017000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225902521000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225903025000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225903529000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225904033000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225904537000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225905041000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225905549000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225906053000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225906557000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225907061000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225907565000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225908069000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225908573000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225909077000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225909581000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225910085000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225910589000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225911093000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225911597000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225912101000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225912605000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225913109000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225913613000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225914117000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225914621000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225915125000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225915629000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225916133000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225916637000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225917141000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225917645000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225918149000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225918653000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225919157000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225919661000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225920165000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225920669000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225921173000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225921677000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225922181000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225922685000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225923189000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225923693000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225924197000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225924701000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225925205000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225925709000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225926213000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225926717000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225927221000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225927725000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225928229000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225928733000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225929237000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225929741000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225930245000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225930749000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225931253000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225931553000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225932057000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225932561000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225933065000,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225933545000,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1777225934049000,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0
