timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
1777225797573000,0.0,0.0,0.0
1777225797577000,0.0,0.0,0.0
1777225797773000,0.0,0.0,0.0
1777225797973000,0.0,0.0,0.0
1777225798173000,0.0,0.0,0.0
1777225798373000,0.0,0.0,0.0
1777225798573000,0.0,0.0,0.0
1777225798773000,0.0,0.0,0.0
1777225798973000,0.0,0.0,0.0
1777225799173000,0.0,0.0,0.0
1777225799373000,0.0,0.0,0.0
1777225799573000,-0.00031162144,-0.00023103495,3.939646e-05
1777225799773000,-0.000471274,-0.0005518188,7.381157e-05
1777225799969000,-0.00045930955,-0.00086860586,5.3989603e-05
1777225800173000,-0.00041960273,-0.0011674735,5.2001116e-05
1777225800373000,-0.00026422253,-0.0013892271,6.731431e-05
1777225800573000,-0.00021973116,-0.0018029473,9.71641e-05
1777225800773000,2.6624039e-05,-0.0023030743,9.793136e-05
1777225800973000,0.00018892066,-0.002886414,8.6010696e-05
1777225801173000,0.0004962339,-0.003441512,9.5291776e-05
1777225801373000,0.00065045577,-0.0033610426,6.420331e-05
1777225801573000,0.00046612349,-0.0023321218,6.129737e-05
1777225801773000,0.0002708175,-0.0016835564,8.2088394e-05
1777225801969000,0.00014306029,-0.0013056262,0.00010721572
1777225802173000,0.0001633762,-0.00095761585,8.078965e-05
1777225802373000,0.00020017743,-0.00080024364,6.772658e-05
1777225802573000,9.637373e-05,-0.0005988665,3.9064336e-05
1777225802773000,0.00011016255,-0.0004930557,5.645867e-05
1777225802973000,5.9475486e-05,-0.00037531712,9.582232e-05
1777225803173000,3.0341766e-05,-0.00031052736,4.69986e-05
1777225803373000,6.5346605e-05,-0.00023839685,3.8549413e-05
1777225803573000,4.4100263e-05,-0.00023504758,-1.390843e-06
1777225803773000,1.5998521e-05,-0.000120793135,4.637414e-05
1777225803973000,-8.679346e-05,-7.703087e-05,2.4573872e-05
1777225804173000,1.4688755e-05,-6.6039924e-05,2.4143303e-05
1777225804373000,8.7231034e-05,-2.3014974e-05,9.909042e-06
1777225804573000,-1.315896e-05,-1.5069807e-05,2.5836418e-05
1777225804773000,-1.4329626e-06,-4.026475e-05,4.970849e-05
1777225804973000,-5.009311e-05,-3.9199695e-05,3.707205e-05
1777225805173000,-2.6675109e-05,-6.1395665e-05,5.207325e-05
1777225805373000,-1.8210438e-05,-1.1077407e-05,7.3571595e-05
1777225805573000,1.871543e-05,-4.739313e-05,-9.985506e-06
1777225805773000,9.2222224e-05,-6.2242057e-06,-5.4733533e-05
1777225805973000,0.0001246031,-1.1257536e-05,-6.368005e-05
1777225806173000,1.739764e-05,-1.2933242e-05,-7.9590114e-05
1777225806373000,-2.3700759e-05,3.39228e-05,-2.6676778e-05
1777225806573000,-1.7239083e-05,-6.9236603e-07,-2.6625885e-06
1777225806773000,-1.5496023e-05,1.7506165e-05,5.2041112e-05
1777225806969000,-6.2560444e-05,1.8515846e-05,8.636208e-05
1777225807173000,-5.4512922e-05,-1.3599012e-05,6.4041786e-05
1777225807373000,-3.9044306e-05,-4.574235e-05,-7.027182e-05
1777225807573000,0.000113627524,2.4241941e-05,-6.462499e-05
1777225807773000,3.231209e-05,-4.3513955e-07,-1.43770285e-05
1777225807973000,-4.5291774e-05,3.883564e-05,7.942583e-06
1777225808173000,-5.2553023e-05,9.212004e-06,3.9210598e-05
1777225808373000,-4.578002e-06,1.2915905e-05,3.3175496e-05
1777225808573000,-1.9172945e-05,-9.055501e-06,-9.345566e-06
1777225808773000,-1.2238934e-06,1.3397305e-05,-5.8569412e-08
1777225808973000,4.322832e-05,1.7096121e-05,3.5776608e-05
1777225809173000,-9.9898225e-06,-2.6494894e-05,4.002255e-06
1777225809369000,-7.1601985e-06,2.6976402e-05,3.295437e-05
1777225809573000,-5.789362e-05,3.525166e-05,-1.86269e-05
1777225809773000,-3.3182834e-05,1.6777834e-05,-6.372109e-05
1777225809973000,4.5435678e-05,-7.654107e-07,-6.1679e-05
1777225810173000,-1.684502e-05,3.027244e-05,-1.43622565e-05
1777225810373000,-3.4268243e-05,1.0199803e-05,4.7008678e-05
1777225810573000,-4.6515517e-05,-2.4452715e-05,8.765466e-05
1777225810773000,9.405455e-06,-2.54839e-05,-1.3166389e-05
1777225810973000,3.5691515e-05,7.915619e-06,-5.793177e-05
1777225811173000,6.523333e-05,-2.3417426e-05,-3.5216206e-05
1777225811373000,-3.9002527e-05,-1.5587779e-05,-2.9808303e-05
1777225811573000,9.743446e-06,-3.6081678e-05,3.7029517e-05
1777225811773000,1.3821173e-06,3.059352e-06,7.305655e-07
1777225811973000,4.7967173e-05,-5.5791725e-06,-1.8808407e-05
1777225812173000,-1.716079e-05,4.420829e-05,-1.8482226e-05
1777225812373000,7.796289e-06,9.934123e-06,3.509853e-06
1777225812569000,2.8449886e-06,4.079251e-06,-3.1328343e-06
1777225812769000,7.448297e-05,1.1191075e-05,6.6300486e-06
1777225812973000,-6.851016e-06,3.609254e-05,3.4355402e-05
1777225813173000,0.00015320386,-0.0013844337,-0.00070052233
1777225813373000,0.00073477987,-0.002739257,-0.0013079095
1777225813573000,0.00058162725,-0.0026075537,-0.00043755726
1777225813773000,-0.00018879524,-0.0019854847,0.00040172954
1777225813973000,-0.00054321816,2.5900164e-05,0.0007493652
1777225814173000,-0.00051113655,0.0014604428,0.00059488905
1777225814373000,-0.00019752291,0.0017754526,0.00026013682
1777225814573000,4.342682e-05,0.0016035892,1.5539936e-05
1777225814773000,0.00016906454,0.0012710706,-0.00013579866
1777225814973000,0.00010411253,0.0018126812,-9.605063e-05
1777225815173000,2.6882644e-05,0.0027410875,-4.1299507e-05
