timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
1777225798353000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03541696,0.007458951,6.024951e-11,0.012258313,0.02279297,-9.79602,0.0004261057,-0.0015552861,-0.000511327,0.0006091993,0.00069317606,0.00061482925,6.0403836e-05,3.6453188e-05,2.3865547e-05,0.0,0.0
1777225799353000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.041070845,0.0074443747,5.529441e-11,0.0097683435,-0.01139623,-9.788167,0.0033023197,-0.0021092235,0.0023435818,0.0011167858,0.000944514,0.001397955,3.7329806e-05,3.0343295e-05,5.0379873e-05,0.0,0.0
1777225800353000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03892736,0.007842344,9.400236e-11,-0.008714895,-0.0012448137,-9.804352,-0.0034514568,8.522115e-05,-0.00080960087,0.0008850902,0.0007509758,0.0010869729,4.9011513e-05,3.576191e-05,4.6812856e-05,0.0,0.0
1777225801353000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03938212,0.007207659,2.1222012e-10,-0.0077572144,0.0031605188,-9.915634,0.007286409,-0.028655615,0.00051132636,0.0013729961,0.0012165261,0.008437846,1.5313024e-05,0.00013383411,3.757757e-05,0.0,0.0
1777225802353000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.042274214,0.007683675,1.343221e-10,-0.015131354,-0.006895117,-10.576625,-0.0027696874,0.009246496,0.001533981,0.001006823,0.0015841513,0.0018285706,0.00015329101,2.964351e-05,4.941814e-05,0.0,0.0
1777225803353000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04398035,0.007864261,8.753641e-11,0.0025857387,-0.013503124,-9.912378,0.00070307474,-0.0035153728,-0.0012144017,0.0019565532,0.00085069693,0.0026978021,5.6567307e-05,4.766111e-05,5.0179395e-05,0.0,0.0
1777225804353000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040233705,0.0077179153,8.657993e-11,0.019440917,0.004501272,-9.858844,0.0012357067,-0.001171791,-0.0023435818,0.0014843154,0.0011637898,0.0014727007,4.1034895e-05,7.343027e-05,4.7992093e-05,0.0,0.0
1777225805353000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.044420645,0.008391118,5.4280632e-11,0.008619126,0.00402243,-9.8502245,0.0024927186,-0.00072437985,0.001406149,0.0015123459,0.00063661835,0.0025326847,3.9427276e-05,6.1937695e-05,2.2551081e-05,0.0,0.0
1777225806353000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04329933,0.008038581,7.460966e-11,0.007661445,0.0027774458,-9.841318,-0.00036218995,0.00012783181,-0.0028122982,0.0013346476,0.0007340467,0.0013867816,4.0869403e-05,0.00011053028,1.9989298e-05,0.0,0.0
1777225807353000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.041050002,0.008294951,9.4896965e-11,-0.015227122,-0.008235883,-9.803777,-0.0007243798,-0.00034088476,0.0055606803,0.0014368147,0.0010366114,0.0018128334,6.988122e-05,7.257634e-05,2.7142247e-05,0.0,0.0
