timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_flarm,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1777225798481000,4000000.0,1.0,32981.08,0.0,67492,0,64.741035,205,334,0,0,0,1.6292683,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225799181000,4000000.0,1.0,32981.08,0.0,67805,0,64.741035,206,334,0,0,0,1.6213592,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225800413000,4000000.0,1.0,32392.432,0.0,68351,0,20.916336,208,334,0,0,0,1.6057693,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225801033000,4000000.0,1.0,32392.432,0.0,68625,0,20.916336,209,334,0,0,0,1.5980861,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225802277000,4000000.0,1.0,32204.184,0.0,69177,0,41.832672,211,334,0,0,0,1.5829384,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225802997000,4000000.0,1.0,32455.18,0.0,69497,0,41.832672,212,334,0,0,0,1.5754716,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225804437000,4000000.0,1.0,32560.758,0.0,70128,0,20.916336,214,334,0,0,0,1.5607476,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225805049000,4000000.0,1.0,32560.758,0.0,70400,0,20.916336,215,334,0,0,0,1.5534884,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225806329000,4000000.0,1.0,32323.707,0.0,70966,0,41.832672,217,334,0,0,0,1.5391705,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225806925000,4000000.0,1.0,32721.117,0.0,71233,0,41.832672,218,334,0,0,0,1.5321101,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225808237000,4000000.0,1.0,32182.271,0.0,71811,0,20.916336,220,334,0,0,0,1.5181818,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225809469000,4000000.0,1.0,32404.383,0.0,72360,0,20.916336,222,334,0,0,0,1.5045046,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225810133000,4000000.0,1.0,32404.383,0.0,72652,0,20.916336,223,334,0,0,0,1.4977578,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225811285000,4000000.0,1.0,32439.244,0.0,73163,0,41.832672,225,334,0,0,0,1.4844445,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225811981000,4000000.0,1.0,32272.91,0.0,73476,0,41.832672,226,334,0,0,0,1.4778761,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225813289000,4000000.0,1.0,32390.44,0.0,74051,0,20.916336,228,334,0,0,0,1.4649123,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225813929000,4000000.0,1.0,32281.873,0.0,74336,0,41.832672,229,334,0,0,0,1.4585153,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225815217000,4000000.0,1.0,33244.023,0.0,74903,0,20.916336,231,334,0,0,0,1.4458874,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225815857000,4000000.0,1.0,32562.75,0.0,75189,0,41.832672,232,334,0,0,0,1.4396552,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225817193000,4000000.0,1.0,32484.064,0.0,75783,0,20.916336,234,334,0,0,0,1.4273504,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225817853000,4000000.0,1.0,32237.053,0.0,76076,0,41.832672,235,334,0,0,0,1.4212766,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777225819309000,4000000.0,1.0,32553.785,0.0,76720,0,20.916336,237,334,0,0,0,1.4092827,0,2,0,1,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
