timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1777225797569000,1777225797569000,197388,0.21325095,0.0034883402,0.42651656,0
1777225797701000,1777225797637000,197388,0.21402499,0.0053713503,0.43073395,0
1777225797705000,1777225797705000,197388,0.21176173,0.00589247,0.43427056,0
1777225797837000,1777225797773000,197388,0.21493582,0.0052968157,0.42971087,0
1777225797841000,1777225797841000,197388,0.21209835,0.00085337914,0.43370312,0
1777225797973000,1777225797909000,197388,0.21592143,0.0059076203,0.42979574,0
1777225797977000,1777225797977000,197388,0.21562633,0.008914178,0.44023368,0
1777225798109000,1777225798045000,197388,0.21414135,0.005494772,0.428873,0
1777225798113000,1777225798113000,197388,0.22229807,0.009372035,0.430441,0
1777225798245000,1777225798181000,197388,0.21592018,0.005698454,0.43000174,0
1777225798249000,1777225798249000,197388,0.21970043,0.008024305,0.42784035,0
1777225798381000,1777225798317000,197388,0.21453314,0.0061748903,0.42951748,0
1777225798385000,1777225798385000,197388,0.2223676,0.007945367,0.44376224,0
1777225798517000,1777225798453000,197388,0.21525991,0.006144284,0.4296931,0
1777225798521000,1777225798521000,197388,0.20964819,0.006053461,0.42844763,0
1777225798653000,1777225798589000,197388,0.2147997,0.0053790477,0.43108705,0
1777225798657000,1777225798657000,197388,0.21372744,0.012433002,0.42622763,0
1777225798793000,1777225798793000,197388,0.21625946,0.0038255972,0.43241605,0
1777225798925000,1777225798861000,197388,0.21448201,0.0056153163,0.43104526,0
1777225798929000,1777225798929000,197388,0.20182993,0.0017573236,0.42968217,0
1777225799065000,1777225799065000,197388,0.21194635,0.014270909,0.41998154,0
1777225799197000,1777225799133000,197388,0.21558914,0.0069602067,0.4298194,0
1777225799201000,1777225799201000,197388,0.21753079,0.01002057,0.42995602,0
1777225799333000,1777225799269000,197388,0.21530977,0.0062756347,0.42784697,0
1777225799337000,1777225799337000,197388,0.20929824,0.0018823592,0.43029737,0
1777225799473000,1777225799473000,197388,0.21298635,0.0137623465,0.43391252,0
1777225799605000,1777225799541000,197388,0.21568371,0.005048991,0.42824176,0
1777225799609000,1777225799609000,197388,0.22537233,0.0026172607,0.43294623,0
1777225799741000,1777225799677000,197388,0.21608922,0.007522164,0.42971405,0
1777225799745000,1777225799745000,197388,0.21766213,0.0148792965,0.4315668,0
1777225799877000,1777225799813000,197388,0.21641316,0.0048493627,0.43125737,0
1777225799881000,1777225799881000,197388,0.2084856,0.0009916375,0.424038,0
1777225800013000,1777225799949000,197388,0.21520194,0.005666057,0.42968643,0
1777225800017000,1777225800017000,197388,0.20962493,0.0051781973,0.4234673,0
