timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,is_logging,num_messages
1777225873573000,23108.588,304.06036,0,137,3523,1024000,0,3,1,187
1777225874573000,23410.344,304.03043,0,137,5610,1024000,0,3,1,187
1777225875573000,23713.61,304.02063,0,137,5201,1024000,0,3,1,187
1777225876573000,24017.82,304.02304,0,137,3566,1024000,0,3,1,187
1777225877573000,24320.342,304.00427,0,139,3523,1024000,0,3,1,187
1777225878573000,24623.324,303.99167,0,139,3752,1024000,0,3,1,187
1777225879573000,24924.703,303.95978,0,140,5239,1024000,0,3,1,187
1777225880573000,25226.05,303.92834,0,140,6530,1024000,0,3,1,187
1777225881573000,25531.375,303.94495,0,141,3620,1024000,0,3,1,187
1777225882573000,25833.71,303.92603,0,142,3462,1024000,0,3,1,187
1777225883573000,26134.959,303.89487,0,142,5279,1024000,0,3,1,187
1777225884573000,26436.512,303.86795,0,142,6431,1024000,0,3,1,187
1777225885573000,26741.998,303.88632,0,142,3566,1024000,0,3,1,187
1777225886573000,27041.781,303.84024,0,142,6322,1024000,0,3,1,187
1777225887573000,27347.207,303.85785,0,142,3961,1024000,0,3,1,187
1777225888573000,27651.014,303.8573,0,143,2570,1024000,0,3,1,187
1777225889573000,27949.705,303.80115,0,143,6588,1024000,0,3,1,187
1777225890573000,28255.256,303.81998,0,143,3523,1024000,0,3,1,187
1777225891573000,28556.28,303.79022,0,144,5158,1024000,0,3,1,187
1777225892573000,28859.162,303.78067,0,144,4950,1024000,0,3,1,187
1777225893573000,29160.305,303.75317,0,145,6530,1024000,0,3,1,187
1777225894573000,29465.93,303.77246,0,145,3523,1024000,0,3,1,187
1777225895573000,29768.31,303.75827,0,145,3643,1024000,0,3,1,187
1777225896573000,30069.344,303.73074,0,146,5279,1024000,0,3,1,187
1777225897573000,30371.016,303.71014,0,146,6550,1024000,0,3,1,187
1777225898573000,30673.473,303.69775,0,146,6614,1024000,0,3,1,187
1777225899573000,30976.059,303.68686,0,147,6398,1024000,0,3,1,187
1777225900573000,31281.383,303.70276,0,148,3961,1024000,0,3,1,187
1777225901573000,31585.387,303.70563,0,148,2669,1024000,0,3,1,187
1777225902573000,31883.785,303.6551,0,150,6606,1024000,0,3,1,187
1777225903573000,32189.938,303.67865,0,150,3523,1024000,0,3,1,187
1777225904573000,32492.531,303.66852,0,150,3632,1024000,0,3,1,187
1777225905573000,32793.996,303.6481,0,150,5321,1024000,0,3,1,187
1777225906573000,33095.14,303.62515,0,150,6688,1024000,0,3,1,187
1777225907573000,33400.844,303.64404,0,150,3424,1024000,0,3,1,187
1777225908573000,33701.56,303.61765,0,152,5049,1024000,0,3,1,187
1777225909573000,34005.36,303.61926,0,153,3852,1024000,0,3,1,187
1777225910573000,34305.336,303.58704,0,154,6530,1024000,0,3,1,187
1777225911573000,34610.918,303.60455,0,154,3566,1024000,0,3,1,187
1777225912573000,34910.605,303.5705,0,154,6541,1024000,0,3,1,187
1777225913573000,35216.008,303.58627,0,154,3999,1024000,0,3,1,187
1777225914573000,35520.047,303.59012,0,155,2669,1024000,0,3,1,187
1777225915573000,35820.086,303.56006,0,155,5092,1024000,0,3,1,187
1777225916573000,36124.133,303.56412,0,155,3561,1024000,0,3,1,187
1777225917573000,36426.742,303.5562,0,155,3632,1024000,0,3,1,187
1777225918573000,36728.19,303.5388,0,156,5201,1024000,0,3,1,187
1777225919573000,37030.72,303.5305,0,156,5201,1024000,0,3,1,187
1777225920573000,37334.84,303.53528,0,157,3523,1024000,0,3,1,187
1777225921573000,37637.414,303.52753,0,157,3424,1024000,0,3,1,187
1777225922573000,37938.473,303.50778,0,157,5509,1024000,0,3,1,187
1777225923573000,38241.367,303.5029,0,157,5212,1024000,0,3,1,187
1777225924573000,38542.812,303.4867,0,157,6421,1024000,0,3,1,187
1777225925573000,38845.34,303.47922,0,157,6541,1024000,0,3,1,187
1777225926573000,39150.766,303.4943,0,157,3961,1024000,0,3,1,187
1777225927573000,39454.746,303.49805,0,157,2570,1024000,0,3,1,187
1777225928573000,39753.645,303.46295,0,157,6530,1024000,0,3,1,187
1777225929573000,40058.52,303.47363,0,160,3643,1024000,0,3,1,187
1777225930573000,40360.96,303.46585,0,161,3571,1024000,0,3,1,187
1777225931573000,40662.87,303.45425,0,161,5201,1024000,0,3,1,187
1777225932573000,40967.55,303.46332,0,161,2623,1024000,0,3,1,187
1777225933573000,41267.637,303.4385,0,161,5122,1024000,0,3,1,187
