timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
1777225797553000,1777225797401000,6620172,-0.12197339,0.10333863,-0.028504856,12.367254,7.2999837e-06
1777225797609000,1777225797453000,6620172,-0.122485526,0.103405654,-0.060735352,12.367287,3.314104e-05
1777225797657000,1777225797505000,6620172,-0.12299507,0.10333863,-0.060467355,12.367254,3.28493e-05
1777225797713000,1777225797557000,6620172,-0.12282567,0.103405654,0.020089798,12.367287,3.6260533e-06
1777225797761000,1777225797609000,6620172,-0.1234167,0.10333863,-0.07013698,12.367254,4.4195527e-05
1777225797817000,1777225797661000,6620172,-0.12384667,0.103405654,-0.05099126,12.367287,2.3360091e-05
1777225797865000,1777225797713000,6620172,-0.12404078,0.10333863,-0.023034431,12.367254,4.766934e-06
1777225797921000,1777225797765000,6620172,-0.124076664,0.103405654,-0.004255116,12.367287,1.626694e-07
1777225797969000,1777225797817000,6620172,-0.12431512,0.10333863,-0.028297603,12.367254,7.1942163e-06
1777225798025000,1777225797869000,6620172,-0.12443026,0.103405654,-0.01365485,12.367287,1.6751626e-06
1777225798073000,1777225797921000,6620172,-0.12482519,0.10333863,-0.046864904,12.367254,1.9732388e-05
1777225798129000,1777225797973000,6620172,-0.124820486,0.103405654,0.0005576089,12.367287,2.79346e-09
1777225798177000,1777225798025000,6620172,-0.124975525,0.10333863,-0.018398508,12.367253,3.0412314e-06
1777225798233000,1777225798077000,6620172,-0.12548473,0.103405654,-0.060388245,12.367287,3.2763317e-05
1777225798281000,1777225798129000,6620172,-0.1253963,0.10333863,0.0104945,12.367253,9.894817e-07
1777225798337000,1777225798181000,6620172,-0.12574165,0.103405654,-0.040955022,12.367287,1.506945e-05
1777225798385000,1777225798233000,6620172,-0.1266792,0.10333863,-0.111257866,12.367253,0.000111210466
1777225798441000,1777225798285000,6620172,-0.12689097,0.103405654,-0.025115237,12.367287,5.6670574e-06
1777225798489000,1777225798337000,6620172,-0.1275339,0.10333863,-0.07629506,12.367253,5.2297037e-05
1777225798545000,1777225798389000,6620172,-0.12784989,0.103405654,-0.037474647,12.367287,1.2617061e-05
1777225798593000,1777225798441000,6620172,-0.1283631,0.10333863,-0.06090133,12.367253,3.3322514e-05
1777225798649000,1777225798493000,6620172,-0.12859337,0.103405654,-0.027307063,12.367287,6.699356e-06
1777225798697000,1777225798545000,6620172,-0.12897867,0.10333863,-0.045723036,12.367253,1.8782543e-05
1777225798753000,1777225798597000,6620172,-0.12900044,0.103405654,-0.0025826097,12.367287,5.992398e-08
1777225798801000,1777225798649000,6620172,-0.12910123,0.10333863,-0.011960253,12.367253,1.285183e-06
1777225798857000,1777225798701000,6620172,-0.12927844,0.103405654,-0.021014735,12.367287,3.9676274e-06
1777225798905000,1777225798753000,6620172,-0.12921923,0.10333863,0.0070250183,12.367253,4.433831e-07
1777225798961000,1777225798805000,6620172,-0.12935582,0.103405654,-0.016197026,12.367287,2.3569676e-06
1777225799009000,1777225798857000,6620172,-0.13008521,0.10333863,-0.08655605,12.367253,6.730992e-05
1777225799065000,1777225798909000,6620172,-0.13021295,0.103405654,-0.015147939,12.367287,2.0615325e-06
1777225799113000,1777225798961000,6620172,-0.13093486,0.10333863,-0.0856684,12.367253,6.5936445e-05
1777225799169000,1777225799013000,6620172,-0.13137402,0.103405654,-0.05207905,12.367287,2.43674e-05
1777225799217000,1777225799065000,6620172,-0.13204886,0.10333863,-0.08008228,12.367253,5.7617857e-05
1777225799273000,1777225799117000,6620172,-0.13247733,0.103405654,-0.050812468,12.367287,2.3196564e-05
1777225799321000,1777225799169000,6620172,-0.1327026,0.10333863,-0.026732877,12.367253,6.4206e-06
1777225799377000,1777225799221000,6620172,-0.13335973,0.103405654,-0.07792972,12.367287,5.456188e-05
1777225799425000,1777225799273000,6620172,-0.13377379,0.10333863,-0.049135387,12.367253,2.169067e-05
1777225799481000,1777225799325000,6620172,-0.13445972,0.103405654,-0.08134462,12.367286,5.944848e-05
1777225799529000,1777225799377000,6620172,-0.13482104,0.10333863,-0.042877927,12.367253,1.6517784e-05
1777225799585000,1777225799429000,6620172,-0.13481748,0.103405654,0.00042162836,12.367286,1.597139e-09
1777225799633000,1777225799481000,6620172,-0.13485125,0.10333863,-0.004006982,12.367253,1.4425105e-07
1777225799689000,1777225799533000,6620172,-0.13527796,0.103405654,-0.050604075,12.367286,2.3006687e-05
1777225799737000,1777225799585000,6620172,-0.13550174,0.10333863,-0.02655676,12.367253,6.3362804e-06
1777225799793000,1777225799637000,6620172,-0.1356821,0.103405654,-0.021389127,12.367286,4.1102594e-06
1777225799841000,1777225799689000,6620172,-0.13558798,0.10333863,0.011170387,12.367253,1.1210388e-06
1777225799897000,1777225799741000,6620172,-0.13565129,0.103405654,-0.0075089484,12.367286,5.065722e-07
1777225799945000,1777225799793000,6620172,-0.1357526,0.10333863,-0.01202327,12.367253,1.2987616e-06
1777225800001000,1777225799845000,6620172,-0.1361663,0.103405654,-0.04906185,12.367286,2.1625738e-05
1777225800049000,1777225799897000,6620172,-0.13693294,0.10333863,-0.09097603,12.367253,7.435979e-05
1777225800105000,1777225799949000,6620172,-0.13697694,0.103405654,-0.0052179396,12.367286,2.4461394e-07
1777225800153000,1777225800001000,6620172,-0.13717715,0.10333863,-0.023759142,12.367253,5.071608e-06
1777225800209000,1777225800053000,6620172,-0.13737169,0.103405654,-0.023070648,12.367286,4.781924e-06
1777225800257000,1777225800105000,6620172,-0.13795741,0.10333863,-0.06950697,12.367253,4.3405118e-05
1777225800313000,1777225800157000,6620172,-0.13774006,0.103405654,0.025774792,12.367286,5.9686126e-06
1777225800361000,1777225800209000,6620172,-0.13831368,0.10333863,-0.068070486,12.367253,4.162957e-05
1777225800417000,1777225800261000,6620172,-0.13860054,0.103405654,-0.034019083,12.367286,1.0397484e-05
1777225800465000,1777225800313000,6620172,-0.13880174,0.10333863,-0.023875043,12.367253,5.1212096e-06
1777225800521000,1777225800365000,6620172,-0.1387219,0.103405654,0.0094682425,12.367286,8.0541895e-07
1777225800569000,1777225800417000,6620172,-0.13880093,0.10333863,-0.009379908,12.367253,7.9046276e-07
1777225800625000,1777225800469000,6620172,-0.13852423,0.103405654,0.032813385,12.367286,9.673534e-06
1777225800673000,1777225800521000,6620172,-0.1387289,0.10333863,-0.024287045,12.367253,5.2994837e-06
