timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
1777225797569000,0.0,0.9999688,0.0,0.0,0.00789251,0.0,0.0,-0.001
1777225797577000,0.0,0.9999693,0.0,0.0,0.007836683,0.0,0.0,-0.001
1777225797617000,0.0,0.99996877,0.0,0.0,0.0079026725,0.0,0.0,-0.001
1777225797665000,0.0,0.9999687,0.0,0.0,0.007911679,0.0,0.0,-0.001
1777225797721000,0.0,0.99996924,0.0,0.0,0.007841945,0.0,0.0,-0.001
1777225797769000,0.0,0.9999699,0.0,0.0,0.00775511,0.0,0.0,-0.001
1777225797817000,0.0,0.99997014,0.0,0.0,0.007733528,0.0,0.0,-0.001
1777225797865000,0.0,0.99997073,0.0,0.0,0.0076473043,0.0,0.0,-0.001
1777225797921000,0.0,0.99997145,0.0,0.0,0.0075586415,0.0,0.0,-0.001
1777225797969000,0.0,0.99997133,0.0,0.0,0.007571359,0.0,0.0,-0.001
1777225798025000,0.0,0.99997073,0.0,0.0,0.0076513104,0.0,0.0,-0.001
1777225798065000,0.0,0.9999708,0.0,0.0,0.007642098,0.0,0.0,-0.001
1777225798121000,0.0,0.99997103,0.0,0.0,0.0076082824,0.0,0.0,-0.001
1777225798169000,0.0,0.99997157,0.0,0.0,0.0075437203,0.0,0.0,-0.001
1777225798217000,0.0,0.99997216,0.0,0.0,0.007460853,0.0,0.0,-0.001
1777225798265000,0.0,0.9999722,0.0,0.0,0.0074496684,0.0,0.0,-0.001
1777225798321000,0.0,0.99997234,0.0,0.0,0.007437297,0.0,0.0,-0.001
1777225798369000,0.0,0.99997246,0.0,0.0,0.0074197776,0.0,0.0,-0.001
1777225798417000,0.0,0.9999725,0.0,0.0,0.0074158027,0.0,0.0,-0.001
1777225798465000,0.0,0.9999724,0.0,0.0,0.0074325087,0.0,0.0,-0.001
1777225798521000,0.0,0.99997234,0.0,0.0,0.0074392646,0.0,0.0,-0.001
1777225798569000,0.0,0.99997306,0.0,0.0,0.0073390426,0.0,0.0,-0.001
1777225798617000,0.0,0.99997276,-0.0005434616,-0.00057489,0.007338728,0.0,0.0,-0.0087818615
1777225798673000,0.0,0.9999726,-0.000705747,-0.000696705,0.0073385476,0.0,0.0,-0.016095074
1777225798721000,0.0,0.9999727,-0.00048563216,-0.0007135963,0.0073386915,0.0,0.0,-0.02267513
1777225798769000,0.0,0.9999728,-0.0005656637,-0.00035645394,0.0073388405,0.0,0.0,-0.029923348
1777225798817000,0.0,0.99997294,-0.00047599355,-0.00020408593,0.0073389458,0.0,0.0,-0.03759395
1777225798865000,0.0,0.99997276,-0.00062106043,-0.00045861793,0.007338757,0.0,0.0,-0.045899477
1777225798921000,0.0,0.99997276,-0.0007233005,-0.00032044537,0.0073388116,0.0,0.0,-0.05601315
1777225798969000,0.0,0.9999728,-0.00059029064,-0.00031399334,0.0073388573,0.0,0.0,-0.06500724
1777225799025000,0.0,0.99997276,-0.00067609426,-0.00033036462,0.00733882,0.0,0.0,-0.07621148
1777225799073000,0.0,0.9999725,-0.0009882937,-0.0003100964,0.0073387395,0.0,0.0,-0.086082704
1777225799121000,0.0,0.99997264,-0.00083466276,-0.00044430603,0.0073386733,0.0,0.0,-0.096317284
1777225799169000,0.0,0.9999725,-0.0008941616,-0.0005770298,0.007338526,0.0,0.0,-0.10730023
1777225799217000,0.0,0.99997246,-0.000954601,-0.0005573438,0.0073385104,0.0,0.0,-0.118311875
1777225799265000,0.0,0.9999725,-0.00060547993,-0.0008404035,0.007338528,0.0,0.0,-0.13009848
1777225799321000,0.0,0.9999728,-0.00052217115,-0.00045185667,0.007338805,0.0,0.0,-0.14426951
1777225799369000,0.0,0.9999728,-0.0004432089,-0.00050060044,0.0073388186,0.0,0.0,-0.15709877
1777225799417000,0.0,0.9999727,-0.00066375354,-0.0005518054,0.0073386743,0.0,0.0,-0.17014395
1777225799473000,0.0,0.99997294,-0.00041432123,-0.00031073912,0.0073389136,0.0,0.0,-0.18594484
1777225799521000,0.0,0.99997276,-0.0006253318,-0.00048457086,0.0073387385,0.0,0.0,-0.19980012
1777225799569000,0.0,0.99997485,-0.0006439128,-0.00018003072,0.007055162,0.0,0.0,-0.21423881
1777225799617000,0.0,0.9999751,-0.00047022323,-0.00027733253,0.0070401873,0.0,0.0,-0.22896011
1777225799665000,0.0,0.9999748,-0.00027824455,-0.00046968416,0.007085307,0.0,0.0,-0.24411526
1777225799721000,0.0,0.9999752,-0.00051038974,-0.00071719085,0.0069927303,0.0,0.0,-0.26253137
