timestamp,control_power[0],control_power[1],control_power[2]
1777225820025000,7.52758e-06,1.648959e-05,1.04815e-07
1777225820525000,6.815009e-06,1.4416936e-05,1.5154414e-07
1777225821025000,6.7009673e-06,1.8414326e-05,1.4296671e-07
1777225821525000,4.4119593e-06,2.4990875e-05,1.7785159e-07
1777225822025000,4.057296e-06,2.2471513e-05,3.648607e-07
1777225822525000,4.109016e-06,1.9811543e-05,4.3497838e-07
1777225823025000,4.932784e-06,2.350764e-05,2.6761384e-07
1777225823525000,4.8190163e-06,2.1161735e-05,1.17530625e-07
1777225824025000,7.720784e-06,1.7727814e-05,7.1373286e-08
1777225824525000,7.377471e-06,2.1983646e-05,2.866236e-07
1777225825025000,6.426199e-06,2.9066752e-05,4.2000417e-07
1777225825525000,7.949268e-06,2.0954236e-05,1.2076808e-07
1777225826025000,3.827222e-06,2.0760412e-05,1.6204434e-07
1777225826525000,5.7841685e-06,1.6321756e-05,2.130373e-07
1777225827025000,5.9098743e-06,1.4544194e-05,3.4650674e-07
1777225827525000,6.787178e-06,2.4210203e-05,1.18846685e-07
1777225828025000,4.477985e-06,2.1209258e-05,8.704502e-08
1777225828525000,6.179253e-06,2.1777834e-05,1.3538917e-07
1777225829025000,6.3614607e-06,2.0737534e-05,9.159191e-08
1777225829525000,4.6019477e-06,3.2954682e-05,2.5816976e-07
1777225830025000,3.911651e-06,1.4875226e-05,9.642162e-08
1777225830525000,5.9184185e-06,1.6575452e-05,1.2786948e-07
1777225831025000,6.722114e-06,1.953125e-05,3.261379e-08
1777225831525000,4.1836806e-06,1.6795519e-05,1.8873978e-07
1777225832025000,5.199161e-06,2.2474534e-05,1.2021921e-07
1777225832525000,5.1245715e-06,2.027642e-05,2.0442988e-07
1777225833025000,6.0061857e-06,2.0577134e-05,2.1371906e-07
1777225833525000,5.691764e-06,1.9805539e-05,7.516518e-08
1777225834025000,6.7194533e-06,2.0670393e-05,7.540317e-08
1777225834525000,6.0377843e-06,2.309552e-05,7.372513e-08
1777225835025000,7.589332e-06,1.6761038e-05,1.65517e-07
1777225835525000,3.7965012e-06,2.3648026e-05,6.247639e-08
1777225836025000,3.9942006e-06,2.2260649e-05,7.5833654e-08
1777225836525000,4.5378983e-06,2.2733391e-05,6.033724e-08
1777225837025000,4.0106643e-06,2.047917e-05,2.8516304e-08
1777225837525000,5.5233195e-06,1.7785675e-05,6.2565086e-08
1777225838025000,6.617624e-06,2.1602244e-05,6.957453e-08
1777225838525000,5.5671644e-06,1.760073e-05,8.00029e-08
1777225839025000,6.05681e-06,1.8547986e-05,1.5265833e-07
1777225839525000,5.785039e-06,2.1325402e-05,1.2834764e-07
1777225840025000,3.7188733e-05,3.1222746e-05,2.0767546e-05
1777225840525000,6.4597853e-06,1.6035034e-05,1.5021468e-05
1777225841025000,7.07566e-06,2.0263904e-05,3.3230212e-06
1777225841525000,8.089288e-06,1.6477226e-05,1.3106352e-06
1777225842025000,4.687573e-06,1.6478247e-05,1.14789636e-07
1777225842525000,8.691246e-06,2.9567029e-05,1.3809257e-07
1777225843025000,1.1507257e-05,2.2173472e-05,7.8405314e-08
1777225843525000,6.4102337e-06,1.1499699e-05,7.0530845e-08
1777225844025000,5.61001e-06,8.510582e-06,8.059244e-08
1777225844525000,3.4057482e-06,8.943796e-06,1.2731716e-07
1777225845025000,6.9493767e-06,1.0852895e-05,5.0510874e-07
1777225845525000,3.5802864e-06,1.0494885e-05,4.5484342e-07
1777225846025000,5.678269e-06,7.37502e-06,4.726837e-07
1777225846525000,5.5558685e-06,5.506676e-06,2.0015278e-07
1777225847025000,9.096174e-06,7.4612494e-06,1.7940195e-07
1777225847525000,3.500229e-06,1.2387573e-05,1.2146242e-07
1777225848025000,5.7191746e-06,8.187933e-06,1.0705686e-07
1777225848525000,6.3538705e-06,7.956091e-06,1.3602438e-07
1777225849025000,5.3577605e-06,1.4274941e-05,1.8698795e-07
1777225849525000,8.596765e-06,7.573323e-06,1.8311859e-07
1777225850025000,6.6902717e-06,6.7389306e-06,3.8954826e-07
1777225850525000,6.519089e-06,1.3260757e-05,9.398454e-08
1777225851025000,4.5287065e-06,7.2285275e-06,1.8682037e-07
1777225851525000,3.5210005e-06,1.2515119e-05,1.0342186e-07
1777225852025000,3.8870603e-06,1.032084e-05,1.0546689e-07
1777225852525000,5.6636673e-06,1.01562055e-05,1.3146912e-07
1777225853025000,7.0081524e-06,1.0615325e-05,1.6198945e-07
1777225853525000,5.160052e-06,8.718296e-06,7.918225e-08
1777225854025000,4.827599e-06,1.0447302e-05,1.8058878e-07
1777225854525000,5.824089e-06,8.912546e-06,8.1902144e-08
1777225855025000,4.3301757e-06,7.277319e-06,3.5217886e-07
1777225855525000,5.7893735e-06,7.999955e-06,2.4662302e-07
1777225856025000,8.357212e-06,1.3063753e-05,4.305183e-07
1777225856525000,5.8376295e-06,1.1855038e-05,7.006465e-07
1777225857025000,5.3187505e-06,9.78251e-06,2.3451494e-07
1777225857525000,4.710181e-06,9.181781e-06,1.8969403e-07
1777225858025000,4.6362484e-06,5.5073688e-06,5.2441084e-08
1777225858525000,3.7192385e-06,6.2121844e-06,7.817371e-08
1777225859025000,6.142544e-06,1.1140441e-05,1.7664226e-07
1777225859525000,6.293145e-06,4.278686e-06,2.1211076e-07
1777225860025000,4.4943786e-06,7.4045097e-06,1.04963604e-07
1777225860525000,6.5342483e-06,8.808779e-06,8.1286466e-08
1777225861025000,5.6748595e-06,8.455413e-06,2.2448373e-07
1777225861525000,4.787537e-06,6.669166e-06,3.3588086e-07
1777225862025000,9.181749e-06,7.78266e-06,1.7931116e-07
1777225862525000,7.962927e-06,8.843526e-06,6.4784345e-08
1777225863025000,6.4629457e-06,1.0110726e-05,8.718369e-08
1777225863525000,6.2281897e-06,7.895797e-06,8.249244e-08
1777225864025000,6.513641e-06,1.1130702e-05,5.4089533e-08
1777225864525000,3.9743923e-06,7.4889253e-06,2.4947238e-07
1777225865025000,4.5848597e-06,6.2453087e-06,4.3798016e-07
1777225865525000,4.4119133e-06,9.034964e-06,1.05363476e-07
1777225866025000,5.1644256e-06,4.028379e-06,9.251395e-08
1777225866525000,9.570223e-06,4.037194e-06,1.7111645e-07
1777225867025000,4.661762e-06,1.0687668e-05,3.416008e-07
1777225867525000,4.5827614e-06,9.274245e-06,1.7160116e-07
1777225868025000,3.5190649e-06,1.0662852e-05,9.4437915e-08
1777225868525000,4.9386326e-06,8.228326e-06,6.839709e-08
1777225869025000,5.3869753e-06,5.8532387e-06,8.450496e-08
1777225869525000,8.041917e-06,9.201405e-06,4.2414303e-08
1777225870025000,3.846746e-06,9.692495e-06,2.4185093e-07
1777225870525000,8.557884e-06,6.6524462e-06,1.3523896e-07
1777225871025000,8.932148e-06,2.2919308e-05,6.5887194e-05
1777225871525000,3.862273e-05,2.2059823e-05,0.00061649305
1777225872025000,2.167773e-05,2.142695e-05,0.00029647892
1777225872525000,2.0419166e-05,1.5963507e-05,0.00029151543
1777225873025000,0.000100127734,1.3565017e-05,0.0006283492
1777225873525000,6.1324805e-05,2.1217355e-05,0.0003373121
1777225874025000,2.6686945e-05,1.1567161e-05,0.000102638325
1777225874525000,9.6663105e-05,1.6586358e-05,0.0011038813
1777225875025000,3.313164e-05,1.4004465e-05,0.00044401127
1777225875525000,1.3302772e-05,2.2685683e-05,0.00015901859
1777225876025000,1.8750909e-05,2.9632674e-05,0.00033649142
1777225876525000,2.560982e-05,1.5677477e-05,0.0003442748
1777225877025000,1.691447e-05,2.5128797e-05,0.0001875702
1777225877525000,1.0103474e-05,2.081634e-05,7.517381e-05
1777225878025000,1.0997341e-05,1.5369593e-05,1.4548044e-05
1777225878525000,1.012065e-05,1.3123354e-05,9.664232e-06
1777225879025000,5.9776457e-06,2.7269067e-05,6.834272e-07
1777225879525000,4.355922e-06,2.3505985e-05,8.006148e-07
1777225880025000,4.850494e-06,1.771291e-05,3.6951874e-07
1777225880525000,5.7327093e-06,1.9631578e-05,3.5161804e-07
1777225881025000,5.9221666e-06,2.1643551e-05,2.8748877e-07
1777225881525000,5.5060596e-06,2.1369728e-05,2.17651e-07
1777225882025000,8.034018e-06,1.680412e-05,1.639188e-07
1777225882525000,5.7338466e-06,1.8522693e-05,2.415659e-07
1777225883025000,4.6033824e-06,2.5226502e-05,3.2326284e-07
1777225883525000,7.021701e-06,2.0419404e-05,2.6223543e-07
1777225884025000,6.475669e-06,2.2951734e-05,1.3020038e-07
1777225884525000,3.1902957e-06,2.3939008e-05,1.16884536e-07
1777225885025000,3.445024e-06,2.4049898e-05,1.07560695e-07
1777225885525000,7.3135016e-06,2.606169e-05,1.3208455e-07
1777225886025000,5.341671e-06,1.6686117e-05,3.409222e-07
1777225886525000,6.3183434e-06,2.4528219e-05,3.8196757e-07
1777225887025000,5.235594e-06,1.7264088e-05,5.093708e-08
1777225887525000,4.7146195e-06,1.9092147e-05,8.741578e-08
1777225888025000,6.9425982e-06,1.6052005e-05,3.5989363e-08
1777225888525000,6.732525e-06,1.9842448e-05,1.729069e-07
1777225889025000,7.125339e-06,2.399789e-05,7.913371e-08
1777225889525000,4.949021e-06,2.0232985e-05,8.079086e-08
1777225890025000,6.033279e-06,1.7411008e-05,5.9123014e-08
1777225890525000,8.021644e-06,1.797287e-05,3.1427896e-07
1777225891025000,4.764972e-06,2.1056594e-05,1.9279872e-07
1777225891525000,3.94162e-06,2.0243097e-05,7.4169634e-08
1777225892025000,6.6673847e-06,2.1955377e-05,8.9281315e-08
1777225892525000,5.747644e-06,1.9359719e-05,1.0873675e-07
1777225893025000,3.783125e-06,1.697152e-05,3.7101533e-08
1777225893525000,5.1826564e-06,2.1836175e-05,2.8346736e-07
1777225894025000,8.036993e-06,2.0986423e-05,2.0709444e-07
1777225894525000,6.054393e-06,2.2910759e-05,9.6041674e-08
1777225895025000,4.7569647e-06,1.4532474e-05,2.2777311e-07
1777225895525000,4.399538e-06,1.5939155e-05,2.1381588e-07
1777225896025000,5.022141e-06,2.3748182e-05,1.9664269e-07
1777225896525000,8.845975e-06,1.8641951e-05,8.0221575e-08
1777225897025000,8.529175e-06,3.043611e-05,1.0215638e-07
1777225897525000,3.7536583e-06,1.9517534e-05,9.459197e-08
1777225898025000,7.0487613e-06,1.9991583e-05,2.547663e-07
1777225898525000,4.5724105e-06,2.8033728e-05,4.1958907e-07
1777225899025000,6.605785e-06,2.0769008e-05,5.3215234e-07
1777225899525000,5.373609e-06,1.8515886e-05,1.2981235e-07
1777225900025000,5.4748757e-06,2.2885322e-05,7.240135e-08
1777225900525000,4.1960448e-06,2.0029793e-05,4.1020562e-07
1777225901025000,6.777994e-06,1.6925575e-05,1.07565164e-07
1777225901525000,8.4314215e-06,1.4267026e-05,2.2709e-07
1777225902025000,4.0339196e-06,9.188716e-06,1.6580206e-06
1777225902525000,5.506049e-06,1.1791432e-05,1.5024874e-06
1777225903025000,7.4666464e-06,1.3945679e-05,2.5773306e-05
1777225903525000,4.806131e-05,1.1953315e-05,0.00066633616
1777225904025000,3.3732013e-05,7.1825207e-06,0.00044861392
1777225904525000,1.5322747e-05,1.1153732e-05,0.00021739777
1777225905025000,2.3626479e-05,8.638706e-06,0.00031909734
1777225905525000,2.4143405e-05,1.3595292e-05,0.0003363725
1777225906025000,2.1980963e-05,1.3854267e-05,0.000229189
1777225906525000,6.39421e-05,1.2697921e-05,0.00089911954
1777225907025000,4.4760778e-05,6.6875828e-06,0.00074691564
1777225907525000,1.3557681e-05,1.1083772e-05,0.0001546989
1777225908025000,2.2999762e-05,1.0518363e-05,0.00029229606
1777225908525000,2.5734967e-05,1.1372407e-05,0.00035172448
1777225909025000,2.3591836e-05,6.0638386e-06,0.00026064916
1777225909525000,9.35965e-06,8.155956e-06,6.147222e-05
1777225910025000,8.862917e-06,1.0572976e-05,3.5318204e-05
1777225910525000,4.599807e-06,3.1316288e-06,9.051327e-06
1777225911025000,4.270228e-06,6.210332e-06,1.0653309e-06
1777225911525000,6.1969217e-06,6.1040605e-06,1.7580194e-07
1777225912025000,6.7412584e-06,9.2062355e-06,6.682994e-08
1777225912525000,6.3614393e-06,6.0631987e-06,2.664346e-07
1777225913025000,4.3935756e-06,1.27097155e-05,2.8288324e-07
1777225913525000,5.2382743e-06,1.0221345e-05,1.6049927e-07
1777225914025000,6.851518e-06,1.3598698e-05,2.572188e-07
1777225914525000,4.3656314e-06,5.3706376e-06,1.0264723e-07
1777225915025000,4.93292e-06,6.6407424e-06,5.282111e-08
1777225915525000,5.339333e-06,1.0580645e-05,3.3457386e-08
1777225916025000,6.683729e-06,4.8321162e-06,7.336699e-08
1777225916525000,5.0971043e-06,1.50873775e-05,1.2814242e-07
1777225917025000,8.023405e-06,8.725672e-06,8.817031e-08
1777225917525000,5.463702e-06,7.0941987e-06,1.4074345e-07
1777225918025000,7.623436e-06,1.0905524e-05,1.467618e-07
1777225918525000,8.634412e-06,1.419474e-05,4.3199865e-08
1777225919025000,6.268322e-06,1.37789575e-05,3.2646503e-07
1777225919525000,6.38022e-06,8.751837e-06,3.0280896e-07
1777225920025000,5.2046703e-06,8.639504e-06,1.745381e-07
1777225920525000,3.8852377e-06,9.658808e-06,6.936954e-08
1777225921025000,5.7411567e-06,1.42057725e-05,4.1051134e-08
1777225921525000,4.2166216e-06,1.3324456e-05,3.7572203e-08
1777225922025000,5.805714e-06,4.7293206e-06,1.40195e-07
1777225922525000,4.9264045e-06,9.791905e-06,1.8086902e-07
1777225923025000,6.299185e-06,1.3749977e-05,2.988554e-08
1777225923525000,3.8518256e-06,1.4373675e-05,1.8108094e-07
1777225924025000,3.9817514e-06,6.911459e-06,2.138399e-07
1777225924525000,4.5406796e-06,6.261366e-06,1.5383394e-07
1777225925025000,5.9092627e-06,6.8558325e-06,8.1248835e-08
1777225925525000,5.6644017e-06,7.698458e-06,1.547238e-07
1777225926025000,5.7309617e-06,7.1330032e-06,7.650732e-08
1777225926525000,5.255823e-06,1.10313595e-05,1.5205158e-07
1777225927025000,5.57002e-06,7.836911e-06,1.0930979e-07
1777225927525000,5.9010026e-06,9.106194e-06,1.0527149e-07
1777225928025000,5.3852305e-06,4.88829e-06,2.585523e-07
1777225928525000,4.9342916e-06,6.124139e-06,1.1833374e-07
1777225929025000,4.698752e-06,4.7573362e-06,4.5351022e-08
1777225929525000,1.3394015e-05,5.3823524e-06,2.9001166e-07
1777225930025000,2.9962182e-05,8.484712e-06,1.245008e-06
1777225930525000,4.5556117e-05,1.5337313e-05,1.959875e-06
1777225931025000,4.8637245e-05,1.6898513e-05,2.3869115e-06
1777225931525000,3.1990836e-05,2.0372867e-05,1.0289839e-06
1777225932025000,3.2415486e-05,1.6305334e-05,8.4686076e-07
1777225932525000,3.1011867e-05,1.4380065e-05,1.3862458e-06
1777225933025000,3.4160046e-05,1.5029834e-05,7.417694e-07
1777225933525000,2.8220882e-05,1.5103376e-05,5.6476256e-07
1777225934025000,6.3415564e-06,4.12304e-06,7.2401946e-08
1777225934525000,3.5100004e-06,3.6993613e-06,1.765196e-07
