timestamp,load,ram_usage
1777225797321000,0.30120483,0.20137022
1777225797821000,0.31707317,0.2013584
1777225798321000,0.34615386,0.20138955
1777225798821000,0.28169015,0.20136905
1777225799321000,0.32467532,0.20134617
1777225799821000,0.34117648,0.20135958
1777225800321000,0.3164557,0.20134854
1777225800821000,0.3253012,0.20135248
1777225801321000,0.32467532,0.2013296
1777225801821000,0.3409091,0.20130871
1777225802321000,0.3,0.20132804
1777225802821000,0.3,0.20130989
1777225803321000,0.2857143,0.20128466
1777225803821000,0.3243243,0.20129058
1777225804321000,0.31343284,0.20128545
1777225804821000,0.29333332,0.20125666
1777225805321000,0.2987013,0.20123616
1777225805821000,0.2987013,0.20125075
1777225806321000,0.31764707,0.20123695
1777225806821000,0.33707866,0.20121525
1777225807321000,0.28947368,0.20121959
1777225807821000,0.30487806,0.20122235
1777225808321000,0.2835821,0.20121092
1777225808821000,0.3253012,0.20121053
1777225809321000,0.30769232,0.2011975
1777225809821000,0.3026316,0.20117621
1777225810321000,0.3068182,0.20115374
1777225810821000,0.29885057,0.20115729
1777225811321000,0.29268292,0.20115729
1777225811821000,0.28985506,0.20113482
1777225812321000,0.3116883,0.20111115
1777225812821000,0.28985506,0.20111273
1777225813321000,0.30952382,0.20111273
1777225813821000,0.3026316,0.2011147
1777225814321000,0.29411766,0.20108394
1777225814821000,0.3125,0.20107093
1777225815321000,0.30666667,0.2010729
1777225815821000,0.30136988,0.20106146
1777225816321000,0.2972973,0.20106895
1777225816821000,0.2875,0.20105082
1777225817321000,0.2857143,0.20105515
1777225817821000,0.30379745,0.20104016
1777225818321000,0.2972973,0.20105477
1777225818821000,0.2923077,0.20102835
1777225819321000,0.31343284,0.20102164
1777225819821000,0.3068182,0.20102756
1777225820321000,0.33707866,0.20100074
1777225820821000,0.2837838,0.20101139
1777225821321000,0.32142857,0.2009889
1777225821821000,0.32258064,0.20102006
1777225822321000,0.31764707,0.20101178
1777225822821000,0.30379745,0.20101532
1777225823321000,0.2857143,0.20099679
1777225823821000,0.3108108,0.20097432
1777225824321000,0.30120483,0.20097826
1777225824821000,0.33734939,0.20097826
1777225825321000,0.33333334,0.20097826
1777225825821000,0.3375,0.20095932
1777225826321000,0.2857143,0.20093764
1777225826821000,0.29411766,0.20091517
1777225827321000,0.2987013,0.2009124
1777225827821000,0.3243243,0.20088717
1777225828321000,0.30487806,0.20086548
1777225828821000,0.32098764,0.20084497
1777225829321000,0.29577464,0.20083709
1777225829821000,0.31506848,0.20081343
1777225830321000,0.27272728,0.20079844
