timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1777225798433000,1777225798433000,1310988,-0.0031957934,-0.009054748,0.0053263223,0.0,0,0,0,0,1
1777225799433000,1777225799433000,1310988,0.007989483,-0.0026631611,-0.011185277,0.0,0,0,0,0,1
1777225800433000,1777225800433000,1310988,-0.0031957934,0.0,-0.013315806,0.0,0,0,0,0,1
1777225801433000,1777225801433000,1310988,-0.002130529,-0.023435818,-0.0026631611,0.0,0,0,0,0,1
1777225802433000,1777225802433000,1310988,-0.0127831735,0.016511599,-0.004261058,0.0,0,0,0,0,1
1777225803433000,1777225803433000,1310988,-0.006924219,0.0,-0.0031957934,0.0,0,0,0,0,1
1777225804433000,1777225804433000,1310988,-0.004261058,0.011185277,-0.00479369,0.0,0,0,0,0,1
1777225805433000,1777225805433000,1310988,-0.01438107,0.0058589545,0.017576864,0.0,0,0,0,0,1
1777225806433000,1777225806433000,1310988,0.0005326322,-0.006924219,-0.0063915867,0.0,0,0,0,0,1
1777225807433000,1777225807433000,1310988,0.002130529,-0.00958738,-0.010652645,0.0,0,0,0,0,1
1777225808433000,1777225808433000,1310988,0.008522116,-0.004261058,0.015446335,0.0,0,0,0,0,1
1777225809433000,1777225809433000,1310988,0.011185277,-0.010120012,0.006924219,0.0,0,0,0,0,1
1777225810433000,1777225810433000,1310988,0.009054748,-0.025566347,-0.0053263223,0.0,0,0,0,0,1
1777225811433000,1777225811433000,1310988,-0.013315806,0.015446335,0.0010652645,0.0,0,0,0,0,1
1777225812433000,1777225812433000,1310988,0.0026631611,0.0026631611,-0.011185277,0.0,0,0,0,0,1
1777225813433000,1777225813433000,1310988,0.009054748,-0.4048005,-0.051665325,0.0,0,0,0,0,1
1777225814433000,1777225814433000,1310988,-0.0010652645,0.041545313,0.007989483,0.0,0,0,0,0,1
1777225815433000,1777225815433000,1310988,0.002130529,0.39627838,0.0053263223,0.0,0,0,0,0,1
1777225816433000,1777225816433000,1310988,-0.011717909,0.0127831735,0.007989483,0.0,0,0,0,0,1
1777225817433000,1777225817433000,1310988,0.00479369,-0.047404267,-0.0015978967,0.0,0,0,0,0,1
1777225818433000,1777225818433000,1310988,-0.0026631611,-0.043675844,-0.00958738,0.0,0,0,0,0,1
1777225819433000,1777225819433000,1310988,-0.0026631611,0.007989483,0.0010652645,0.0,0,0,0,0,1
1777225820433000,1777225820433000,1310988,-0.0031957934,0.0010652645,-0.0058589545,0.0,0,0,0,0,1
1777225821433000,1777225821433000,1310988,0.0031957934,-0.00479369,0.0037284256,0.0,0,0,0,0,1
1777225822433000,1777225822433000,1310988,0.0031957934,0.020240024,-0.011717909,0.0,0,0,0,0,1
1777225823433000,1777225823433000,1310988,-0.022370555,0.020240024,-0.01438107,0.0,0,0,0,0,1
1777225824433000,1777225824433000,1310988,0.00479369,-0.020772656,0.0015978967,0.0,0,0,0,0,1
1777225825433000,1777225825433000,1310988,0.02396845,-0.010120012,0.00958738,0.0,0,0,0,0,1
1777225826433000,1777225826433000,1310988,-0.0063915867,0.0127831735,-0.00479369,0.0,0,0,0,0,1
1777225827433000,1777225827433000,1310988,-0.0010652645,-0.010120012,0.009054748,0.0,0,0,0,0,1
1777225828433000,1777225828433000,1310988,-0.008522116,0.006924219,-0.0015978967,0.0,0,0,0,0,1
1777225829433000,1777225829433000,1310988,0.007989483,0.0127831735,-0.0063915867,0.0,0,0,0,0,1
1777225830433000,1777225830433000,1310988,-0.00479369,0.004261058,0.0026631611,0.0,0,0,0,0,1
1777225831433000,1777225831433000,1310988,0.015978966,0.0026631611,0.0031957934,0.0,0,0,0,0,1
1777225832433000,1777225832433000,1310988,0.004261058,0.0026631611,0.0053263223,0.0,0,0,0,0,1
1777225833433000,1777225833433000,1310988,0.0,0.008522116,-0.0058589545,0.0,0,0,0,0,1
1777225834433000,1777225834433000,1310988,0.0015978967,-0.0053263223,-0.0058589545,0.0,0,0,0,0,1
1777225835433000,1777225835433000,1310988,0.014913702,0.0010652645,-0.0010652645,0.0,0,0,0,0,1
1777225836433000,1777225836433000,1310988,0.007456851,-0.0005326322,-0.002130529,0.0,0,0,0,0,1
1777225837433000,1777225837433000,1310988,0.012250541,0.0026631611,0.0053263223,0.0,0,0,0,0,1
1777225838433000,1777225838433000,1310988,0.0010652645,0.010652645,-0.0015978967,0.0,0,0,0,0,1
1777225839433000,1777225839433000,1310988,0.002130529,-0.015978966,0.0026631611,0.0,0,0,0,0,1
1777225840433000,1777225840433000,1310988,0.0,-0.0005326322,-0.006924219,0.0,0,0,0,0,1
1777225841433000,1777225841433000,1310988,-0.0053263223,0.007989483,-0.0015978967,0.0,0,0,0,0,1
1777225842433000,1777225842433000,1310988,-0.020772656,0.3291667,-0.0026631611,0.0,0,0,0,0,1
1777225843433000,1777225843433000,1310988,0.0010652645,0.008522116,-0.015978966,0.0,0,0,0,0,1
1777225844433000,1777225844433000,1310988,-0.009054748,-0.07563378,-0.013315806,0.0,0,0,0,0,1
1777225845433000,1777225845433000,1310988,0.0015978967,-0.07829694,0.017576864,0.0,0,0,0,0,1
1777225846433000,1777225846433000,1310988,0.0005326322,-0.021837922,-0.0005326322,0.0,0,0,0,0,1
1777225847433000,1777225847433000,1310988,0.0053263223,0.035153728,0.00479369,0.0,0,0,0,0,1
1777225848433000,1777225848433000,1310988,0.008522116,0.009054748,0.004261058,0.0,0,0,0,0,1
1777225849433000,1777225849433000,1310988,-0.0015978967,0.007989483,-0.0005326322,0.0,0,0,0,0,1
1777225850433000,1777225850433000,1310988,0.0037284256,0.008522116,0.0015978967,0.0,0,0,0,0,1
1777225851433000,1777225851433000,1310988,-0.002130529,-0.0010652645,0.0010652645,0.0,0,0,0,0,1
1777225852433000,1777225852433000,1310988,-0.0005326322,-0.0031957934,-0.0063915867,0.0,0,0,0,0,1
1777225853433000,1777225853433000,1310988,-0.010652645,-0.00958738,0.011717909,0.0,0,0,0,0,1
1777225854433000,1777225854433000,1310988,-0.007456851,0.002130529,-0.0037284256,0.0,0,0,0,0,1
1777225855433000,1777225855433000,1310988,0.0037284256,0.0037284256,0.006924219,0.0,0,0,0,0,1
1777225856433000,1777225856433000,1310988,0.0,-0.009054748,0.010652645,0.0,0,0,0,0,1
1777225857433000,1777225857433000,1310988,-0.0015978967,0.0,-0.0026631611,0.0,0,0,0,0,1
1777225858433000,1777225858433000,1310988,-0.007989483,0.002130529,0.0037284256,0.0,0,0,0,0,1
1777225859433000,1777225859433000,1310988,-0.016511599,-0.0005326322,-0.008522116,0.0,0,0,0,0,1
1777225860433000,1777225860433000,1310988,0.004261058,0.0015978967,-0.010120012,0.0,0,0,0,0,1
1777225861433000,1777225861433000,1310988,-0.00479369,0.0031957934,-0.007989483,0.0,0,0,0,0,1
1777225862433000,1777225862433000,1310988,0.0,0.0005326322,-0.0026631611,0.0,0,0,0,0,1
1777225863433000,1777225863433000,1310988,0.00958738,-0.0015978967,0.0063915867,0.0,0,0,0,0,1
1777225864433000,1777225864433000,1310988,0.0,-0.0015978967,0.017044231,0.0,0,0,0,0,1
1777225865433000,1777225865433000,1310988,-0.00479369,0.011717909,0.0031957934,0.0,0,0,0,0,1
