timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
1777225797561000,1777225797403000,0.0034738744,0.00035202957,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225797609000,1777225797455000,0.0019547057,0.0007484338,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225797665000,1777225797507000,0.00083546375,0.0006438339,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225797713000,1777225797559000,0.0008311193,0.0030422194,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225797769000,1777225797611000,0.001055372,0.0025259114,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225797817000,1777225797663000,0.0010498839,0.0026134846,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225797873000,1777225797715000,0.0009010401,0.0027006026,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225797921000,1777225797767000,0.00117438,0.0021860711,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225797977000,1777225797819000,0.002034024,0.00047487416,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798025000,1777225797871000,0.0019147807,0.0015710376,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798081000,1777225797923000,0.0017819656,0.0013645039,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798129000,1777225797975000,0.0017726994,0.00035643182,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798185000,1777225798027000,0.00033791063,0.0010534308,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798233000,1777225798079000,0.00078772614,0.0001476843,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798289000,1777225798131000,0.0014691018,0.00024762435,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798337000,1777225798183000,0.0014614624,0.000646117,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798393000,1777225798235000,0.0016185847,0.00095636403,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798441000,1777225798287000,0.0020020313,0.0014518792,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798497000,1777225798339000,0.0030638934,0.001044549,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798545000,1777225798391000,0.0007611076,0.0007614199,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798601000,1777225798443000,0.0003760973,0.00055604446,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798649000,1777225798495000,0.0009943362,0.0010459683,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798705000,1777225798547000,0.0007423845,0.0003416767,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798753000,1777225798599000,0.00037797302,0.0004375562,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798809000,1777225798651000,0.00037600752,0.00026357162,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798857000,1777225798703000,0.000932055,0.0008633974,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798913000,1777225798755000,0.001141809,4.136091e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225798961000,1777225798807000,0.0007581753,0.00014185384,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225799017000,1777225798859000,0.00074883323,0.00035937206,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225799065000,1777225798911000,0.0009928381,0.00055586756,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225799121000,1777225798963000,0.00075316266,0.0013555894,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225799169000,1777225799015000,0.0011337395,0.00084805203,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225799225000,1777225799067000,0.0007448138,0.00035875046,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225799273000,1777225799119000,0.0023204393,0.0010557375,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225799329000,1777225799171000,0.0015750203,0.00014909334,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777225799377000,1777225799223000,0.0021792315,0.00015075422,0.0,1,0,0,0,0,0,0,0,0,0,0,0
