timestamp,defer_failsafes_timeout_s,disable_auto_disarm,defer_failsafes,disable_auto_set_home,source_type,source_id
1777225795741000,0,0,0,0,0,0
1777225796245000,0,0,0,0,0,0
1777225796749000,0,0,0,0,0,0
1777225797253000,0,0,0,0,0,0
1777225797761000,0,0,0,0,0,0
1777225798265000,0,0,0,0,0,0
1777225798773000,0,0,0,0,0,0
1777225799277000,0,0,0,0,0,0
1777225799781000,0,0,0,0,0,0
1777225800285000,0,0,0,0,0,0
1777225800789000,0,0,0,0,0,0
1777225801293000,0,0,0,0,0,0
1777225801797000,0,0,0,0,0,0
1777225802301000,0,0,0,0,0,0
1777225802805000,0,0,0,0,0,0
1777225803309000,0,0,0,0,0,0
1777225803813000,0,0,0,0,0,0
1777225804317000,0,0,0,0,0,0
1777225804821000,0,0,0,0,0,0
1777225805325000,0,0,0,0,0,0
1777225805829000,0,0,0,0,0,0
1777225806333000,0,0,0,0,0,0
1777225806837000,0,0,0,0,0,0
1777225807341000,0,0,0,0,0,0
1777225807845000,0,0,0,0,0,0
1777225808349000,0,0,0,0,0,0
1777225808853000,0,0,0,0,0,0
1777225809357000,0,0,0,0,0,0
1777225809861000,0,0,0,0,0,0
1777225810365000,0,0,0,0,0,0
1777225810869000,0,0,0,0,0,0
1777225811373000,0,0,0,0,0,0
1777225811877000,0,0,0,0,0,0
1777225812381000,0,0,0,0,0,0
1777225812885000,0,0,0,0,0,0
1777225813389000,0,0,0,0,0,0
1777225813893000,0,0,0,0,0,0
1777225814397000,0,0,0,0,0,0
1777225814901000,0,0,0,0,0,0
1777225815405000,0,0,0,0,0,0
1777225815909000,0,0,0,0,0,0
1777225816413000,0,0,0,0,0,0
1777225816917000,0,0,0,0,0,0
1777225817421000,0,0,0,0,0,0
1777225817925000,0,0,0,0,0,0
1777225818429000,0,0,0,0,0,0
1777225818933000,0,0,0,0,0,0
1777225819437000,0,0,0,0,0,0
1777225819941000,0,0,0,0,0,0
1777225820445000,0,0,0,0,0,0
1777225820949000,0,0,0,0,0,0
1777225821453000,0,0,0,0,0,0
1777225821957000,0,0,0,0,0,0
1777225822461000,0,0,0,0,0,0
1777225822965000,0,0,0,0,0,0
1777225823469000,0,0,0,0,0,0
1777225823973000,0,0,0,0,0,0
1777225824477000,0,0,0,0,0,0
1777225824981000,0,0,0,0,0,0
1777225825485000,0,0,0,0,0,0
1777225825989000,0,0,0,0,0,0
1777225826493000,0,0,0,0,0,0
1777225826997000,0,0,0,0,0,0
1777225827501000,0,0,0,0,0,0
1777225828005000,0,0,0,0,0,0
1777225828509000,0,0,0,0,0,0
1777225829013000,0,0,0,0,0,0
1777225829517000,0,0,0,0,0,0
1777225830021000,0,0,0,0,0,0
1777225830525000,0,0,0,0,0,0
1777225831029000,0,0,0,0,0,0
1777225831537000,0,0,0,0,0,0
1777225832041000,0,0,0,0,0,0
1777225832545000,0,0,0,0,0,0
1777225833049000,0,0,0,0,0,0
1777225833553000,0,0,0,0,0,0
1777225834057000,0,0,0,0,0,0
1777225834561000,0,0,0,0,0,0
1777225835069000,0,0,0,0,0,0
1777225835573000,0,0,0,0,0,0
1777225836077000,0,0,0,0,0,0
1777225836581000,0,0,0,0,0,0
1777225837085000,0,0,0,0,0,0
1777225837589000,0,0,0,0,0,0
1777225838093000,0,0,0,0,0,0
1777225838597000,0,0,0,0,0,0
1777225839101000,0,0,0,0,0,0
1777225839605000,0,0,0,0,0,0
1777225840109000,0,0,0,0,0,0
1777225840613000,0,0,0,0,0,0
1777225841117000,0,0,0,0,0,0
1777225841621000,0,0,0,0,0,0
1777225842125000,0,0,0,0,0,0
1777225842629000,0,0,0,0,0,0
1777225843133000,0,0,0,0,0,0
1777225843637000,0,0,0,0,0,0
1777225844141000,0,0,0,0,0,0
1777225844645000,0,0,0,0,0,0
1777225845149000,0,0,0,0,0,0
1777225845653000,0,0,0,0,0,0
1777225846157000,0,0,0,0,0,0
1777225846661000,0,0,0,0,0,0
1777225847165000,0,0,0,0,0,0
1777225847669000,0,0,0,0,0,0
1777225848173000,0,0,0,0,0,0
1777225848677000,0,0,0,0,0,0
1777225849181000,0,0,0,0,0,0
1777225849685000,0,0,0,0,0,0
1777225850189000,0,0,0,0,0,0
1777225850693000,0,0,0,0,0,0
1777225851197000,0,0,0,0,0,0
1777225851701000,0,0,0,0,0,0
1777225852205000,0,0,0,0,0,0
1777225852709000,0,0,0,0,0,0
1777225853213000,0,0,0,0,0,0
1777225853717000,0,0,0,0,0,0
1777225854221000,0,0,0,0,0,0
1777225854725000,0,0,0,0,0,0
1777225855229000,0,0,0,0,0,0
1777225855733000,0,0,0,0,0,0
1777225856237000,0,0,0,0,0,0
1777225856741000,0,0,0,0,0,0
1777225857245000,0,0,0,0,0,0
1777225857749000,0,0,0,0,0,0
1777225858253000,0,0,0,0,0,0
1777225858757000,0,0,0,0,0,0
1777225859261000,0,0,0,0,0,0
1777225859765000,0,0,0,0,0,0
1777225860269000,0,0,0,0,0,0
1777225860773000,0,0,0,0,0,0
1777225861277000,0,0,0,0,0,0
1777225861781000,0,0,0,0,0,0
1777225862285000,0,0,0,0,0,0
1777225862789000,0,0,0,0,0,0
1777225863293000,0,0,0,0,0,0
1777225863797000,0,0,0,0,0,0
1777225864301000,0,0,0,0,0,0
1777225864805000,0,0,0,0,0,0
1777225865309000,0,0,0,0,0,0
1777225865813000,0,0,0,0,0,0
1777225866317000,0,0,0,0,0,0
1777225866821000,0,0,0,0,0,0
1777225867325000,0,0,0,0,0,0
1777225867829000,0,0,0,0,0,0
