timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1777225797565000,0,47.3977424,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225797573000,0,47.3977423,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225797669000,0,47.3977424,8.545594399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225797773000,0,47.3977424,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225797869000,0,47.3977423,8.5455945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225797973000,0,47.3977424,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225798069000,0,47.3977424,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225798165000,0,47.3977425,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225798269000,0,47.3977424,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225798373000,0,47.3977423,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225798469000,0,47.3977423,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225798573000,0,47.3977424,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225798669000,0,47.3977424,8.545594399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225798773000,0,47.3977424,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225798869000,0,47.3977424,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225798973000,0,47.3977424,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225799069000,0,47.3977424,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225799173000,0,47.3977423,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225799269000,0,47.3977424,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225799373000,0,47.3977424,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225799469000,0,47.3977423,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225799573000,0,47.3977426,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225799669000,0,47.397742699999995,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225799773000,0,47.3977426,8.545594399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225799869000,0,47.3977425,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225799965000,0,47.3977424,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225800069000,0,47.3977423,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225800165000,0,47.3977423,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225800269000,0,47.3977424,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225800365000,0,47.3977424,8.545594399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225800469000,0,47.3977423,8.545594399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225800565000,0,47.3977424,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225800669000,0,47.3977424,8.545594399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225800773000,0,47.3977423,8.545594399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225800869000,0,47.3977423,8.5455946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225800973000,0,47.3977423,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225801069000,0,47.3977423,8.545594399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225801165000,0,47.3977424,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225801269000,0,47.3977424,8.545594399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225801365000,0,47.3977423,8.545594399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225801469000,0,47.3977424,8.545594399999999,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225801565000,0,47.3977425,8.5455942,-0.012,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225801669000,0,47.3977425,8.5455943,-0.028,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225801765000,0,47.3977426,8.545594099999999,-0.053,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225801869000,0,47.3977426,8.545594399999999,-0.091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225801973000,0,47.3977426,8.5455946,-0.139,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225802069000,0,47.3977425,8.5455945,-0.192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225802173000,0,47.3977425,8.545594399999999,-0.257,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225802269000,0,47.3977424,8.5455943,-0.326,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225802365000,0,47.3977425,8.5455943,-0.401,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225802469000,0,47.3977425,8.5455943,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225802573000,0,47.3977425,8.5455942,-0.587,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225802669000,0,47.3977426,8.5455942,-0.683,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225802773000,0,47.397742699999995,8.5455943,-0.794,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225802869000,0,47.3977426,8.545594399999999,-0.904,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225802973000,0,47.397742699999995,8.5455945,-1.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777225803069000,0,47.397742799999996,8.5455945,-1.152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
