timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
1777225797573000,1777225797573000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225797577000,1777225797577000,0.0012439567,0.000756043,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225797673000,1777225797673000,0.0,0.0019999999,0.0,0.0019999999,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225797773000,1777225797773000,0.0019999999,0.0,0.0019999999,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225797873000,1777225797873000,0.00036351779,0.0023399594,0.0,0.0012965224,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225797973000,1777225797973000,0.0014504449,0.00093889853,0.0005112316,0.0010994247,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225798073000,1777225798073000,0.0009211641,0.0014523866,0.00091909216,0.0007073569,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225798173000,1777225798173000,0.0,0.0019999999,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225798273000,1777225798273000,0.0020000003,0.0,0.0020000003,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225798373000,1777225798373000,0.0022200795,0.00028757052,0.0011848672,0.00030748267,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225798473000,1777225798473000,0.00092709146,0.001015161,2.5034988e-05,0.0020327123,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225798573000,1777225798573000,0.0,0.002,0.0,0.0019999996,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225798673000,1777225798673000,0.014079374,0.016171344,0.01221656,0.017473184,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225798773000,1777225798773000,0.03154013,0.029216414,0.028006569,0.030930271,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225798873000,1777225798873000,0.044877768,0.047822867,0.042348456,0.048548803,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225798973000,1777225798973000,0.06309488,0.06709625,0.0653326,0.064505205,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225799073000,1777225799073000,0.08278531,0.085590996,0.08174428,0.08736067,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225799173000,1777225799173000,0.10613804,0.1092714,0.10437033,0.10942111,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225799273000,1777225799273000,0.12997635,0.1313245,0.12676787,0.13232513,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225799373000,1777225799373000,0.15512094,0.15887773,0.15551384,0.15888251,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225799473000,1777225799473000,0.18243517,0.18586358,0.1820208,0.1843239,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225799573000,1777225799573000,0.21417163,0.21474448,0.21272057,0.21531849,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225799673000,1777225799673000,0.24201864,0.24638166,0.24163304,0.24642766,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225799773000,1777225799773000,0.28027442,0.27828795,0.27520603,0.28123972,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225799869000,1777225799869000,0.3110002,0.31372607,0.31124553,0.31447726,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225799969000,1777225799969000,0.32574794,0.32419348,0.32557258,0.3241908,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225800073000,1777225800073000,0.3302876,0.3366174,0.33151376,0.33416346,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225800173000,1777225800173000,0.34138215,0.34992066,0.34324455,0.34883413,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225800273000,1777225800273000,0.35491046,0.35529497,0.35343358,0.35570112,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225800373000,1777225800373000,0.36397752,0.3736361,0.3627639,0.37418857,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225800473000,1777225800473000,0.37571514,0.38108236,0.3756899,0.38093546,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225800573000,1777225800573000,0.39289415,0.39419964,0.38834846,0.3967428,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225800673000,1777225800673000,0.40278825,0.40520284,0.4023983,0.4055717,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225800773000,1777225800773000,0.4192413,0.42057163,0.4197788,0.41882107,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225800873000,1777225800873000,0.42598346,0.43738818,0.42874864,0.4345625,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225800973000,1777225800973000,0.44348684,0.4536177,0.44307187,0.4531724,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225801073000,1777225801073000,0.4564891,0.46568444,0.45719013,0.4637215,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225801173000,1777225801173000,0.47417745,0.48310363,0.47621882,0.48143223,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225801273000,1777225801273000,0.4919139,0.49291214,0.49221122,0.4938536,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225801373000,1777225801373000,0.51027584,0.50687486,0.50997716,0.50751936,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225801473000,1777225801473000,0.5127465,0.51721275,0.5162182,0.51481456,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225801573000,1777225801573000,0.5248402,0.52045435,0.5207942,0.524219,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225801673000,1777225801673000,0.54517484,0.5434531,0.5456856,0.5417548,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225801773000,1777225801773000,0.54407233,0.5379105,0.5439181,0.5374084,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225801873000,1777225801873000,0.5320299,0.5362446,0.5323312,0.5347705,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225801969000,1777225801969000,0.53365755,0.5350261,0.5324116,0.53489137,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225802073000,1777225802073000,0.53006953,0.5279584,0.5325065,0.5245969,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225802173000,1777225802173000,0.5302392,0.53067946,0.5285658,0.5333459,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225802273000,1777225802273000,0.52334553,0.52795655,0.52724504,0.52413046,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225802373000,1777225802373000,0.5284435,0.5285015,0.5294843,0.527376,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225802473000,1777225802473000,0.5249807,0.5219835,0.52622736,0.52013856,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225802573000,1777225802573000,0.5281736,0.5258556,0.5287528,0.5270479,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225802673000,1777225802673000,0.5211196,0.52397245,0.5203495,0.52377135,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225802773000,1777225802773000,0.52256554,0.5311637,0.5262969,0.526834,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225802873000,1777225802873000,0.52324694,0.51845956,0.5207835,0.52030945,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225802973000,1777225802973000,0.520119,0.53200936,0.5227546,0.5281484,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225803073000,1777225803073000,0.504432,0.5044821,0.5063749,0.50418884,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225803173000,1777225803173000,0.49613264,0.4983761,0.4991465,0.49620232,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225803273000,1777225803273000,0.49548203,0.49025023,0.49297258,0.49460217,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225803373000,1777225803373000,0.4993198,0.49669904,0.4997006,0.4952197,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225803473000,1777225803473000,0.49380177,0.4924506,0.49328235,0.4936488,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225803573000,1777225803573000,0.49557614,0.4995848,0.49790078,0.4979611,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225803673000,1777225803673000,0.4959342,0.49102095,0.49084538,0.49490008,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225803773000,1777225803773000,0.49667573,0.4975738,0.49459332,0.49851358,nan,nan,nan,nan,nan,nan,nan,nan,0
1777225803869000,1777225803869000,0.4946818,0.48991537,0.4957655,0.4889172,nan,nan,nan,nan,nan,nan,nan,nan,0
