timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
1777225797573000,-0.00988875,0.0031788049,-0.013269095,4000,0,-0.0011971012,-0.034715753,-9.799467,4000,0,0,0,1
1777225797577000,-0.014149788,-0.00108222,-0.013002786,4000,0,0.043095633,0.007182777,-9.804258,4000,0,0,0,1
1777225797581000,-0.008024499,-0.0002832593,-0.0007522651,4000,0,0.06464346,0.0323219,-9.785104,4000,0,0,0,1
1777225797585000,-0.00056764565,0.002646214,0.010433005,4000,0,0.02274492,0.007182776,-9.782707,4000,0,0,0,1
1777225797589000,-0.0003013411,0.0037114467,0.0016445812,4000,0,0.0,-0.01316794,-9.764753,4000,0,0,0,1
1777225797593000,-0.0072255596,-0.00028329837,-0.008475421,4000,0,0.0023942022,-0.021547649,-9.746798,4000,0,0,0,1
1777225797597000,-0.01521506,-0.008272723,0.0027098665,4000,0,-0.026336217,-0.028730253,-9.753978,4000,0,0,0,1
1777225797601000,-0.010155052,-0.009071671,0.012297245,4000,0,-0.035913024,-0.021547647,-9.77433,4000,0,0,0,1
1777225797605000,0.0012965727,-0.0064085377,0.00697093,4000,0,-0.015562311,-0.0119708385,-9.78989,4000,0,0,0,1
1777225797609000,0.006090261,-0.005076972,0.0037751212,4000,0,-0.0035913025,-0.01316794,-9.78989,4000,0,0,0,1
1777225797613000,0.0052912994,-0.0005496148,0.0067045954,4000,0,-0.008379708,-0.03112445,-9.792284,4000,0,0,0,1
1777225797617000,0.0020955023,0.0058419732,0.0067045973,4000,0,-0.029927526,-0.0035911317,-9.8198185,4000,0,0,0,1
1777225797621000,0.0023618194,0.0066409307,0.0011119493,4000,0,-0.010773908,0.014365383,-9.837774,4000,0,0,0,1
1777225797625000,0.0076881433,0.0023798724,-0.0036817554,4000,0,0.031124622,-0.013167939,-9.822214,4000,0,0,0,1
1777225797629000,0.0058239372,-0.0029464625,0.0011119386,4000,0,0.019153617,-0.01795634,-9.812637,4000,0,0,0,1
1777225797633000,-0.007758188,-0.0040117307,0.0072372053,4000,0,0.0035913025,0.010774078,-9.791088,4000,0,0,0,1
1777225797637000,-0.015215052,0.007173533,0.0037750695,4000,0,0.011971008,0.035913195,-9.750386,4000,0,0,0,1
1777225797641000,-0.006160303,0.012233547,-0.0015512606,4000,0,0.0035913025,0.02274509,-9.742006,4000,0,0,0,1
1777225797645000,0.0020955156,0.006374608,-0.00048596764,4000,0,-0.0047884043,0.028730592,-9.792285,4000,0,0,0,1
1777225797649000,0.0028944665,0.00051565474,0.0016445774,4000,0,-0.005985504,0.0395045,-9.835382,4000,0,0,0,1
1777225797653000,0.004492363,-0.0058759307,0.0013782607,4000,0,-0.020350713,0.011971181,-9.846155,4000,0,0,0,1
