timestamp,previous.timestamp,previous.lat,previous.lon,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.loiter_radius,previous.loiter_minor_radius,previous.loiter_orientation,previous.acceptance_radius,previous.alt_acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.loiter_direction_counter_clockwise,previous.loiter_pattern,previous.gliding_enabled,previous._padding0[0],previous._padding0[1],previous._padding0[2],current.timestamp,current.lat,current.lon,current.vx,current.vy,current.vz,current.alt,current.yaw,current.loiter_radius,current.loiter_minor_radius,current.loiter_orientation,current.acceptance_radius,current.alt_acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.loiter_direction_counter_clockwise,current.loiter_pattern,current.gliding_enabled,current._padding0[0],current._padding0[1],current._padding0[2],next.timestamp,next.lat,next.lon,next.vx,next.vy,next.vz,next.alt,next.yaw,next.loiter_radius,next.loiter_minor_radius,next.loiter_orientation,next.acceptance_radius,next.alt_acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.loiter_direction_counter_clockwise,next.loiter_pattern,next.gliding_enabled,next._padding0[0],next._padding0[1],next._padding0[2]
1777225797569000,1777225797569000,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,2.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0,1777225797569000,47.39774234926844,8.545594320482838,0.0,0.0,0.0,502.99612,nan,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,3,0,0,0,0,0,0,1777225797569000,47.3977419,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0
1777225797625000,1777225797569000,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,2.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0,1777225797569000,47.39774234926844,8.545594320482838,0.0,0.0,0.0,502.99612,nan,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,3,0,0,0,0,0,0,1777225797569000,47.3977419,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0
1777225812945000,1777225797569000,47.39774234926844,8.545594320482838,0.0,0.0,0.0,502.99612,nan,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,3,0,0,0,0,0,0,1777225812945000,47.3977419,8.545594,0.0,0.0,0.0,502.99612,nan,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,1777225812945000,47.398191,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0
1777225812993000,1777225812945000,47.3977419,8.545594,0.0,0.0,0.0,502.99612,nan,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,1777225812993000,47.398191,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,1777225812993000,47.398640199999996,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0
1777225824081000,1777225812993000,47.398191,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,1777225824081000,47.398640199999996,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,1777225824081000,47.3990893,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0
1777225834121000,1777225824081000,47.398640199999996,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,1777225834121000,47.3990893,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0,1777225834121000,47.3995385,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,0,0,0,0,0,0,0
1777225835737000,1777225824081000,47.398640199999996,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,0,0,0,0,0,0,0,0,1777225835737000,47.3990893,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,2,0,0,0,0,0,0,1777225834121000,47.3995385,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,0,0,0,0,0,0,0,0
1777225835741000,1777225824081000,47.398640199999996,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,0,0,0,0,0,0,0,0,1777225835741000,47.3990893,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,2,0,0,0,0,0,0,1777225834121000,47.3995385,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,0,0,0,0,0,0,0,0
1777225839701000,1777225824081000,47.39887494603511,8.545594130974338,0.0,0.0,0.0,502.99347,-0.00024479,80.0,0.0,0.0,2.0,nan,-1.0,nan,0,0,0,0,0,0,0,0,1777225839701000,47.3990881787589,8.54559143764586,0.0,0.0,0.0,502.99347,nan,80.0,0.0,0.0,2.0,0.0,-1.0,nan,1,2,0,0,0,0,0,0,1777225834121000,47.3995385,8.545594,0.0,0.0,0.0,502.99612,0.0,80.0,0.0,0.0,2.0,nan,-1.0,nan,0,0,0,0,0,0,0,0
1777225856441000,1777225856441000,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,2.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0,1777225856441000,47.39908823288832,8.545591634419218,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,2.0,nan,-1.0,nan,1,4,0,0,0,0,0,0,1777225856441000,nan,nan,0.0,0.0,0.0,0.0,nan,80.0,0.0,0.0,2.0,0.0,-1.0,nan,0,5,0,0,0,0,0,0
