timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1777225798441000,1777225798441000,197388,0.21088678,0.014068047,0.41682896,0.0,0
1777225799441000,1777225799441000,197388,0.2094092,0.0040660426,0.43330488,0.0,0
1777225800437000,1777225800437000,197388,0.21054447,0.012923154,0.42715973,0.0,0
1777225801441000,1777225801441000,197388,0.21724327,-0.0005230903,0.43189248,0.0,0
1777225802441000,1777225802441000,197388,0.21298388,0.0029946112,0.4339582,0.0,0
1777225803441000,1777225803441000,197388,0.20365271,0.0015980396,0.42926642,0.0,0
1777225804441000,1777225804441000,197388,0.22129706,0.009884054,0.43189064,0.0,0
1777225805441000,1777225805441000,197388,0.2145835,0.011564842,0.43140465,0.0,0
1777225806441000,1777225806441000,197388,0.21307679,0.0050640428,0.4291696,0.0,0
1777225807437000,1777225807437000,197388,0.20211843,0.0007111041,0.4322803,0.0,0
1777225808441000,1777225808441000,197388,0.21551697,0.012295253,0.4380351,0.0,0
1777225809441000,1777225809441000,197388,0.21486299,0.01585778,0.42456374,0.0,0
1777225810437000,1777225810437000,197388,0.21205401,0.009708386,0.432158,0.0,0
1777225811441000,1777225811441000,197388,0.21484482,0.0064163036,0.43005985,0.0,0
1777225812441000,1777225812441000,197388,0.22044693,0.0026260316,0.4298257,0.0,0
1777225813441000,1777225813441000,197388,0.24703485,0.0041871313,0.4032422,0.0,0
1777225814441000,1777225814441000,197388,0.34507924,0.0028769907,0.32979408,0.0,0
1777225815441000,1777225815441000,197388,0.280784,0.007782967,0.3949498,0.0,0
1777225816441000,1777225816441000,197388,0.2000602,0.00966631,0.43516558,0.0,0
1777225817441000,1777225817441000,197388,0.21175009,0.003466138,0.42960826,0.0,0
1777225818441000,1777225818441000,197388,0.2252001,0.0020134384,0.42091963,0.0,0
1777225819441000,1777225819441000,197388,0.2404134,0.01012962,0.41868374,0.0,0
1777225820441000,1777225820441000,197388,0.2371521,0.0128254285,0.4179579,0.0,0
1777225821441000,1777225821441000,197388,0.2375289,0.0047514457,0.42454603,0.0,0
1777225822441000,1777225822441000,197388,0.23657702,0.011754696,0.42514896,0.0,0
1777225823441000,1777225823441000,197388,0.22840871,0.010086887,0.42180488,0.0,0
1777225824441000,1777225824441000,197388,0.23126501,0.019252952,0.41420648,0.0,0
1777225825441000,1777225825441000,197388,0.24760921,0.018706001,0.4168564,0.0,0
1777225826441000,1777225826441000,197388,0.24578948,0.008435676,0.4106916,0.0,0
1777225827441000,1777225827441000,197388,0.23778056,0.012777456,0.42026505,0.0,0
1777225828441000,1777225828441000,197388,0.22996223,0.008479864,0.42742178,0.0,0
1777225829441000,1777225829441000,197388,0.23173982,0.011701568,0.4244204,0.0,0
1777225830441000,1777225830441000,197388,0.23858164,0.012982052,0.4224278,0.0,0
1777225831441000,1777225831441000,197388,0.22912602,0.00985803,0.41761854,0.0,0
1777225832441000,1777225832441000,197388,0.23765454,0.0036852674,0.4207098,0.0,0
1777225833441000,1777225833441000,197388,0.22544032,0.011578408,0.42520234,0.0,0
1777225834441000,1777225834441000,197388,0.22657248,0.010008949,0.42463303,0.0,0
1777225835441000,1777225835441000,197388,0.22565031,0.008754792,0.42019513,0.0,0
1777225836441000,1777225836441000,197388,0.2386119,0.012010124,0.4280857,0.0,0
1777225837441000,1777225837441000,197388,0.22535011,0.0042636157,0.41576228,0.0,0
1777225838441000,1777225838441000,197388,0.22606038,0.009962834,0.4224541,0.0,0
1777225839441000,1777225839441000,197388,0.23191021,0.008809037,0.4283409,0.0,0
1777225840441000,1777225840441000,197388,0.221925,0.012702422,0.41642755,0.0,0
1777225841441000,1777225841441000,197388,0.23263241,0.008074573,0.42178872,0.0,0
1777225842441000,1777225842441000,197388,0.20907418,0.010201716,0.42741382,0.0,0
1777225843441000,1777225843441000,197388,0.12878346,-0.0018317987,0.46447647,0.0,0
1777225844441000,1777225844441000,197388,0.1581218,0.006692226,0.4536565,0.0,0
1777225845441000,1777225845441000,197388,0.18794692,0.011485541,0.43870085,0.0,0
1777225846441000,1777225846441000,197388,0.21550749,0.01273005,0.4255312,0.0,0
1777225847437000,1777225847437000,197388,0.21662453,0.009752028,0.42364037,0.0,0
1777225848441000,1777225848441000,197388,0.2046267,0.013157492,0.4329955,0.0,0
1777225849441000,1777225849441000,197388,0.20293136,0.016835203,0.43765268,0.0,0
1777225850437000,1777225850437000,197388,0.21210048,0.02321851,0.43013567,0.0,0
1777225851441000,1777225851441000,197388,0.21852648,0.0023656073,0.43189794,0.0,0
1777225852441000,1777225852441000,197388,0.21472666,0.019460527,0.42772934,0.0,0
1777225853441000,1777225853441000,197388,0.21560867,0.0020470105,0.4353545,0.0,0
1777225854441000,1777225854441000,197388,0.2176415,0.02364525,0.4380399,0.0,0
1777225855441000,1777225855441000,197388,0.20800705,0.0062384303,0.4323661,0.0,0
1777225856441000,1777225856441000,197388,0.21033998,0.0075568967,0.43228707,0.0,0
1777225857441000,1777225857441000,197388,0.21377362,0.012147498,0.42400348,0.0,0
1777225858437000,1777225858437000,197388,0.21333398,0.0066565066,0.44051602,0.0,0
1777225859441000,1777225859441000,197388,0.21485855,-0.00017023964,0.42543194,0.0,0
1777225860441000,1777225860441000,197388,0.2157435,0.007914588,0.43661252,0.0,0
1777225861441000,1777225861441000,197388,0.21592744,0.012862048,0.4323084,0.0,0
1777225862441000,1777225862441000,197388,0.22167729,0.014713799,0.4341743,0.0,0
1777225863441000,1777225863441000,197388,0.2200471,0.012518237,0.4240149,0.0,0
1777225864437000,1777225864437000,197388,0.21268257,0.0134804975,0.42953667,0.0,0
1777225865441000,1777225865441000,197388,0.21057934,0.007366641,0.43134668,0.0,0
1777225866441000,1777225866441000,197388,0.21521239,0.009928291,0.43367842,0.0,0
1777225867437000,1777225867437000,197388,0.21776238,0.013423677,0.4374416,0.0,0
1777225868441000,1777225868441000,197388,0.20969842,0.007919915,0.43215603,0.0,0
1777225869441000,1777225869441000,197388,0.21617763,0.01209182,0.42054144,0.0,0
1777225870441000,1777225870441000,197388,0.22646442,0.013683401,0.4310372,0.0,0
1777225871441000,1777225871441000,197388,0.120219804,0.022049284,0.46260765,0.0,0
1777225872441000,1777225872441000,197388,0.040815786,0.04402699,0.47494107,0.0,0
1777225873441000,1777225873441000,197388,0.04811168,0.18843873,0.43484792,0.0,0
1777225874441000,1777225874441000,197388,-0.15440747,0.16995683,0.4121773,0.0,0
1777225875441000,1777225875441000,197388,-0.20795792,0.029954424,0.42638868,0.0,0
1777225876441000,1777225876441000,197388,-0.1927203,-0.016648905,0.4433896,0.0,0
1777225877441000,1777225877441000,197388,-0.19620658,-0.007449368,0.43438756,0.0,0
1777225878441000,1777225878441000,197388,-0.2089366,-0.0037109205,0.44172406,0.0,0
1777225879441000,1777225879441000,197388,-0.20344438,-0.009786148,0.42785746,0.0,0
1777225880441000,1777225880441000,197388,-0.20109637,-0.0070921057,0.44272947,0.0,0
1777225881437000,1777225881437000,197388,-0.20597532,-0.0034354867,0.43718,0.0,0
1777225882441000,1777225882441000,197388,-0.20046347,-0.008757024,0.43847877,0.0,0
1777225883441000,1777225883441000,197388,-0.20314065,-0.005306432,0.43003753,0.0,0
1777225884441000,1777225884441000,197388,-0.20403923,0.0056149643,0.43725133,0.0,0
1777225885441000,1777225885441000,197388,-0.2043297,-0.009609203,0.43226603,0.0,0
1777225886437000,1777225886437000,197388,-0.20310505,-0.0067206337,0.43025765,0.0,0
1777225887437000,1777225887437000,197388,-0.20282185,-0.019460686,0.43643627,0.0,0
1777225888441000,1777225888441000,197388,-0.2055419,-0.00019318979,0.43631285,0.0,0
1777225889437000,1777225889437000,197388,-0.19416627,-0.0014937681,0.4449101,0.0,0
1777225890441000,1777225890441000,197388,-0.20447291,0.0025391695,0.43775573,0.0,0
1777225891441000,1777225891441000,197388,-0.2014019,-0.013101511,0.43274018,0.0,0
1777225892441000,1777225892441000,197388,-0.20146653,-0.022085657,0.43810302,0.0,0
1777225893437000,1777225893437000,197388,-0.20616925,-0.016037263,0.44033903,0.0,0
1777225894441000,1777225894441000,197388,-0.2082949,-0.012207977,0.44208393,0.0,0
1777225895437000,1777225895437000,197388,-0.19984229,-0.013786538,0.43501037,0.0,0
1777225896437000,1777225896437000,197388,-0.19352958,-0.008239906,0.42434177,0.0,0
1777225897441000,1777225897441000,197388,-0.20141241,-0.004956106,0.4378366,0.0,0
1777225898441000,1777225898441000,197388,-0.20344722,-0.0048232623,0.43925017,0.0,0
1777225899441000,1777225899441000,197388,-0.20207237,-0.008299023,0.4376067,0.0,0
1777225900441000,1777225900441000,197388,-0.2633016,-0.016958235,0.40220436,0.0,0
1777225901441000,1777225901441000,197388,-0.28574976,-0.01702913,0.38701093,0.0,0
1777225902437000,1777225902437000,197388,-0.27050522,-0.018561637,0.40176368,0.0,0
1777225903441000,1777225903441000,197388,-0.23684353,-0.014653284,0.4144542,0.0,0
1777225904441000,1777225904441000,197388,-0.18699878,-0.10349402,0.4279436,0.0,0
1777225905441000,1777225905441000,197388,-0.0815846,-0.19248134,0.42222038,0.0,0
1777225906441000,1777225906441000,197388,0.14237662,-0.17655297,0.4219004,0.0,0
1777225907441000,1777225907441000,197388,0.22212027,-0.071319744,0.42964223,0.0,0
1777225908437000,1777225908437000,197388,0.21497808,0.004582705,0.42617115,0.0,0
1777225909441000,1777225909441000,197388,0.21229053,-0.00023577856,0.43664655,0.0,0
1777225910441000,1777225910441000,197388,0.20858736,0.012135629,0.43619925,0.0,0
1777225911441000,1777225911441000,197388,0.21651809,0.006424476,0.42002967,0.0,0
1777225912441000,1777225912441000,197388,0.2179659,0.014547603,0.42545688,0.0,0
1777225913441000,1777225913441000,197388,0.20999943,0.008170307,0.43019086,0.0,0
1777225914441000,1777225914441000,197388,0.21812908,0.014039874,0.4302743,0.0,0
1777225915441000,1777225915441000,197388,0.22031769,0.010483271,0.4301191,0.0,0
1777225916441000,1777225916441000,197388,0.21956523,-0.0031607093,0.43246832,0.0,0
1777225917437000,1777225917437000,197388,0.21277487,0.0049095103,0.4304248,0.0,0
1777225918441000,1777225918441000,197388,0.22585513,0.00965862,0.42986992,0.0,0
1777225919441000,1777225919441000,197388,0.21228327,0.00580155,0.4422199,0.0,0
1777225920441000,1777225920441000,197388,0.21558942,0.002343328,0.42427593,0.0,0
1777225921441000,1777225921441000,197388,0.22073372,0.0025480995,0.43313497,0.0,0
1777225922441000,1777225922441000,197388,0.21469153,0.012000389,0.42252868,0.0,0
1777225923441000,1777225923441000,197388,0.21158099,0.012948925,0.4266608,0.0,0
1777225924441000,1777225924441000,197388,0.19830447,0.0068155783,0.43625084,0.0,0
1777225925441000,1777225925441000,197388,0.2143388,0.006220989,0.4291335,0.0,0
1777225926441000,1777225926441000,197388,0.2199856,0.007759061,0.43049076,0.0,0
1777225927441000,1777225927441000,197388,0.21689074,0.008264547,0.4328307,0.0,0
1777225928437000,1777225928437000,197388,0.20917901,0.0068216384,0.42774555,0.0,0
1777225929441000,1777225929441000,197388,0.20612226,0.009239766,0.431599,0.0,0
1777225930441000,1777225930441000,197388,0.21775614,0.0051459023,0.43413737,0.0,0
1777225931441000,1777225931441000,197388,0.21830773,0.012415285,0.42362848,0.0,0
1777225932437000,1777225932437000,197388,0.22280236,0.00067035825,0.42314413,0.0,0
1777225933441000,1777225933441000,197388,0.22076663,0.006017271,0.4264433,0.0,0
1777225934437000,1777225934437000,197388,0.2122369,0.002483856,0.42937005,0.0,0
