timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
1777225897073000,0,0,0,0,0,0,0,0,1,0,1,0
1777225898073000,0,0,0,0,0,0,0,0,1,0,1,0
1777225899073000,0,0,0,0,0,0,0,0,1,0,1,0
1777225900073000,0,0,0,0,0,0,0,0,1,0,1,0
1777225901073000,0,0,0,0,0,0,0,0,1,0,1,0
1777225902073000,0,0,0,0,0,0,0,0,1,0,1,0
1777225903073000,0,0,0,0,0,0,0,0,0,0,1,0
1777225903153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225904153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225905153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225906153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225907153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225908153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225909153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225910153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225911153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225912153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225913153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225914153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225915153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225916153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225917153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225918153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225919153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225920153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225921153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225922153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225923153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225924153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225925153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225926153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225927153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225928153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225929153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225930153000,0,0,0,0,1,1,0,1,0,0,1,0
1777225930841000,0,1,0,0,1,1,1,0,0,0,1,0
1777225931193000,0,1,1,0,1,1,1,0,0,0,1,0
1777225931529000,0,1,1,1,1,1,1,0,0,0,1,1
1777225932529000,0,1,1,1,1,1,1,0,0,0,1,1
1777225933529000,0,1,1,1,1,1,1,0,0,0,1,1
1777225934529000,0,1,1,1,1,1,1,0,0,0,1,1
