timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
1777225797561000,1777225797403000,1777225797409000,47.3977426,8.5455945,0,0.25,0.25,-0.023998337,-0.013907117,-0.0039874185,0.0019293982,0.2575046,0.2575125,8.946172e-05,3.0042487e-05,-1.2229202e-05,4.4695234e-06,0,0,1
1777225797609000,1777225797455000,1777225797457000,47.3977425,8.5455943,0,0.25,0.25,-0.01209447,0.0017508077,-0.0047511263,0.0019125744,0.2574785,0.25748637,2.2724415e-05,4.761926e-07,-1.3217882e-05,4.09334e-06,0,0,1
1777225797665000,1777225797507000,1777225797513000,47.3977424,8.5455943,0,0.25,0.25,-0.00056104595,0.0019273445,-0.0043564085,0.0019139658,0.25750443,0.25751245,4.8895867e-08,5.770061e-07,-1.1977325e-05,3.7620912e-06,0,0,1
1777225797713000,1777225797559000,1777225797561000,47.3977424,8.5455943,0,0.25,0.25,-0.0005385204,0.002014916,-0.003996752,0.0019234756,0.25747874,0.25748652,4.5052914e-08,6.3069496e-07,-1.085327e-05,3.4671045e-06,0,0,1
1777225797769000,1777225797611000,1777225797617000,47.3977424,8.5455942,0,0.25,0.25,-0.0005036427,0.009660021,-0.0036676913,0.0026522807,0.2575046,0.2575125,3.9402167e-08,1.4494987e-05,-9.834573e-06,4.5059633e-06,0,0,1
1777225797817000,1777225797663000,1777225797665000,47.3977424,8.5455942,0,0.25,0.25,-0.0005038152,0.009499508,-0.003369645,0.0032973094,0.2574785,0.25748637,3.9433154e-08,1.4018707e-05,-8.911842e-06,5.402091e-06,0,0,1
1777225797873000,1777225797715000,1777225797721000,47.3977423,8.545594399999999,0,0.25,0.25,0.010601975,-0.005666967,-0.0020534778,0.0024528485,0.25750443,0.25751242,1.7460185e-05,4.988422e-06,-6.4275205e-06,4.4232747e-06,0,0,1
1777225797921000,1777225797767000,1777225797769000,47.3977424,8.545594399999999,0,0.25,0.25,-0.0008693584,-0.005397565,-0.0019419303,0.0017133167,0.25747833,0.25748628,1.1741323e-07,4.5258657e-06,-5.83309e-06,3.5802398e-06,0,0,1
1777225797977000,1777225797819000,1777225797825000,47.3977425,8.5455942,0,0.25,0.25,-0.012010737,0.010073651,-0.002890441,0.0025008845,0.2575046,0.2575125,2.2408578e-05,1.5762875e-05,-7.3945494e-06,4.7278795e-06,0,0,1
1777225798025000,1777225797871000,1777225797873000,47.3977425,8.5455943,0,0.25,0.25,-0.011735385,0.0023013847,-0.0037236605,0.002482091,0.2574785,0.25748637,2.139507e-05,8.227808e-07,-8.7134395e-06,4.360008e-06,0,0,1
1777225798081000,1777225797923000,1777225797929000,47.3977424,8.5455945,0,0.25,0.25,-0.00028222983,-0.012661593,-0.0033994678,0.001055512,0.25750443,0.25751242,1.2373174e-08,2.4902245e-05,-7.893774e-06,1.6034187e-06,0,0,1
1777225798129000,1777225797975000,1777225797977000,47.3977424,8.5455945,0,0.25,0.25,-0.0003621743,-0.012136206,-0.003113346,-0.00018718618,0.25747827,0.25748622,2.0377676e-08,2.2880835e-05,-7.1520767e-06,-7.030692e-07,0,0,1
1777225798185000,1777225798027000,1777225798033000,47.3977423,8.5455943,0,0.25,0.25,0.010738378,0.003507405,-0.0018084733,0.00016085504,0.2575046,0.25751248,1.7912342e-05,1.9108807e-06,-4.7909357e-06,-4.568275e-07,0,0,1
1777225798233000,1777225798079000,1777225798081000,47.3977424,8.5455943,0,0.25,0.25,-0.0007821267,0.0034875555,-0.0017117885,0.0004742399,0.2574785,0.25748634,9.503273e-08,1.889505e-06,-4.348568e-06,-2.3579615e-07,0,0,1
1777225798289000,1777225798131000,1777225798137000,47.3977423,8.545594099999999,0,0.25,0.25,0.010365262,0.018683512,-0.0005740953,0.0021896062,0.25750443,0.2575124,1.6689213e-05,5.4222415e-05,-2.3667478e-06,4.8943257e-06,0,0,1
1777225798337000,1777225798183000,1777225798185000,47.3977423,8.545594099999999,0,0.25,0.25,0.010022655,0.018206157,0.00042414933,0.0036984119,0.25747827,0.2574862,1.5605761e-05,5.1492338e-05,-6.7368535e-07,9.283994e-06,0,0,1
1777225798393000,1777225798235000,1777225798241000,47.3977424,8.545594099999999,0,0.25,0.25,-0.001560078,0.017839052,0.00023722934,0.005030501,0.2575046,0.25751248,3.7806598e-07,4.9431666e-05,-6.4583713e-07,1.3066021e-05,0,0,1
1777225798441000,1777225798287000,1777225798289000,47.3977425,8.5455942,0,0.25,0.25,-0.012682371,0.009860423,-0.0009798345,0.0054854937,0.2574785,0.25748634,2.4987334e-05,1.5104172e-05,-2.9388768e-06,1.3258021e-05,0,0,1
1777225798497000,1777225798339000,1777225798345000,47.3977426,8.5455942,0,0.25,0.25,-0.023585444,0.009749197,-0.0031093485,0.005887147,0.25750443,0.2575124,8.640989e-05,1.4763848e-05,-1.0802089e-05,1.3399874e-05,0,0,1
1777225798545000,1777225798391000,1777225798393000,47.3977424,8.5455943,0,0.25,0.25,-0.00065235794,0.0020256373,-0.002877893,0.0055233818,0.25747827,0.2574862,6.611368e-08,6.374255e-07,-9.790729e-06,1.2197614e-05,0,0,1
1777225798601000,1777225798443000,1777225798449000,47.3977423,8.5455943,0,0.25,0.25,0.010383908,0.0021156415,-0.0016285927,0.005202363,0.2575042,0.25751224,1.6749325e-05,6.9525845e-07,-7.2905787e-06,1.1114058e-05,0,0,1
1777225798649000,1777225798495000,1777225798497000,47.3977424,8.5455942,0,0.25,0.25,-0.0011953113,0.009717424,-0.0015877764,0.0056276945,0.2574785,0.2574863,2.2196325e-07,1.466926e-05,-6.6246944e-06,1.14489685e-05,0,0,1
1777225798705000,1777225798547000,1777225798553000,47.3977423,8.5455942,0,0.25,0.25,0.009827721,0.009591395,-0.0005124033,0.0060010864,0.25750443,0.25751236,1.5003096e-05,1.4289777e-05,-4.587294e-06,1.1716581e-05,0,0,1
1777225798753000,1777225798599000,1777225798601000,47.3977423,8.5455943,0,0.25,0.25,0.009460341,0.0018399099,0.0004270582,0.0056090914,0.25747827,0.25748616,1.3903784e-05,5.2589525e-07,-2.8453805e-06,1.0662386e-05,0,0,1
1777225798809000,1777225798651000,1777225798657000,47.3977423,8.5455943,0,0.25,0.25,0.009066015,0.0020132125,0.001240873,0.0052703493,0.2575042,0.2575122,1.2767578e-05,6.295663e-07,-1.3745946e-06,9.717265e-06,0,0,1
1777225798857000,1777225798703000,1777225798705000,47.3977423,8.545594399999999,0,0.25,0.25,0.008719235,-0.005498774,0.0019453564,0.0042558666,0.2574785,0.2574863,1.1810704e-05,4.697184e-06,-1.3250121e-07,8.359382e-06,0,0,1
1777225798913000,1777225798755000,1777225798761000,47.3977424,8.545594399999999,0,0.25,0.25,-0.0027961056,-0.005183368,0.0014986969,0.0033666634,0.25750485,0.25751257,1.2144559e-06,4.173358e-06,-2.3442449e-07,7.1787617e-06,0,0,1
1777225798961000,1777225798807000,1777225798809000,47.3977424,8.5455943,0,0.25,0.25,-0.002731811,0.00258274,0.0011001708,0.0032928155,0.25747868,0.2574864,1.1593646e-06,1.0362561e-06,-3.2155654e-07,6.60012e-06,0,0,1
1777225799017000,1777225798859000,1777225798865000,47.3977423,8.5455942,0,0.25,0.25,0.008407323,0.010201837,0.0017885257,0.0039436654,0.2575046,0.25751245,1.0979698e-05,1.6166594e-05,7.4305456e-07,7.5013095e-06,0,0,1
1777225799065000,1777225798911000,1777225798913000,47.3977424,8.5455942,0,0.25,0.25,-0.00304993,0.010026555,0.0013327291,0.0045166914,0.25747892,0.25748652,1.4451006e-06,1.5617408e-05,5.36924e-07,8.26587e-06,0,0,1
1777225799121000,1777225798963000,1777225798969000,47.3977424,8.5455943,0,0.25,0.25,-0.0031994956,0.0023199073,0.0009057804,0.004309748,0.25750485,0.25751257,1.5901483e-06,8.359934e-07,3.365476e-07,7.5659536e-06,0,0,1
1777225799169000,1777225799015000,1777225799017000,47.3977424,8.545594399999999,0,0.25,0.25,-0.003136706,-0.0052158674,0.0005249664,0.0034124071,0.25747868,0.2574864,1.5285032e-06,4.226285e-06,1.608544e-07,6.4550904e-06,0,0,1
1777225799225000,1777225799067000,1777225799073000,47.3977424,8.5455943,0,0.25,0.25,-0.0031044257,0.0027618567,0.00018306711,0.0033511233,0.2575046,0.25751245,1.4970541e-06,1.1848517e-06,4.674604e-09,5.9586187e-06,0,0,1
1777225799273000,1777225799119000,1777225799121000,47.3977425,8.545594099999999,0,0.25,0.25,-0.014235263,0.01790043,-0.0011751815,0.0047217105,0.25747892,0.25748652,3.1481057e-05,4.9777424e-05,-2.9613727e-06,1.0086477e-05,0,0,1
1777225799329000,1777225799171000,1777225799177000,47.3977424,8.545594099999999,0,0.25,0.25,-0.0027510466,0.017619383,-0.0013236325,0.0059367088,0.2575048,0.25751254,1.1756298e-06,4.8221755e-05,-2.7931505e-06,1.3678931e-05,0,0,1
1777225799377000,1777225799223000,1777225799225000,47.3977423,8.545594,0,0.25,0.25,0.008454914,0.024832267,-0.000402465,0.0077167256,0.25747868,0.2574864,1.1105475e-05,9.579403e-05,-1.4838597e-06,2.1414413e-05,0,0,1
1777225799433000,1777225799275000,1777225799281000,47.3977423,8.545594099999999,0,0.25,0.25,0.008083151,0.01673142,0.0003969046,0.008565936,0.2575046,0.25751245,1.0149306e-05,4.348379e-05,-3.879817e-07,2.3493412e-05,0,0,1
1777225799481000,1777225799327000,1777225799329000,47.3977424,8.545594099999999,0,0.25,0.25,-0.0033589588,0.016345832,4.3091364e-05,0.009298825,0.2574789,0.25748652,1.7527811e-06,4.150683e-05,-5.165498e-07,2.519033e-05,0,0,1
1777225799537000,1777225799379000,1777225799385000,47.3977424,8.545594099999999,0,0.25,0.25,-0.0034561823,0.015922716,-0.00028655038,0.009922815,0.2575048,0.25751254,1.85553e-06,3.938183e-05,-6.426856e-07,2.652721e-05,0,0,1
1777225799585000,1777225799431000,1777225799433000,47.3977424,8.545594099999999,0,0.25,0.25,-0.0034188507,0.015553875,-0.0005816222,0.010453276,0.25747907,0.2574866,1.8158431e-06,3.758223e-05,-7.532005e-07,2.7568625e-05,0,0,1
1777225799641000,1777225799483000,1777225799489000,47.3977423,8.5455943,0,0.25,0.25,0.0077210814,0.00017443474,0.0002005166,0.009484979,0.257505,0.25751266,9.260418e-06,4.7263664e-09,1.901115e-07,2.4972025e-05,0,0,1
1777225799689000,1777225799535000,1777225799537000,47.3977423,8.5455942,0,0.25,0.25,0.007446939,0.007817038,0.0008831507,0.009327854,0.2574789,0.25748652,8.6153705e-06,9.492705e-06,9.837954e-07,2.3513829e-05,0,0,1
1777225799745000,1777225799587000,1777225799593000,47.3977423,8.5455943,0,0.25,0.25,0.007163193,0.00021171384,0.0014747488,0.008469087,0.2575052,0.25751278,7.970531e-06,6.9624115e-09,1.6419663e-06,2.1299413e-05,0,0,1
