timestamp,airspeed_timestamp_rel,airspeed_validated_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1777225797573000,32767,32767,32767,32767,32767,-40,32767
1777225797577000,32767,32767,32767,32767,32767,32767,32767
1777225797581000,32767,32767,32767,32767,32767,32767,32767
1777225797585000,32767,32767,32767,32767,32767,32767,32767
1777225797589000,32767,32767,32767,32767,-40,32767,32767
1777225797593000,32767,32767,32767,32767,32767,32767,32767
1777225797597000,32767,32767,32767,32767,32767,32767,32767
1777225797601000,32767,32767,32767,32767,32767,32767,32767
1777225797605000,32767,32767,32767,32767,32767,32767,32767
1777225797609000,32767,32767,32767,32767,32767,32767,32767
1777225797613000,32767,32767,32767,32767,32767,32767,32767
1777225797617000,32767,32767,32767,32767,32767,32767,32767
1777225797621000,32767,32767,32767,32767,32767,32767,32767
1777225797625000,32767,32767,32767,32767,32767,32767,32767
1777225797629000,32767,32767,32767,32767,32767,32767,32767
1777225797633000,32767,32767,32767,32767,32767,32767,32767
1777225797637000,32767,32767,32767,32767,0,32767,32767
1777225797641000,32767,32767,32767,32767,32767,32767,32767
1777225797645000,32767,32767,32767,32767,32767,32767,32767
1777225797649000,32767,32767,32767,32767,32767,32767,32767
1777225797653000,32767,32767,32767,32767,32767,32767,32767
1777225797657000,32767,32767,32767,32767,32767,32767,32767
1777225797661000,32767,32767,32767,32767,32767,32767,32767
1777225797665000,32767,32767,32767,32767,32767,32767,32767
1777225797669000,32767,32767,32767,32767,32767,32767,32767
1777225797673000,32767,32767,32767,32767,32767,32767,32767
1777225797677000,32767,32767,32767,32767,32767,32767,32767
1777225797681000,32767,32767,32767,32767,32767,32767,32767
1777225797685000,32767,32767,32767,32767,32767,32767,32767
1777225797689000,32767,32767,32767,32767,0,32767,32767
1777225797693000,32767,32767,32767,32767,32767,32767,32767
1777225797697000,32767,32767,32767,32767,32767,32767,32767
1777225797701000,32767,32767,32767,32767,32767,0,32767
1777225797705000,32767,32767,32767,32767,32767,0,32767
1777225797709000,32767,32767,32767,32767,32767,32767,32767
1777225797713000,32767,32767,32767,32767,32767,32767,32767
1777225797717000,32767,32767,32767,32767,32767,32767,32767
1777225797721000,32767,32767,32767,32767,32767,32767,32767
1777225797725000,32767,32767,32767,32767,32767,32767,32767
1777225797729000,32767,32767,32767,32767,32767,32767,32767
1777225797733000,32767,32767,32767,32767,32767,32767,32767
1777225797737000,32767,32767,32767,32767,32767,32767,32767
1777225797741000,32767,32767,32767,32767,0,32767,32767
1777225797745000,32767,32767,32767,32767,32767,32767,32767
1777225797749000,32767,32767,32767,32767,32767,32767,32767
1777225797753000,32767,32767,32767,32767,32767,32767,32767
1777225797757000,32767,32767,32767,32767,32767,32767,32767
1777225797761000,32767,32767,32767,32767,32767,32767,32767
1777225797765000,32767,32767,32767,32767,32767,32767,32767
1777225797769000,32767,32767,32767,32767,32767,32767,32767
1777225797773000,32767,32767,32767,32767,32767,32767,32767
1777225797777000,32767,32767,32767,32767,32767,32767,32767
1777225797781000,32767,32767,32767,32767,32767,32767,32767
1777225797785000,32767,32767,32767,32767,32767,32767,32767
1777225797789000,32767,32767,32767,32767,32767,32767,32767
1777225797793000,32767,32767,32767,32767,0,32767,32767
1777225797797000,32767,32767,32767,32767,32767,32767,32767
1777225797801000,32767,32767,32767,32767,32767,32767,32767
1777225797805000,32767,32767,32767,32767,32767,32767,32767
1777225797809000,32767,32767,32767,32767,32767,32767,32767
1777225797813000,32767,32767,32767,32767,32767,32767,32767
1777225797817000,32767,32767,32767,32767,32767,32767,32767
1777225797821000,32767,32767,32767,32767,32767,32767,32767
1777225797825000,32767,32767,32767,32767,32767,32767,32767
1777225797829000,32767,32767,32767,32767,32767,32767,32767
1777225797833000,32767,32767,32767,32767,32767,32767,32767
1777225797837000,32767,32767,32767,32767,32767,0,32767
1777225797841000,32767,32767,32767,32767,32767,0,32767
1777225797845000,32767,32767,32767,32767,0,32767,32767
1777225797849000,32767,32767,32767,32767,32767,32767,32767
1777225797853000,32767,32767,32767,32767,32767,32767,32767
1777225797857000,32767,32767,32767,32767,32767,32767,32767
1777225797861000,32767,32767,32767,32767,32767,32767,32767
1777225797865000,32767,32767,32767,32767,32767,32767,32767
1777225797869000,32767,32767,32767,32767,32767,32767,32767
1777225797873000,32767,32767,32767,32767,32767,32767,32767
1777225797877000,32767,32767,32767,32767,32767,32767,32767
1777225797881000,32767,32767,32767,32767,32767,32767,32767
1777225797885000,32767,32767,32767,32767,32767,32767,32767
1777225797889000,32767,32767,32767,32767,32767,32767,32767
