timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
1777226215553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03800343,0.007944125,1.04672666e-10,-0.30569166,-0.008235882,-9.815748,0.0007669905,-0.0012357071,-0.0017470337,0.00075460615,0.00085127016,0.0008885017,8.2510465e-05,5.3659413e-05,4.703509e-05,0.0,0.0
1777226216553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03614959,0.0082353065,7.1415394e-11,-0.29285875,0.011683876,-9.801478,-0.0012144014,0.00023435827,-0.0036432042,0.0023868505,0.0007128566,0.0008262467,3.5403507e-05,4.508609e-05,5.1790797e-05,0.0,0.0
1777226217553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040281348,0.009426424,6.025667e-10,-0.16060305,-0.012928517,-9.899736,0.015041534,0.07801997,0.0011291818,0.019128319,0.0008034636,0.0221265,0.0002454992,0.008688675,3.6202582e-05,0.0,0.0
1777226218553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.039835725,0.008367161,1.5088544e-10,-0.009481039,0.01991997,-12.070512,-0.007755125,-0.014146712,0.0033875408,0.0013888552,0.00065620337,0.0016165187,4.9034206e-05,6.801827e-05,3.9738396e-05,0.0,0.0
1777226219553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.05392239,0.008156172,8.037453e-11,0.0037349546,0.01570612,-8.956421,0.0039201733,0.0073503247,0.00019174765,0.00056036096,0.0009630483,0.32658517,3.8390837e-05,7.009683e-05,2.8697852e-05,0.0,0.0
1777226220553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.042302623,0.008145844,1.06960656e-10,-0.0011492174,0.019441055,-7.8480015,0.00660464,0.0062637553,-0.001193096,0.00118519,0.001193884,0.0045193164,5.690491e-05,6.40276e-05,2.6815997e-05,0.0,0.0
1777226221553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.041029207,0.008236412,1.0413715e-10,-0.009864111,0.0074700727,-9.369373,0.003621899,-0.0022583609,0.004580637,0.0010758961,0.0007845091,0.0027289528,5.8985355e-05,8.320079e-05,2.3475934e-05,0.0,0.0
1777226222553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.044391688,0.0078099766,1.1879875e-10,-0.01532289,-0.003160175,-9.845724,-0.0020453078,-0.0014274541,0.0014061491,0.0010160328,0.0011100027,0.0019602878,3.956818e-05,0.0001736633,3.8981874e-05,0.0,0.0
1777226223553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.042228427,0.00787383,8.6983656e-11,-0.015514427,0.010726195,-9.812301,-0.0014487597,-0.003259709,-0.0019600866,0.0010146571,0.0013485579,0.0023339211,6.715394e-05,6.59435e-05,3.5029974e-05,0.0,0.0
1777226224553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04096794,0.007575024,6.562169e-11,0.011492169,-0.020111123,-9.8089485,0.001320928,-0.001257012,-0.00406931,0.0018271393,0.00096014375,0.0010544976,4.629275e-05,5.0187908e-05,3.04946e-05,0.0,0.0
1777226225553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03847615,0.0079254685,6.810842e-11,0.008427589,-0.023750309,-9.800234,0.0002343581,-0.004303668,-0.0021944449,0.00075049803,0.0011129644,0.0003280416,2.8466166e-05,5.224566e-05,5.1309456e-05,0.0,0.0
1777226226553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.040875744,0.0074478085,6.306939e-11,0.00076614413,0.002202837,-9.798893,-0.0016831179,-0.0019387811,-0.00070307456,0.0012222583,0.0011583442,0.00075679156,5.0395953e-05,5.404146e-05,2.3776654e-05,0.0,0.0
1777226227553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.03982753,0.0074567036,7.817419e-11,0.007661446,-0.01637617,-9.819483,0.00085221167,0.003600594,0.0010652645,0.0014029564,0.0008888162,0.00074800604,4.6408117e-05,3.3459233e-05,3.404365e-05,0.0,0.0
1777226228553000,1310988,1310988,0,0,0,0,0,0,0,0,250.0,250.0,250.0,250.0,0.04112384,0.007357604,6.5216416e-11,0.013024457,-0.018866139,-9.801383,0.00036218986,0.0018535601,-0.0029827405,0.00046912342,0.0024597454,0.0015973992,3.4226163e-05,4.423594e-05,2.9953684e-05,0.0,0.0
