timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777226214745000,1777226214593000,1777225652681000,0,-0.034114778,-0.00061651634,-0.9994178,1.0,1.0,1.0,0.0028350204,0.0024990805,-9.101629e-05,-0.0008840702,0.0017581644,2.0699426e-05,1.0000093,1.0000094,1.0,0.00012859626,9.992551e-05,1.3254345e-07,-6.879727e-05,0.00011886107,3.97675e-08,0,0,0
1777226214753000,1777226214601000,1777225652681000,0,-0.032323755,-0.0022309052,-0.99947494,1.0,1.0,1.0,0.001086928,0.004056515,-3.540516e-05,-0.0008530308,0.0017943588,1.981589e-05,1.0000092,1.0000093,1.0,1.8902425e-05,0.0002632826,2.0056405e-08,-6.741617e-05,0.000121135425,3.882539e-08,0,0,0
1777226214761000,1777226214609000,1777225652681000,0,-0.03179142,-0.0045422725,-0.99948424,1.0,1.0,1.0,0.00056033954,0.006344429,-2.6345253e-05,-0.00083077303,0.0018660135,1.9088944e-05,1.0000092,1.0000093,1.0,5.0236404e-06,0.00064402254,1.1105158e-08,-6.627539e-05,0.00012936987,3.8039083e-08,0,0,0
1777226214769000,1777226214617000,1777225652681000,0,-0.031765394,-0.0009884278,-0.99949485,1.0,1.0,1.0,0.00055260584,0.0027900934,-1.6212463e-05,-0.00080898753,0.0018805659,1.8533017e-05,1.0000092,1.0000093,1.0,4.8859265e-06,0.00012455278,4.2055035e-09,-6.515474e-05,0.00012929401,3.7373812e-08,0,0,0
1777226214777000,1777226214625000,1777225652681000,0,-0.027300052,-0.0040249177,-0.99961925,1.0,1.0,1.0,-0.003964681,0.0058544734,0.00010985136,-0.0008586835,0.0019431472,1.9971101e-05,1.0000093,1.0000094,1.0,0.00025149682,0.0005483926,1.9307714e-07,-6.8089255e-05,0.00013589399,3.9825835e-08,0,0,0
1777226214785000,1777226214633000,1777225652681000,0,-0.029199066,-3.942504e-05,-0.9995736,1.0,1.0,1.0,-0.0021069814,0.0018199098,6.5267086e-05,-0.0008783417,0.0019412064,2.0684423e-05,1.0000093,1.0000094,1.0,7.1029266e-05,5.2992647e-05,6.815668e-08,-6.813555e-05,0.00013458845,4.027199e-08,0,0,0
1777226214793000,1777226214641000,1777225652681000,0,-0.033111013,0.0045138537,-0.9994415,1.0,1.0,1.0,0.0018797368,-0.002742544,-6.914139e-05,-0.0008349074,0.0018674466,1.9269844e-05,1.0000093,1.0000094,1.0,5.653404e-05,0.00012034363,7.6488504e-08,-6.617225e-05,0.00013057377,3.8433242e-08,0,0,0
1777226214801000,1777226214649000,1777225652681000,0,-0.032334514,-0.0030114406,-0.9994726,1.0,1.0,1.0,0.0011427999,0.004780829,-3.9339066e-05,-0.0008037624,0.0019133267,1.834687e-05,1.0000093,1.0000094,1.0,2.089567e-05,0.00036569778,2.4760993e-08,-6.4801105e-05,0.0001342765,3.7438056e-08,0,0,0
1777226214817000,1777226214665000,1777225652681000,0,-0.02984981,-0.0017807869,-0.9995528,1.0,1.0,1.0,-0.0012298878,0.0035034744,3.7312508e-05,-0.000798501,0.001957708,1.8383336e-05,1.0000092,1.0000093,1.0,2.4201763e-05,0.00019638751,2.2275572e-08,-6.315757e-05,0.00013565138,3.6619493e-08,0,0,0
1777226214825000,1777226214673000,1777225652681000,0,-0.033342395,-0.0025261198,-0.9994407,1.0,1.0,1.0,0.0022672769,0.004230264,-7.492304e-05,-0.0007502211,0.0019934964,1.6913944e-05,1.0000093,1.0000094,1.0,8.224795e-05,0.00028631944,8.981539e-08,-6.086772e-05,0.0001380241,3.4628393e-08,0,0,0
1777226214833000,1777226214681000,1777225652681000,0,-0.028597739,-0.00021730721,-0.999591,1.0,1.0,1.0,-0.0024315175,0.0018666888,7.390976e-05,-0.0007766982,0.0019914994,1.7811515e-05,1.0000093,1.0000094,1.0,9.4595554e-05,5.5751912e-05,8.740244e-08,-6.139887e-05,0.00013672847,3.545948e-08,0,0,0
1777226214841000,1777226214689000,1777225652681000,0,-0.03158889,0.0011149185,-0.9995003,1.0,1.0,1.0,0.0005970765,0.00048139598,-1.8119812e-05,-0.00075506396,0.0019677184,1.7245668e-05,1.0000093,1.0000094,1.0,5.703952e-06,3.7078385e-06,5.2532414e-09,-6.034213e-05,0.00013463366,3.4818335e-08,0,0,0
1777226214857000,1777226214705000,1777225652681000,0,-0.033348884,-0.00043328223,-0.99944365,1.0,1.0,1.0,0.0024268385,0.0019946788,-7.69496e-05,-0.00069407496,0.0019473091,1.5532849e-05,1.0000092,1.0000093,1.0,9.423186e-05,6.36593e-05,9.4739846e-08,-5.6973287e-05,0.00013152556,3.2239843e-08,0,0,0
1777226214865000,1777226214713000,1777225652681000,0,-0.030613583,-0.002744588,-0.9995276,1.0,1.0,1.0,-0.00030602328,0.0043181684,6.854534e-06,-0.0006879639,0.0019846454,1.5396183e-05,1.0000092,1.0000093,1.0,1.4983902e-06,0.0002983425,7.517542e-10,-5.6099667e-05,0.00013415261,3.1743966e-08,0,0,0
1777226214873000,1777226214721000,1777225652681000,0,-0.026993748,-0.003564636,-0.99962914,1.0,1.0,1.0,-0.0039426293,0.0051163705,0.0001090765,-0.0007392185,0.0020339638,1.6871463e-05,1.0000092,1.0000093,1.0,0.00024870696,0.00041883206,1.9036293e-07,-5.9132853e-05,0.00013863575,3.4241904e-08,0,0,0
1777226214881000,1777226214729000,1777225652681000,0,-0.025838304,0.0013168638,-0.99966526,1.0,1.0,1.0,-0.0051649567,0.00020122388,0.00014704466,-0.0008089151,0.0020051016,1.8921435e-05,1.0000093,1.0000094,1.0,0.00042682447,6.4785075e-07,3.459541e-07,-6.4923275e-05,0.00013646271,3.9150756e-08,0,0,0
