timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1777226214745000,1777226214745000,0.0017383025,0.014348718,0.00025052912
1777226214749000,1777226214749000,0.0016171889,0.014571439,0.00024103641
1777226214765000,1777226214765000,0.0016214876,0.019288866,-8.007832e-06
1777226214785000,1777226214785000,0.0008993816,0.014958563,0.00014028052
1777226214805000,1777226214805000,0.0009478612,0.019865798,0.00021556401
1777226214825000,1777226214825000,0.0014557496,0.017712727,0.00053437246
1777226214845000,1777226214845000,-0.0016714204,0.019204937,0.00040083722
1777226214865000,1777226214865000,0.0021624768,0.023037953,0.00029991672
1777226214885000,1777226214885000,0.002660683,0.018817019,0.00024600685
1777226214905000,1777226214905000,0.0007626491,0.01820519,0.00028261484
1777226214925000,1777226214925000,-0.00062682666,0.020459043,0.00040645205
1777226214941000,1777226214941000,0.0022288896,0.02058479,0.0007091541
1777226214965000,1777226214965000,0.0025204215,0.019192109,0.0006733603
1777226214985000,1777226214985000,0.0022313884,0.019454077,0.00075244566
1777226215005000,1777226215005000,0.0014486543,0.021973675,0.00043787202
1777226215025000,1777226215025000,0.00038145337,0.018211136,0.000614964
1777226215041000,1777226215041000,0.0026496968,0.014477036,0.00045983723
1777226215065000,1777226215065000,-0.0013635997,0.01733659,0.00062177074
1777226215085000,1777226215085000,0.0012085574,0.019363496,0.00041502703
1777226215105000,1777226215105000,0.0011589314,0.015763195,0.00041331924
1777226215125000,1777226215125000,0.0022669942,0.020174151,0.000318755
1777226215145000,1777226215145000,0.0044642063,0.017251188,-4.414236e-06
1777226215165000,1777226215165000,0.003174833,0.018261055,8.474125e-05
1777226215185000,1777226215185000,0.002259449,0.018467436,0.00026832818
1777226215205000,1777226215205000,-0.0016243162,0.017866248,5.8035996e-05
1777226215225000,1777226215225000,0.0033775829,0.020165583,3.4127443e-05
1777226215245000,1777226215245000,3.146933e-05,0.018365378,7.53872e-05
1777226215265000,1777226215265000,0.002913149,0.019848809,8.9344016e-05
1777226215285000,1777226215285000,0.000549147,0.020858925,0.00018432099
1777226215305000,1777226215305000,0.0017793314,0.018544374,-0.00019910012
1777226215325000,1777226215325000,0.0004223393,0.018554684,-0.00016391985
1777226215345000,1777226215345000,-0.00088072807,0.017262267,-1.2178236e-05
1777226215365000,1777226215365000,0.00072195963,0.020757128,1.7331897e-05
1777226215385000,1777226215385000,0.0023497995,0.019960294,0.00014614203
1777226215405000,1777226215405000,0.0024833838,0.01656708,0.00018247816
1777226215425000,1777226215425000,-0.00038287282,0.021079548,0.00038295428
1777226215445000,1777226215445000,-0.0005795934,0.016603475,0.00013469056
1777226215465000,1777226215465000,0.004606442,0.016119065,0.00033394148
1777226215485000,1777226215485000,-0.0052642617,0.01959669,0.00038359896
1777226215505000,1777226215505000,-0.00054430816,0.016142529,0.00025040001
1777226215525000,1777226215525000,0.0026178106,0.018088533,0.00046884647
1777226215545000,1777226215545000,0.0002835855,0.02008957,0.0002861993
1777226215565000,1777226215565000,0.0020869325,0.0187327,0.00030010022
1777226215585000,1777226215585000,-3.286521e-05,0.019432828,0.00031864305
1777226215605000,1777226215605000,-0.005843168,0.0152831795,1.3309436e-05
1777226215625000,1777226215625000,0.0017384791,0.014751866,6.752591e-05
1777226215645000,1777226215645000,0.002758998,0.015785152,-1.3178405e-05
1777226215665000,1777226215665000,-0.00088829,0.021611612,-0.000104176725
1777226215685000,1777226215685000,0.004919583,0.0156008005,-7.938975e-05
1777226215705000,1777226215705000,0.0019869956,0.02068938,-0.0001928057
1777226215725000,1777226215725000,0.001725778,0.0185334,-0.00011661944
1777226215745000,1777226215745000,-0.00078023865,0.020564048,0.00030298915
1777226215765000,1777226215765000,0.0029937958,0.017026788,-8.407838e-06
1777226215785000,1777226215785000,0.005647897,0.020159552,-4.7063426e-05
1777226215805000,1777226215805000,0.004437865,0.017757278,-9.302363e-05
1777226215825000,1777226215825000,0.0074352636,0.020097673,-0.00022065177
1777226215845000,1777226215845000,0.0022211303,0.018762715,-0.00042191273
1777226215865000,1777226215865000,0.004855193,0.016262086,-0.0004376671
1777226215885000,1777226215885000,0.0024459092,0.021568067,-0.00033656528
1777226215905000,1777226215905000,0.004160176,0.014881679,-0.0006707685
1777226215925000,1777226215925000,0.002247711,0.02101782,-0.00052193203
1777226215945000,1777226215945000,0.004758752,0.018008724,-0.000323513
1777226215965000,1777226215965000,0.0032815856,0.018390344,-0.00013520573
1777226215985000,1777226215985000,0.004147323,0.016480085,-0.00011370935
1777226216005000,1777226216005000,0.003526993,0.019497318,-0.00044780952
1777226216025000,1777226216025000,0.0041083265,0.01930591,-0.00045252024
1777226216045000,1777226216045000,0.0035234857,0.019251173,-0.00049173436
1777226216065000,1777226216065000,0.0045928825,0.019669184,-0.0003674321
1777226216085000,1777226216085000,0.0037882503,0.017004995,-0.00029876688
1777226216105000,1777226216105000,0.003986592,0.01935091,-0.00065210776
1777226216125000,1777226216125000,0.0058571794,0.015882697,-0.0006479536
1777226216145000,1777226216145000,0.003472662,0.01375066,-0.0007910531
1777226216165000,1777226216165000,0.003836641,0.01820226,-0.000813129
1777226216185000,1777226216185000,0.0063159666,0.017527014,-0.00051790127
1777226216205000,1777226216205000,0.008822733,0.016582493,-0.0007915294
1777226216225000,1777226216225000,0.0020114058,0.022932645,-0.00096687226
1777226216245000,1777226216245000,0.0031788037,0.017895892,-0.000797812
