timestamp,load,ram_usage
1777226214321000,0.30487806,0.19984731
1777226214821000,0.29069766,0.19983351
1777226215321000,0.2857143,0.19982326
1777226215821000,0.30588236,0.1997996
1777226216321000,0.30769232,0.19980276
1777226216821000,0.30952382,0.19979131
1777226217321000,0.3125,0.199772
1777226217821000,0.29577464,0.19978343
1777226218321000,0.34146342,0.19976254
1777226218821000,0.3,0.19976568
1777226219321000,0.27272728,0.1997791
1777226219821000,0.30864197,0.19975898
1777226220321000,0.2777778,0.19979054
1777226220821000,0.28767124,0.1997791
1777226221321000,0.3448276,0.19978067
1777226221821000,0.3139535,0.1997925
1777226222321000,0.34285715,0.19977476
1777226222821000,0.30769232,0.19979723
1777226223321000,0.33333334,0.19980788
1777226223821000,0.34666666,0.19979526
1777226224321000,0.24719101,0.19982563
1777226224821000,0.32394367,0.199828
1777226225321000,0.28915662,0.1998414
1777226225821000,0.22988506,0.1998201
1777226226321000,0.32467532,0.1998134
1777226226821000,0.28947368,0.19979054
1777226227321000,0.35365853,0.19981655
1777226227821000,0.3188406,0.19980513
1777226228321000,0.28767124,0.19981813
1777226228821000,0.278481,0.1997858
1777226229321000,0.31343284,0.19978738
