timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1777226215605000,1777226215605000,1310988,0.020240024,0.012250541,-0.0037284256,0.0,0,0,0,0,1
1777226216605000,1777226216605000,1310988,-0.007456851,-0.0026631611,-0.012250541,0.0,0,0,0,0,1
1777226217605000,1777226217605000,1310988,0.039414786,0.23009712,0.011717909,0.0,0,0,0,0,1
1777226218605000,1777226218605000,1310988,-0.0026631611,-0.029294772,-0.010120012,0.0,0,0,0,0,1
1777226219605000,1777226219605000,1310988,0.011185277,0.007456851,-0.00958738,0.0,0,0,0,0,1
1777226220605000,1777226220605000,1310988,0.007989483,0.017044231,0.0053263223,0.0,0,0,0,0,1
1777226221605000,1777226221605000,1310988,-0.0031957934,-0.007456851,-0.0005326322,0.0,0,0,0,0,1
1777226222605000,1777226222605000,1310988,-0.00479369,0.0026631611,-0.0053263223,0.0,0,0,0,0,1
1777226223605000,1777226223605000,1310988,-0.010652645,0.00958738,0.0,0.0,0,0,0,0,1
1777226224605000,1777226224605000,1310988,0.004261058,-0.002130529,0.0015978967,0.0,0,0,0,0,1
1777226225605000,1777226225605000,1310988,0.007989483,-0.010652645,0.019707393,0.0,0,0,0,0,1
1777226226605000,1777226226605000,1310988,-0.0058589545,0.0,-0.0058589545,0.0,0,0,0,0,1
1777226227605000,1777226227605000,1310988,-0.009054748,-0.00479369,-0.006924219,0.0,0,0,0,0,1
1777226228605000,1777226228605000,1310988,0.0037284256,0.0026631611,-0.0015978967,0.0,0,0,0,0,1
