timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
1777226214401000,1777226214249000,1310988,0.00079450523,9.1998605e-05,0.00065338216,0.15,1.4561311e-07,1.452539e-07,2.9098464e-07,1310988,-0.00029393597,0.0024976816,0.010287147,0.4,6.771866e-05,7.36534e-05,8.76035e-06,197388,1.2231553e-06,-0.0002624976,0.0001734604,0.5,1.0000037e-06,1.0000041e-06,8.566962e-05,1,1,1,1,1,1
1777226215401000,1777226215249000,1310988,0.00076677237,7.685182e-05,0.0006571671,0.15,1.4569542e-07,1.4532769e-07,2.9073263e-07,1310988,-0.00030083238,0.002495038,0.010218136,0.4,6.7788074e-05,7.3721865e-05,8.758724e-06,197388,1.5580376e-06,-0.00026322066,0.00017365262,0.5,1.000002e-06,1.000002e-06,8.566207e-05,1,1,1,1,1,1
1777226216401000,1777226216249000,1310988,0.00073445437,7.0486494e-05,0.0006617768,0.15,1.4578553e-07,1.4541514e-07,2.9090035e-07,1310988,-0.00030902753,0.0024927028,0.010131343,0.4,6.785759e-05,7.379061e-05,8.757126e-06,197388,1.824829e-06,-0.00026386784,0.00017326667,0.5,1.0000007e-06,1.0000007e-06,8.5655796e-05,1,1,1,1,1,1
1777226217401000,1777226217249000,1310988,0.0007028016,7.3562274e-05,0.00067451084,0.15,1.4634709e-07,1.4607184e-07,2.9256648e-07,1310988,-0.00031683457,0.0024925466,0.010050535,0.4,6.7927016e-05,7.3861585e-05,8.75552e-06,197388,1.0902606e-06,-0.00026447346,0.00017884152,0.5,1.0000044e-06,1.0000605e-06,8.5650056e-05,1,0,1,0,1,0
1777226218401000,1777226218249000,1310988,0.0006800273,8.6422646e-05,0.00068068434,0.15,1.4623767e-07,1.460828e-07,2.9413735e-07,1310988,-0.00032930786,0.0025004449,0.009753056,0.4,6.799487e-05,7.3930765e-05,8.75018e-06,197388,-1.2267e-06,-0.00026526273,0.00016572651,0.5,1.0000012e-06,1.0001373e-06,8.562312e-05,1,0,1,0,1,0
1777226219401000,1777226219249000,1310988,0.0006659672,9.380606e-05,0.00067529257,0.15,1.4580606e-07,1.4567604e-07,2.9611024e-07,1310988,-0.0003273835,0.0025217836,0.0094816685,0.4,6.8052235e-05,7.398461e-05,8.74849e-06,197388,-2.230174e-07,-0.0002658906,0.00017236733,0.5,1.0000014e-06,1.000199e-06,8.561211e-05,1,0,1,0,1,0
1777226220401000,1777226220249000,1310988,0.0006599976,9.51368e-05,0.0006687047,0.15,1.468499e-07,1.4663865e-07,2.9795896e-07,1310988,-0.00035458757,0.0025258004,0.00983966,0.4,6.811594e-05,7.404822e-05,8.746724e-06,197388,1.1836056e-06,-0.00026584897,0.00017356651,0.5,1.0000051e-06,1.0002746e-06,8.5601896e-05,1,0,1,0,1,0
1777226221401000,1777226221249000,1310988,0.00066546095,9.7124874e-05,0.00067405513,0.15,1.4883591e-07,1.4854697e-07,2.9974817e-07,1310988,-0.00038334043,0.0025412994,0.01016874,0.4,6.8145346e-05,7.407423e-05,8.744873e-06,197388,9.0784505e-07,-0.00026646326,0.00016153055,0.5,1.0000034e-06,1.0003187e-06,8.558899e-05,1,0,1,0,1,0
1777226222401000,1777226222249000,1310988,0.00067545084,0.00010549468,0.0006748227,0.15,1.4923802e-07,1.4889154e-07,3.0101387e-07,1310988,-0.00038339515,0.002561636,0.01019168,0.4,6.818658e-05,7.411596e-05,8.739094e-06,197388,2.8193056e-06,-0.00026693664,0.00017409933,0.5,1.000002e-06,1.0003774e-06,8.557202e-05,1,0,1,0,1,0
1777226223401000,1777226223249000,1310988,0.0006870067,0.000113444716,0.0006758487,0.15,1.4898521e-07,1.4862152e-07,3.022092e-07,1310988,-0.0003754682,0.0025680417,0.01008949,0.4,6.825009e-05,7.4183496e-05,8.737194e-06,197388,2.270365e-06,-0.00026721685,0.00017399999,0.5,1e-06,1.0004542e-06,8.555552e-05,1,0,1,0,1,0
1777226223961000,1777226223809000,1310988,0.00069623836,0.0001239522,0.0006856035,0.15,1.4860724e-07,1.4825468e-07,3.0302306e-07,1310988,-0.00052535825,0.002563431,0.011133143,0.4,6.828752e-05,7.4223004e-05,8.734716e-06,197388,8.143442e-06,-0.0002671679,0.00017467952,0.5,1.0000007e-06,1.0004992e-06,8.5547326e-05,1,0,1,0,1,0
1777226224321000,1777226224169000,1310988,0.0007017061,0.00012791358,0.0006925027,0.15,1.4844846e-07,1.4810585e-07,3.0360158e-07,1310988,-0.0006882814,0.0025570397,0.012242715,0.4,6.831154e-05,7.424825e-05,8.733417e-06,197388,1.1952649e-05,-0.00026719927,0.00015915367,0.5,1.0000027e-06,1.0005281e-06,8.554221e-05,1,0,1,0,1,0
1777226224689000,1777226224537000,1310988,0.0007036037,0.00013150835,0.00069193944,0.15,1.483696e-07,1.4802778e-07,3.037896e-07,1310988,-0.0008505837,0.0025533687,0.0133492835,0.4,6.833584e-05,7.4273834e-05,8.732679e-06,197388,1.51546565e-05,-0.00026725844,0.00014019899,0.5,1e-06,1.0005573e-06,8.553641e-05,1,0,1,0,1,0
1777226225049000,1777226224897000,1310988,0.00070395425,0.00013492156,0.0006899879,0.15,1.4826837e-07,1.4793912e-07,3.043472e-07,1310988,-0.0010027828,0.002554317,0.014416336,0.4,6.8359645e-05,7.429863e-05,8.731386e-06,197388,1.9977828e-05,-0.0002672315,0.00013555543,0.5,1.0000003e-06,1.000586e-06,8.553175e-05,1,0,1,0,1,0
1777226225417000,1777226225265000,1310988,0.00069947005,0.00013785265,0.0006927068,0.15,1.4825389e-07,1.4793781e-07,3.0495875e-07,1310988,-0.0011455589,0.0025587422,0.0154227065,0.4,6.8383946e-05,7.432386e-05,8.730656e-06,197388,2.4872645e-05,-0.00026731912,0.00013300672,0.5,1.0000031e-06,1.0006155e-06,8.552722e-05,1,0,1,0,1,0
