timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1777226214741000,0,47.3992578,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226214749000,0,47.3992578,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226214845000,0,47.3992576,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226214941000,0,47.3992577,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226215037000,0,47.3992578,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226215141000,0,47.3992578,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226215245000,0,47.3992578,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226215341000,0,47.3992578,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226215445000,0,47.3992578,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226215541000,0,47.3992578,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226215637000,0,47.3992578,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226215741000,0,47.3992577,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226215845000,0,47.399257899999995,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226215941000,0,47.399257899999995,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226216045000,0,47.3992577,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226216141000,0,47.3992578,8.545594099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226216245000,0,47.3992577,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226216341000,0,47.3992578,8.5455942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226216445000,0,47.3992577,8.5455943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226216541000,0,47.3992578,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226216645000,0,47.3992576,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226216741000,0,47.3992577,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226216845000,0,47.3992578,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226216941000,0,47.3992578,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226217037000,0,47.3992578,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226217141000,0,47.3992578,8.545594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226217245000,0,47.3992578,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226217341000,0,47.399257899999995,8.545593799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226217437000,0,47.3992578,8.5455937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226217541000,0,47.3992578,8.5455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226217645000,0,47.399257899999995,8.545594,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226217741000,0,47.399257999999996,8.5455939,-0.016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226217837000,0,47.3992582,8.545593799999999,-0.043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226217941000,0,47.3992581,8.545594099999999,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226218037000,0,47.399257999999996,8.545594,-0.152,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226218141000,0,47.399257999999996,8.545594099999999,-0.242,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226218237000,0,47.3992578,8.5455943,-0.345,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226218341000,0,47.3992578,8.5455942,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226218445000,0,47.3992575,8.5455943,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226218541000,0,47.3992575,8.5455945,-0.809,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226218637000,0,47.3992576,8.5455943,-0.998,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226218741000,0,47.3992576,8.545594399999999,-1.227,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226218837000,0,47.3992576,8.545594399999999,-1.453,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226218941000,0,47.3992576,8.5455943,-1.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226219045000,0,47.3992576,8.5455942,-1.923,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226219141000,0,47.399257399999996,8.5455945,-2.138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226219245000,0,47.399257399999996,8.5455945,-2.371,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226219341000,0,47.3992575,8.545594399999999,-2.589,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226219445000,0,47.399257399999996,8.5455946,-2.827,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226219541000,0,47.399257399999996,8.545594699999999,-3.048,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226219637000,0,47.3992575,8.5455945,-3.255,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226219741000,0,47.3992576,8.545594399999999,-3.453,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226219845000,0,47.3992575,8.5455946,-3.618,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226219941000,0,47.3992575,8.545594399999999,-3.738,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226220045000,0,47.3992575,8.5455945,-3.834,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226220141000,0,47.3992576,8.5455943,-3.892,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1777226220237000,0,47.3992576,8.5455942,-3.925,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
