timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_flarm,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1777226215585000,4000000.0,1.0,21755.977,0.0,215220,0,41.832672,960,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226216149000,4000000.0,1.0,22516.934,0.0,215424,0,129.48207,961,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226217361000,4000000.0,1.0,22057.77,0.0,215891,0,20.916336,963,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226218649000,4000000.0,1.0,22064.742,0.0,216370,0,41.832672,966,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226219377000,4000000.0,1.0,22338.646,0.0,216644,0,59.76096,967,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226219997000,4000000.0,1.0,22096.613,0.0,216870,0,20.916336,968,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226221273000,4000000.0,1.0,21975.1,0.0,217346,0,20.916336,970,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226222609000,4000000.0,1.0,22148.406,0.0,217852,0,41.832672,972,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226223365000,4000000.0,1.0,21833.666,0.0,218143,0,41.832672,974,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226224585000,4000000.0,1.0,22446.215,0.0,218594,0,46.81275,976,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226225213000,4000000.0,1.0,21833.666,0.0,218821,0,41.832672,977,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226226477000,4000000.0,1.0,22027.889,0.0,219301,0,20.916336,979,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226227081000,4000000.0,1.0,22079.682,0.0,219526,0,41.832672,980,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777226228489000,4000000.0,1.0,22084.662,0.0,220055,0,20.916336,982,0,0,0,0,0.0,0,0,0,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
