timestamp,nav_state,failure
1777226214745000,17,0
1777226215249000,17,0
1777226215753000,17,0
1777226216257000,17,0
1777226216761000,17,0
1777226217265000,17,0
1777226217769000,17,0
1777226218273000,17,0
1777226218297000,18,0
1777226218817000,18,0
1777226219361000,18,0
1777226219873000,18,0
1777226220425000,18,0
1777226220929000,18,0
1777226221433000,18,0
1777226221937000,18,0
1777226222441000,18,0
1777226222945000,18,0
1777226223449000,18,0
1777226223953000,18,0
1777226224457000,18,0
1777226224961000,18,0
1777226225465000,18,0
1777226225969000,18,0
1777226226473000,18,0
1777226226977000,18,0
1777226227481000,18,0
1777226227985000,18,0
1777226228489000,18,0
1777226228581000,3,0
1777226229089000,3,0
