timestamp,safe_points_id,is_evaluation_pending,has_vtol_approach,rtl_type,safe_point_index
1777226216409000,0,0,0,1,255
1777226218449000,0,0,0,1,255
1777226220473000,0,0,0,1,255
1777226222489000,0,0,0,1,255
1777226224505000,0,0,0,1,255
1777226226521000,0,0,0,1,255
1777226228537000,0,0,0,1,255
