timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
1777226214705000,1777226214547000,0.0016156307,0.00058321835,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226214753000,1777226214599000,0.0011523531,0.0009799659,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226214809000,1777226214651000,0.0007654666,0.00097487005,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226214857000,1777226214703000,0.0007614862,0.001268873,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226214913000,1777226214755000,0.0007575264,6.293389e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226214961000,1777226214807000,0.00028718688,0.0005630949,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215017000,1777226214859000,0.00028569347,0.0002610945,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215065000,1777226214911000,0.0016077255,0.00044216754,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215121000,1777226214963000,0.0020812028,0.0011387208,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215169000,1777226215015000,0.00075927784,0.0026342645,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215225000,1777226215067000,0.0013760341,0.0019186619,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215273000,1777226215119000,0.00075308466,0.002308465,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215329000,1777226215171000,0.0015841579,0.0016983165,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215377000,1777226215223000,0.00083431805,0.00049014436,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215433000,1777226215275000,0.0008299796,0.00038688758,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215481000,1777226215327000,0.0015348623,0.00041468488,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215537000,1777226215379000,0.00075188925,8.795975e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215585000,1777226215431000,0.0014812024,0.0013875512,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215641000,1777226215483000,0.0007403785,0.0012796279,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215689000,1777226215535000,0.00073652854,2.7074944e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0
1777226215745000,1777226215587000,0.0015139171,0.0007288385,0.0,1,0,0,0,0,0,0,0,0,0,0,0
