timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
1777226214705000,1777226214547000,1777226214553000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0121870125,-0.019267164,-0.019973047,0.014808478,-0.016887665,-0.020345327,0.093347035,0.093359016,0.20497175,6.364349e-05,0.00015905207,7.784928e-05,9.696012e-05,-0.00012550077,-8.152613e-05,0,0,1
1777226214753000,1777226214599000,1777226214601000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.012222068,-0.019420478,-0.020305894,0.014564831,-0.017126264,-0.020341612,0.093335055,0.093346655,0.2049686,6.401837e-05,0.0001616148,8.046683e-05,9.385691e-05,-0.00012890282,-8.142634e-05,0,0,1
1777226214809000,1777226214651000,1777226214657000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.012014446,-0.020476673,-0.019982956,0.0143245775,-0.017441882,-0.020307826,0.09334753,0.093359254,0.20497175,6.185355e-05,0.0001796476,7.7926554e-05,9.08421e-05,-0.00013368312,-8.109665e-05,0,0,1
1777226214857000,1777226214703000,1777226214705000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.011391292,-0.020502573,-0.020774104,0.014048253,-0.017730208,-0.02035175,0.09333479,0.0933465,0.2049686,5.561122e-05,0.00018012694,8.422039e-05,8.752325e-05,-0.00013805827,-8.1390914e-05,0,0,1
1777226214913000,1777226214755000,1777226214761000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.012188894,-0.02022099,-0.020527393,0.013873097,-0.017964847,-0.020368297,0.09334727,0.093359195,0.20497175,6.3662985e-05,0.00017518936,8.223062e-05,8.527555e-05,-0.00014155613,-8.147002e-05,0,0,1
1777226214961000,1777226214807000,1777226214809000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.011063969,-0.019442203,-0.020821236,0.013608469,-0.018104019,-0.020410964,0.093335256,0.09334672,0.2049686,5.2460953e-05,0.00016197644,8.460298e-05,8.218432e-05,-0.00014347977,-8.176515e-05,0,0,1
1777226215017000,1777226214859000,1777226214865000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.011096728,-0.018691413,-0.0209191,0.013371855,-0.018159352,-0.020458832,0.093347795,0.09335943,0.20497175,5.2764983e-05,0.00014968768,8.539883e-05,7.941293e-05,-0.00014406457,-8.210746e-05,0,0,1
1777226215065000,1777226214911000,1777226214913000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.011552555,-0.018651342,-0.020914666,0.013200471,-0.018205699,-0.020501774,0.09333487,0.093346566,0.2049686,5.7196856e-05,0.0001490671,8.536396e-05,7.732011e-05,-0.00014453582,-8.2414226e-05,0,0,1
1777226215121000,1777226214963000,1777226214969000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.010672389,-0.020357963,-0.021386072,0.012962318,-0.018408448,-0.020585077,0.093347475,0.09335928,0.20497175,4.880684e-05,0.00017757062,8.925407e-05,7.4634074e-05,-0.00014764779,-8.3058556e-05,0,0,1
1777226215169000,1777226215015000,1777226215017000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.010727713,-0.020737296,-0.02265819,0.012751812,-0.018627832,-0.02078037,0.09333465,0.0933465,0.2049686,4.9320937e-05,0.0001842749,0.000100189696,7.22495e-05,-0.00015109817,-8.4672356e-05,0,0,1
1777226215225000,1777226215067000,1777226215073000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.010080298,-0.019664012,-0.024453945,0.012500147,-0.018725444,-0.02112643,0.0933485,0.09336005,0.20497173,4.3541102e-05,0.00016566973,0.00011669814,6.954509e-05,-0.00015247085,-8.768928e-05,0,0,1
1777226215273000,1777226215119000,1777226215121000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.009138541,-0.019595684,-0.025011443,0.012183474,-0.018807422,-0.02149241,0.093335636,0.09334718,0.2049686,3.5790377e-05,0.0001645431,0.00012208158,6.63653e-05,-0.0001536081,-9.0929134e-05,0,0,1
1777226215329000,1777226215171000,1777226215177000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.009188408,-0.019043738,-0.024783328,0.01190133,-0.018829685,-0.021802425,0.093347915,0.0933596,0.20497173,3.6177284e-05,0.00015538369,0.000119863034,6.35215e-05,-0.00015377536,-9.365479e-05,0,0,1
1777226215377000,1777226215223000,1777226215225000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.009947026,-0.019811738,-0.024246385,0.011717229,-0.018922197,-0.022032654,0.093334824,0.0933466,0.2049686,4.2403608e-05,0.00016819249,0.00011472726,6.153213e-05,-0.00015513349,-9.563987e-05,0,0,1
1777226215433000,1777226215275000,1777226215281000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.008725441,-0.018874153,-0.023494259,0.011435394,-0.01891767,-0.02217034,0.09334816,0.0933596,0.20497173,3.2623382e-05,0.00015262864,0.0001077183,5.8808844e-05,-0.00015489753,-9.6777694e-05,0,0,1
1777226215481000,1777226215327000,1777226215329000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.008831302,-0.020085972,-0.024278149,0.011190081,-0.019027729,-0.022368902,0.09333538,0.09334686,0.20496859,3.3424363e-05,0.0001728805,0.00011502807,5.6417553e-05,-0.00015659157,-9.849693e-05,0,0,1
1777226215537000,1777226215379000,1777226215385000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.008410937,-0.02046443,-0.024253666,0.010928278,-0.01916307,-0.022546453,0.09334774,0.09335936,0.20497173,3.031412e-05,0.00017943264,0.00011479443,5.3958534e-05,-0.00015874326,-0.0001000322,0,0,1
1777226215585000,1777226215431000,1777226215433000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.008773149,-0.020255018,-0.024065085,0.010725259,-0.019265935,-0.022689512,0.09333476,0.093346424,0.20496859,3.298584e-05,0.00017580352,0.000113017966,5.1982846e-05,-0.00016035039,-0.0001012555,0,0,1
1777226215641000,1777226215483000,1777226215489000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.008880418,-0.020659018,-0.024722338,0.010551469,-0.019397167,-0.02288101,0.093348384,0.09335981,0.20497173,3.3792472e-05,0.00018286028,0.00011927381,5.026926e-05,-0.00016247088,-0.00010295288,0,0,1
1777226215689000,1777226215535000,1777226215537000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.007849561,-0.021391302,-0.025553986,0.010296942,-0.01958502,-0.023132812,0.0933356,0.09334699,0.20496859,2.6406049e-05,0.00019608038,0.00012743537,4.8021277e-05,-0.000165637,-0.0001052592,0,0,1
1777226215745000,1777226215587000,1777226215593000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.006218118,-0.020226583,-0.02586373,0.009912705,-0.019645458,-0.023390073,0.09334802,0.093359455,0.20497173,1.6568105e-05,0.00017528581,0.00013054142,4.5058296e-05,-0.00016654594,-0.00010764086,0,0,1
1777226215793000,1777226215639000,1777226215641000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0060301777,-0.020776886,-0.02572488,0.00954696,-0.019752042,-0.023610018,0.09333504,0.09334651,0.20496859,1.5583877e-05,0.00018497917,0.00012914554,4.228172e-05,-0.00016828241,-0.00010966666,0,0,1
1777226215849000,1777226215691000,1777226215697000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0048565543,-0.021425953,-0.024975955,0.00910511,-0.01990973,-0.023738693,0.0933484,0.09335954,0.20497173,1.0106706e-05,0.0001966897,0.00012173354,3.9250743e-05,-0.00017095846,-0.0001108034,0,0,1
1777226215897000,1777226215743000,1777226215745000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.005075551,-0.022257825,-0.023187444,0.008725514,-0.020130927,-0.023686765,0.09333608,0.09334688,0.20496859,1.1040197e-05,0.0002122881,0.00010492487,3.659323e-05,-0.00017485183,-0.000110249624,0,0,1
1777226215953000,1777226215795000,1777226215801000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0037168914,-0.021989027,-0.024407722,0.008253687,-0.020305965,-0.02375468,0.09334871,0.093359575,0.20497172,5.9198596e-06,0.00020716345,0.00011625739,3.370371e-05,-0.00017789568,-0.00011081557,0,0,1
1777226216001000,1777226215847000,1777226215849000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.004068339,-0.022761226,-0.024479888,0.007859415,-0.020537257,-0.023822997,0.09333578,0.09334671,0.20496859,7.093263e-06,0.00022199964,0.00011694766,3.1196927e-05,-0.0001820504,-0.00011139323,0,0,1
1777226216057000,1777226215899000,1777226215905000,0,0.0,0.0,0.0,0.09,0.09,0.20250002,0.0034817257,-0.022788,-0.024355462,0.0074470243,-0.020749284,-0.023873156,0.09334826,0.09335931,0.20497172,5.19449e-06,0.00022249218,0.00011576007,2.8747421e-05,-0.00018586013,-0.0001118046,0,0,1
