timestamp,position[0],position[1],position[2],velocity[0],velocity[1],velocity[2],acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],yaw,yawspeed
1777226214729000,168.56071,-0.041850757,-0.025821507,-0.0005119127,-1.8197425e-06,0.6994881,-0.06399454,-0.00011384487,-0.06399454,-4.0,0.0,-4.0,0.0031241768,-0.0026213827
1777226214753000,168.56058,-0.041952025,-0.02022897,0.0010328814,0.0,0.69884825,0.06515348,0.0,-0.095988944,0.0,0.0,-4.0,0.0031172717,0.0
1777226214929000,168.55952,-0.04262981,-0.02557684,-0.00051196094,6.215831e-07,0.69948804,-0.06399756,3.886223e-05,-0.06399756,-4.0,0.0,-4.0,0.0028103725,0.0
1777226215129000,168.55858,-0.04298989,-0.025546608,-0.00051193475,8.960043e-07,0.69948804,-0.06399592,5.6028366e-05,-0.06399592,-4.0,0.0,-4.0,0.002159697,0.0
1777226215329000,168.5573,-0.0432961,-0.026614618,-0.0005119445,1.1932394e-06,0.69948804,-0.06399653,7.4625015e-05,-0.06399653,-4.0,0.0,-4.0,0.0023705417,0.0
1777226215529000,168.55612,-0.04378216,-0.027896347,-0.00051194534,1.6008339e-06,0.69948804,-0.06399658,0.0001001358,-0.06399658,-4.0,0.0,-4.0,0.0020484556,0.0
1777226215729000,168.55487,-0.04388701,-0.028903348,1.5638338e-07,1.7569838e-06,0.69948804,9.775162e-06,0.000109910965,-0.06399703,0.0,0.0,-4.0,0.0022075882,0.0
1777226215929000,168.55478,-0.043897033,0.09442244,0.00018037816,5.84035e-05,0.62006783,0.0009047985,0.00030565262,-0.7996608,0.0,0.0,-4.0,0.0021488264,0.0
1777226216129000,168.5548,-0.043879274,0.197017,0.00036111788,0.00011945971,0.38052437,0.0009047985,0.00030565262,-1.5986881,0.0,0.0,-4.0,0.0021488264,0.0
1777226216329000,168.5549,-0.04384933,0.23582071,0.000541793,0.0001804941,-0.01845911,0.0009047985,0.00030565262,-2.3974302,0.0,0.0,-4.0,0.0021488264,0.0
1777226216529000,168.55505,-0.04380721,0.17906024,0.0007224184,0.0002415117,-0.5767643,0.0009047985,0.00030565262,-3.1959524,0.0,0.0,-4.0,0.0021488264,0.0
1777226216729000,168.5552,-0.04375294,-0.0048395926,0.00090293144,0.00030249133,-1.2885873,0.0009047985,0.00030565262,-3.700176,0.0,0.0,4.0,nan,0.0
1777226216929000,168.5554,-0.04368659,-0.32991156,0.0010832798,0.0003634154,-1.9466623,0.0009047985,0.00030565262,-2.9028783,0.0,0.0,4.0,nan,0.0
1777226217129000,168.55563,-0.043608192,-0.7697711,0.0012634267,0.00042427133,-2.4453475,0.0009047985,0.00030565262,-2.106471,0.0,0.0,4.0,nan,0.0
1777226217329000,168.55586,-0.043517765,-1.2926344,0.0014434112,0.00048507247,-2.7852314,0.0009047985,0.00030565262,-1.3107822,0.0,0.0,4.0,nan,0.0
1777226217529000,168.55617,-0.043415327,-1.8671238,0.0016233224,0.0005406042,-2.9667938,0.0009047985,-2.4914742e-05,-0.5154178,0.0,0.0,4.0,nan,0.0
1777226217729000,168.55652,-0.043308195,-2.4628406,0.0016061672,0.00053705776,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
1777226217929000,168.55682,-0.043201145,-3.0608718,0.0016133409,0.00053677295,-2.9994917,-7.419288e-05,-1.8045306e-05,0.06376322,0.0,0.0,4.0,nan,0.0
1777226218129000,168.55717,-0.043095537,-3.6509795,0.0015660698,0.00052274443,-2.9076824,-0.00034190714,-0.000100806355,0.8593843,0.0,0.0,4.0,nan,0.0
1777226218329000,168.55746,-0.04299335,-4.206779,0.0012357614,0.00063884305,-2.699149,-0.018932655,0.009559557,1.121186,0.0,0.0,4.0,nan,0.0
1777226218529000,168.55737,-0.042675152,-4.718148,-0.0025452087,0.0025479468,-2.3954763,-0.018932655,0.009559557,1.920011,0.0,0.0,4.0,nan,0.0
1777226218729000,168.55652,-0.04197438,-5.15351,-0.00633174,0.004459859,-1.9314743,-0.018932655,0.009559557,2.7200103,0.0,0.0,4.0,nan,0.0
1777226218929000,168.55492,-0.04089123,-5.4815364,-0.010118273,0.006371771,-1.3412734,-0.018932655,0.009559557,3.0,0.0,0.0,0.0,nan,0.0
1777226219129000,168.55257,-0.039425693,-5.689792,-0.013904807,0.008283683,-0.7412734,-0.018932655,0.009559557,3.0,0.0,0.0,0.0,nan,0.0
1777226219329000,168.54945,-0.03757777,-5.7780476,-0.017691337,0.010195595,-0.14127338,-0.018932655,0.009559557,3.0,0.0,0.0,0.0,nan,0.0
1777226219529000,168.54558,-0.03534747,-5.746317,-0.021477861,0.012107507,0.45716882,-0.018932655,0.009559557,2.8883646,0.0,0.0,-4.0,nan,0.0
1777226219729000,168.54099,-0.032829568,-5.6024475,-0.023710603,0.012570355,0.95484185,0.0019104928,-0.0020348579,2.0883653,0.0,0.0,-4.0,nan,0.0
1777226219929000,168.53635,-0.03038325,-5.375045,-0.02257639,0.011764146,1.2925146,0.009209201,-0.0058993846,1.2883655,0.0,0.0,-4.0,nan,0.0
1777226220129000,168.53209,-0.028192481,-5.0961084,-0.019432863,0.0099126985,1.4701874,0.022755548,-0.012842104,0.48836547,0.0,0.0,-4.0,nan,nan
1777226220329000,168.52878,-0.02653434,-4.7973228,-0.0143686645,0.0071875053,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226220529000,168.5261,-0.025193673,-4.497323,-0.012533467,0.006271999,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226220729000,168.52371,-0.024024121,-4.1973233,-0.0109204715,0.0054729227,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226220929000,168.52168,-0.023003863,-3.8973236,-0.009520404,0.004775779,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226221129000,168.51987,-0.022114797,-3.5976813,-0.008271916,0.0041677896,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226221329000,168.51833,-0.021341136,-3.298846,-0.007236333,0.0036384473,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226221529000,168.51697,-0.020667981,-3.0010304,-0.0063022343,0.0031779292,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226221729000,168.51573,-0.020081583,-2.7039964,-0.0054690954,0.0027766,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226221929000,168.51468,-0.019570444,-2.4076648,-0.004737545,0.0024267852,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226222129000,168.51385,-0.019124838,-2.112044,-0.004158214,0.0021217165,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226222329000,168.51309,-0.018735949,-1.8169619,-0.0036504443,0.0018557793,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226222529000,168.51236,-0.018396154,-1.5221765,-0.003152375,0.0016232538,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226222729000,168.51167,-0.01809904,-1.2274715,-0.0026948475,0.0014199056,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226222929000,168.51108,-0.0178391,-0.9327,-0.0022676045,0.0012419022,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226223129000,168.51073,-0.017611714,-0.63775605,-0.0020135085,0.0010863281,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
1777226223329000,168.51045,-0.017412743,-0.3426338,-0.001830847,0.00095033296,1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
