timestamp,airspeed_timestamp_rel,airspeed_validated_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
1777226214745000,32767,32767,32767,32767,32767,32767,32767
1777226214749000,32767,32767,32767,32767,32767,32767,32767
1777226214753000,32767,32767,32767,32767,32767,32767,32767
1777226214757000,32767,32767,32767,32767,32767,32767,32767
1777226214761000,32767,32767,32767,32767,32767,32767,32767
1777226214765000,32767,32767,32767,32767,32767,32767,32767
1777226214769000,32767,32767,32767,32767,32767,32767,32767
1777226214773000,32767,32767,32767,32767,32767,32767,32767
1777226214777000,32767,32767,32767,32767,32767,32767,32767
1777226214781000,32767,32767,32767,32767,0,32767,32767
1777226214785000,32767,32767,32767,32767,32767,32767,32767
1777226214789000,32767,32767,32767,32767,32767,32767,32767
1777226214793000,32767,32767,32767,32767,32767,32767,32767
1777226214797000,32767,32767,32767,32767,32767,32767,32767
1777226214801000,32767,32767,32767,32767,32767,32767,32767
1777226214805000,32767,32767,32767,32767,32767,32767,32767
1777226214809000,32767,32767,32767,32767,32767,32767,32767
1777226214813000,32767,32767,32767,32767,32767,0,32767
1777226214817000,32767,32767,32767,32767,32767,0,32767
1777226214821000,32767,32767,32767,32767,32767,32767,32767
1777226214825000,32767,32767,32767,32767,32767,32767,32767
1777226214829000,32767,32767,32767,32767,32767,32767,32767
1777226214833000,32767,32767,32767,32767,0,32767,32767
1777226214837000,32767,32767,32767,32767,32767,32767,32767
1777226214841000,32767,32767,32767,32767,32767,32767,32767
1777226214845000,32767,32767,32767,32767,32767,32767,32767
1777226214849000,32767,32767,32767,32767,32767,32767,32767
1777226214853000,32767,32767,32767,32767,32767,32767,32767
1777226214857000,32767,32767,32767,32767,32767,32767,32767
1777226214861000,32767,32767,32767,32767,32767,32767,32767
1777226214865000,32767,32767,32767,32767,32767,32767,32767
1777226214869000,32767,32767,32767,32767,32767,32767,32767
1777226214873000,32767,32767,32767,32767,32767,32767,32767
1777226214877000,32767,32767,32767,32767,32767,32767,32767
1777226214881000,32767,32767,32767,32767,32767,32767,32767
1777226214885000,32767,32767,32767,32767,0,32767,32767
