timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
1777226214745000,0.006650199,0.12446648,7.2448514e-05,0.0,0.0,-0.001,0
1777226214749000,0.0066566677,0.124339186,7.9032965e-05,0.0,0.0,-0.001,0
1777226214765000,0.0066870614,0.12418585,4.534307e-05,0.0,0.0,-0.001,0
1777226214785000,0.0067490535,0.12376645,7.311185e-05,0.0,0.0,-0.001,0
1777226214801000,0.007086539,0.123118095,7.636496e-05,0.0,0.0,-0.001,0
1777226214821000,0.0069714542,0.12298577,0.0001809909,0.0,0.0,-0.001,0
1777226214845000,0.006942457,0.122381285,0.00012900145,0.0,0.0,-0.001,0
1777226214865000,0.0070917793,0.122641265,7.6122116e-05,0.0,0.0,-0.001,0
1777226214885000,0.0067970008,0.123288825,3.7136953e-05,0.0,0.0,-0.001,0
1777226214905000,0.0070234705,0.12348687,7.591187e-05,0.0,0.0,-0.001,0
1777226214925000,0.007474888,0.12356115,0.00018619001,0.0,0.0,-0.001,0
1777226214941000,0.007889926,0.12383576,0.00010999129,0.0,0.0,-0.001,0
1777226214961000,0.008372124,0.12392496,9.0808375e-05,0.0,0.0,-0.001,0
1777226214981000,0.008428057,0.12421147,0.00010320963,0.0,0.0,-0.001,0
1777226215001000,0.008776842,0.12433498,9.551039e-05,0.0,0.0,-0.001,0
1777226215025000,0.008672325,0.12440652,9.442656e-05,0.0,0.0,-0.001,0
1777226215041000,0.008996148,0.12404366,9.7666634e-05,0.0,0.0,-0.001,0
1777226215065000,0.008515735,0.12364686,9.21546e-05,0.0,0.0,-0.001,0
1777226215081000,0.008163557,0.123597704,8.831313e-05,0.0,0.0,-0.001,0
1777226215105000,0.0078310575,0.12310848,8.437713e-05,0.0,0.0,-0.001,0
1777226215121000,0.0077231606,0.12294178,8.310261e-05,0.0,0.0,-0.001,0
1777226215141000,0.0078478325,0.12257595,-1.080404e-05,0.0,0.0,-0.001,0
1777226215161000,0.007911566,0.12265558,8.4931264e-05,0.0,0.0,-0.001,0
1777226215185000,0.008113482,0.12273546,8.715759e-05,0.0,0.0,-0.001,0
1777226215201000,0.008215471,0.12254522,8.811755e-05,0.0,0.0,-0.001,0
1777226215225000,0.008417312,0.1225288,9.026728e-05,0.0,0.0,-0.001,0
1777226215241000,0.008386075,0.123007156,9.0285204e-05,0.0,0.0,-0.001,0
1777226215261000,0.008448789,0.12318699,0.00020274892,0.0,0.0,-0.001,0
1777226215281000,0.008793677,0.12303128,9.469222e-05,0.0,0.0,-0.001,0
1777226215301000,0.008596381,0.12300572,-4.0360726e-05,0.0,0.0,-0.001,0
1777226215321000,0.0093462905,0.12305044,0.000100658974,0.0,0.0,-0.001,0
1777226215341000,0.009403617,0.12316807,0.00017047534,0.0,0.0,-0.001,0
1777226215361000,0.009175899,0.12290235,9.870157e-05,0.0,0.0,-0.001,0
1777226215381000,0.008881325,0.12288535,8.592056e-05,0.0,0.0,-0.001,0
1777226215401000,0.009082884,0.12263773,9.7492244e-05,0.0,0.0,-0.001,0
1777226215425000,0.008793324,0.12267553,9.4413524e-05,0.0,0.0,-0.001,0
1777226215445000,0.008562438,0.12223755,-1.3983808e-06,0.0,0.0,-0.001,0
1777226215461000,0.008683691,0.12216249,0.00019669905,0.0,0.0,-0.001,0
1777226215481000,0.009108022,0.12174477,9.7050564e-05,0.0,0.0,-0.001,0
1777226215501000,0.0082477825,0.121925265,7.804204e-05,0.0,0.0,-0.001,0
1777226215525000,0.008166207,0.122169025,0.00013783178,0.0,0.0,-0.001,0
1777226215545000,0.008159577,0.122482374,8.7470515e-05,0.0,0.0,-0.001,0
1777226215565000,0.007981646,0.12286435,0.00014470471,0.0,0.0,-0.001,0
1777226215585000,0.008126772,0.1230136,8.749741e-05,0.0,0.0,-0.001,0
1777226215605000,0.007494792,0.122896425,4.085619e-05,0.0,0.0,-0.001,0
1777226215625000,0.007389417,0.12242391,7.917802e-05,0.0,0.0,-0.001,0
1777226215641000,0.007996154,0.12204382,8.541206e-05,0.0,0.0,-0.001,0
1777226215665000,0.00782621,0.12177378,8.341065e-05,0.0,0.0,-0.001,0
1777226215681000,0.007997694,0.12220486,8.5542444e-05,0.0,0.0,-0.001,0
1777226215701000,0.008432748,0.122189134,4.6591507e-05,0.0,0.0,-0.001,0
1777226215721000,0.008599355,0.12224211,9.200466e-05,0.0,0.0,-0.001,0
1777226215745000,0.0088451635,0.12252136,9.4850315e-05,0.0,0.0,-0.001,0
1777226215761000,0.02967347,0.12336372,-1.4945399e-05,0.0,0.0,-0.0038139753,0
1777226215781000,0.028052801,0.12336334,-8.8963425e-05,0.0,0.0,-0.0057701576,0
1777226215801000,0.02809872,0.12275038,-0.0002064649,0.0,0.0,-0.008676097,0
1777226215825000,0.028665828,0.123048685,-0.00041513657,0.0,0.0,-0.011832797,0
1777226215841000,0.030359738,0.12396548,-0.00067172153,0.0,0.0,-0.014035091,0
1777226215865000,0.03173013,0.12383257,-0.0008409745,0.0,0.0,-0.017295713,0
1777226215881000,0.030592896,0.122126855,-0.0007316661,0.0,0.0,-0.019585812,0
1777226215901000,0.029045787,0.12115386,-0.0012328096,0.0,0.0,-0.02188216,0
1777226215921000,0.03026225,0.119663455,-0.0012446926,0.0,0.0,-0.025570605,0
1777226215945000,0.028347814,0.12045802,-0.0010488867,0.0,0.0,-0.029332494,0
1777226215965000,0.029221531,0.122155555,-0.00081946095,0.0,0.0,-0.03180423,0
1777226215981000,0.030635336,0.12248159,-0.0008347046,0.0,0.0,-0.034338597,0
1777226216001000,0.030671852,0.121825464,-0.0011217752,0.0,0.0,-0.038207434,0
1777226216021000,0.031002553,0.12221746,-0.001269293,0.0,0.0,-0.040824264,0
1777226216041000,0.029424788,0.12113555,-0.0013759546,0.0,0.0,-0.044960245,0
1777226216061000,0.02739956,0.12001412,-0.0012639505,0.0,0.0,-0.04778285,0
1777226216081000,0.025903357,0.12008163,-0.0011593718,0.0,0.0,-0.0520232,0
1777226216101000,0.027273675,0.12047373,-0.0015676436,0.0,0.0,-0.05490334,0
1777226216121000,0.030544925,0.12013621,-0.001684397,0.0,0.0,-0.059337117,0
1777226216141000,0.030141171,0.11899785,-0.0019938108,0.0,0.0,-0.06239515,0
1777226216165000,0.029588053,0.11856585,-0.002138517,0.0,0.0,-0.066970386,0
1777226216181000,0.030010415,0.117101066,-0.0018834658,0.0,0.0,-0.07023962,0
1777226216201000,0.03109992,0.11683642,-0.0022081232,0.0,0.0,-0.07511244,0
1777226216221000,0.030197801,0.11582944,-0.002444342,0.0,0.0,-0.0784861,0
1777226216241000,0.030032614,0.1162061,-0.0024580504,0.0,0.0,-0.083569944,0
1777226216265000,0.030182438,0.11854839,-0.0026191575,0.0,0.0,-0.08878843,0
1777226216281000,0.031226741,0.11813011,-0.0025255312,0.0,0.0,-0.09223632,0
1777226216301000,0.031625636,0.116540395,-0.002611724,0.0,0.0,-0.09575789,0
1777226216321000,0.03075128,0.11718568,-0.0026947695,0.0,0.0,-0.101204306,0
1777226216341000,0.031357933,0.116909705,-0.0027280976,0.0,0.0,-0.1048691,0
1777226216361000,0.030555226,0.11599367,-0.0024870285,0.0,0.0,-0.11043068,0
1777226216381000,0.030224442,0.11512348,-0.0021970926,0.0,0.0,-0.11418665,0
1777226216405000,0.030114638,0.11464666,-0.0024868688,0.0,0.0,-0.119917616,0
1777226216425000,0.028985534,0.1140872,-0.0025168068,0.0,0.0,-0.12576312,0
1777226216445000,0.029148543,0.11372369,-0.0023385002,0.0,0.0,-0.1297427,0
1777226216461000,0.0278514,0.11402909,-0.00265222,0.0,0.0,-0.13364984,0
1777226216485000,0.028489465,0.11546879,-0.0023038732,0.0,0.0,-0.139684,0
1777226216505000,0.028774116,0.11479777,-0.0019469601,0.0,0.0,-0.14590622,0
1777226216525000,0.028588131,0.11444812,-0.001989997,0.0,0.0,-0.15005456,0
1777226216545000,0.028625267,0.11349173,-0.0014508544,0.0,0.0,-0.15645243,0
1777226216565000,0.028468367,0.1148294,-0.001731057,0.0,0.0,-0.16075724,0
1777226216585000,0.028212769,0.11305655,-0.0020711177,0.0,0.0,-0.16713665,0
1777226216601000,0.027937835,0.11230374,-0.0019302219,0.0,0.0,-0.17164767,0
1777226216621000,0.027954279,0.11217974,-0.001910744,0.0,0.0,-0.17612593,0
1777226216641000,0.026892535,0.114217885,-0.0019926992,0.0,0.0,-0.18285103,0
1777226216661000,0.025115939,0.11343045,-0.0019007777,0.0,0.0,-0.18748567,0
1777226216681000,0.025441056,0.11174113,-0.002121668,0.0,0.0,-0.19448626,0
1777226216701000,0.024586242,0.11148888,-0.0019257611,0.0,0.0,-0.19916628,0
1777226216721000,0.023949608,0.11005354,-4.9605034e-05,0.0,0.0,-0.20631446,0
1777226216741000,0.024260271,0.110568844,-4.4738408e-05,0.0,0.0,-0.2110616,0
1777226216761000,0.024298402,0.10837398,-4.6876725e-05,0.0,0.0,-0.21838911,0
1777226216781000,0.023722177,0.1091944,-3.8898783e-05,0.0,0.0,-0.22337249,0
1777226216801000,0.02502602,0.10829143,-4.954799e-05,0.0,0.0,-0.23100856,0
1777226216821000,0.025436534,0.10852833,6.0563907e-05,0.0,0.0,-0.23608947,0
1777226216845000,0.02631009,0.107847884,-7.369206e-05,0.0,0.0,-0.2435838,0
1777226216865000,0.027065665,0.10867192,-5.6024874e-05,0.0,0.0,-0.25124013,0
1777226216881000,0.025673673,0.10675068,-4.7761714e-05,0.0,0.0,-0.25632256,0
1777226216905000,0.024698775,0.1066713,-3.3508986e-05,0.0,0.0,-0.2643411,0
1777226216921000,0.023859221,0.107982576,-3.6744168e-05,0.0,0.0,-0.269772,0
1777226216941000,0.025562754,0.10595603,-0.0001437692,0.0,0.0,-0.2750939,0
1777226216961000,0.027457325,0.1083137,-6.880099e-05,0.0,0.0,-0.2832342,0
1777226216981000,0.026401186,0.10755547,-0.00013843155,0.0,0.0,-0.28874236,0
1777226217001000,0.026551891,0.10621185,-6.609387e-05,0.0,0.0,-0.29744953,0
1777226217025000,0.028139412,0.105380386,-8.2625076e-05,0.0,0.0,-0.3061152,0
1777226217045000,0.027610958,0.104697,0.00014117616,0.0,0.0,-0.31184626,0
1777226217065000,0.026815146,0.103663296,-6.3756714e-05,0.0,0.0,-0.32044753,0
1777226217085000,0.025708536,0.10430657,-0.00013624923,0.0,0.0,-0.32628164,0
1777226217105000,0.02690164,0.10411533,-6.5241475e-05,0.0,0.0,-0.33522505,0
1777226217125000,0.02577067,0.10320099,-1.5150756e-05,0.0,0.0,-0.34101313,0
1777226217145000,0.024886232,0.104591124,-5.6631165e-05,0.0,0.0,-0.3500882,0
1777226217165000,0.025616122,0.10705729,-8.348236e-05,0.0,0.0,-0.35618618,0
1777226217185000,0.02450856,0.106501386,-5.8321282e-05,0.0,0.0,-0.3653734,0
1777226217205000,0.022084657,0.10630745,-7.7196164e-05,0.0,0.0,-0.3714398,0
1777226217225000,0.021712027,0.106931254,-4.903949e-05,0.0,0.0,-0.3808679,0
1777226217241000,0.0225941,0.10775261,-6.5494096e-05,0.0,0.0,-0.38717625,0
1777226217261000,0.023857532,0.107934125,-5.615037e-05,0.0,0.0,-0.39361444,0
1777226217281000,0.0229659,0.10796172,-7.680338e-05,0.0,0.0,-0.4032615,0
1777226217301000,0.02459396,0.107972644,-0.00012413645,0.0,0.0,-0.40976155,0
1777226217321000,0.023795327,0.10647176,-8.1489095e-05,0.0,0.0,-0.41974908,0
1777226217341000,0.023343572,0.10658906,-2.267072e-06,0.0,0.0,-0.42636323,0
1777226217365000,0.023383403,0.10725629,-6.0136896e-05,0.0,0.0,-0.43636551,0
1777226217385000,0.023338633,0.10707986,-0.00010053185,0.0,0.0,-0.44660756,0
1777226217405000,0.0254416,0.10681031,-8.803769e-05,0.0,0.0,-0.45361722,0
1777226217425000,0.024756094,0.106907256,-0.00010690442,0.0,0.0,-0.46394008,0
1777226217441000,0.024375608,0.10620993,-0.00010300754,0.0,0.0,-0.4709181,0
1777226217461000,0.024454495,0.10724672,-6.317976e-05,0.0,0.0,-0.47790718,0
1777226217481000,0.023293989,0.108843364,-0.00011397293,0.0,0.0,-0.4885051,0
1777226217505000,0.023520734,0.10744863,-0.000121388584,0.0,0.0,-0.4991334,0
1777226217525000,0.023506155,0.108860366,-8.2887476e-05,0.0,0.0,-0.50623554,0
1777226217545000,0.02140612,0.10464892,-0.00015848968,0.0,0.0,-0.5159153,0
1777226217565000,0.018636586,0.09458973,-0.00022613513,0.0,0.0,-0.5218843,0
1777226217581000,0.016147051,0.08742946,-0.00027059973,0.0,0.0,-0.52754825,0
1777226217601000,0.008295938,0.07179001,-0.00014608353,0.0,0.0,-0.5353223,0
1777226217621000,0.0038597449,0.055697467,-0.00010900688,0.0,0.0,-0.540105,0
1777226217641000,1.2620669e-05,0.040367983,-9.6954405e-05,0.0,0.0,-0.5466347,0
1777226217661000,-0.0049438938,0.02429242,-8.3516585e-05,0.0,0.0,-0.5505728,0
1777226217681000,-0.010753469,0.008092328,-1.9637635e-05,0.0,0.0,-0.5561476,0
1777226217701000,-0.014792394,-0.008107654,8.892431e-05,0.0,0.0,-0.55962795,0
1777226217725000,-0.019627484,-0.023544094,0.000100111356,0.0,0.0,-0.5644493,0
1777226217741000,-0.020919232,-0.03499847,5.658716e-06,0.0,0.0,-0.567438,0
1777226217761000,-0.022783404,-0.048680406,0.000120146666,0.0,0.0,-0.57127464,0
1777226217781000,-0.025315665,-0.057241216,8.512847e-05,0.0,0.0,-0.5736625,0
1777226217801000,-0.027959637,-0.066102706,0.00014778995,0.0,0.0,-0.57703364,0
1777226217821000,-0.02845356,-0.07215194,0.00017262506,0.0,0.0,-0.579206,0
1777226217841000,-0.031651087,-0.08132858,0.00015828758,0.0,0.0,-0.5820892,0
1777226217865000,-0.03429226,-0.087085366,0.00013889116,0.0,0.0,-0.5846874,0
